ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_agri_ESA20_agri,RP10_agri_ESA20_agri_C6,RP10_agri_ESA20_agri_C5,RP10_agri_ESA20_agri_C4,RP10_agri_ESA20_agri_C3,RP10_agri_ESA20_agri_C2,RP10_agri_ESA20_agri_C1,RP10_agri_ESA20_agri_C0,RP10_agri_ESA20_agri_C6_EAE,RP10_agri_ESA20_agri_C5_EAE,RP10_agri_ESA20_agri_C4_EAE,RP10_agri_ESA20_agri_C3_EAE,RP10_agri_ESA20_agri_C2_EAE,RP10_agri_ESA20_agri_C1_EAE,RP10_agri_ESA20_agri_C0_EAE,RP20_agri_ESA20_agri_C6,RP20_agri_ESA20_agri_C5,RP20_agri_ESA20_agri_C4,RP20_agri_ESA20_agri_C3,RP20_agri_ESA20_agri_C2,RP20_agri_ESA20_agri_C1,RP20_agri_ESA20_agri_C0,RP20_agri_ESA20_agri_C6_EAE,RP20_agri_ESA20_agri_C5_EAE,RP20_agri_ESA20_agri_C4_EAE,RP20_agri_ESA20_agri_C3_EAE,RP20_agri_ESA20_agri_C2_EAE,RP20_agri_ESA20_agri_C1_EAE,RP20_agri_ESA20_agri_C0_EAE,RP50_agri_ESA20_agri_C6,RP50_agri_ESA20_agri_C5,RP50_agri_ESA20_agri_C4,RP50_agri_ESA20_agri_C3,RP50_agri_ESA20_agri_C2,RP50_agri_ESA20_agri_C1,RP50_agri_ESA20_agri_C0,RP50_agri_ESA20_agri_C6_EAE,RP50_agri_ESA20_agri_C5_EAE,RP50_agri_ESA20_agri_C4_EAE,RP50_agri_ESA20_agri_C3_EAE,RP50_agri_ESA20_agri_C2_EAE,RP50_agri_ESA20_agri_C1_EAE,RP50_agri_ESA20_agri_C0_EAE,RP100_agri_ESA20_agri_C6,RP100_agri_ESA20_agri_C5,RP100_agri_ESA20_agri_C4,RP100_agri_ESA20_agri_C3,RP100_agri_ESA20_agri_C2,RP100_agri_ESA20_agri_C1,RP100_agri_ESA20_agri_C0,RP100_agri_ESA20_agri_C6_EAE,RP100_agri_ESA20_agri_C5_EAE,RP100_agri_ESA20_agri_C4_EAE,RP100_agri_ESA20_agri_C3_EAE,RP100_agri_ESA20_agri_C2_EAE,RP100_agri_ESA20_agri_C1_EAE,RP100_agri_ESA20_agri_C0_EAE,RP200_agri_ESA20_agri_C6,RP200_agri_ESA20_agri_C5,RP200_agri_ESA20_agri_C4,RP200_agri_ESA20_agri_C3,RP200_agri_ESA20_agri_C2,RP200_agri_ESA20_agri_C1,RP200_agri_ESA20_agri_C0,RP200_agri_ESA20_agri_C6_EAE,RP200_agri_ESA20_agri_C5_EAE,RP200_agri_ESA20_agri_C4_EAE,RP200_agri_ESA20_agri_C3_EAE,RP200_agri_ESA20_agri_C2_EAE,RP200_agri_ESA20_agri_C1_EAE,RP200_agri_ESA20_agri_C0_EAE,RP500_agri_ESA20_agri_C6,RP500_agri_ESA20_agri_C5,RP500_agri_ESA20_agri_C4,RP500_agri_ESA20_agri_C3,RP500_agri_ESA20_agri_C2,RP500_agri_ESA20_agri_C1,RP500_agri_ESA20_agri_C0,RP500_agri_ESA20_agri_C6_EAE,RP500_agri_ESA20_agri_C5_EAE,RP500_agri_ESA20_agri_C4_EAE,RP500_agri_ESA20_agri_C3_EAE,RP500_agri_ESA20_agri_C2_EAE,RP500_agri_ESA20_agri_C1_EAE,RP500_agri_ESA20_agri_C0_EAE,agri_ESA20_agri_C6_EAE,agri_ESA20_agri_C5_EAE,agri_ESA20_agri_C4_EAE,agri_ESA20_agri_C3_EAE,agri_ESA20_agri_C2_EAE,agri_ESA20_agri_C1_EAE,agri_ESA20_agri_C0_EAE,agri_ESA20_agri_C6_EAE%,agri_ESA20_agri_C5_EAE%,agri_ESA20_agri_C4_EAE%,agri_ESA20_agri_C3_EAE%,agri_ESA20_agri_C2_EAE%,agri_ESA20_agri_C1_EAE%,agri_ESA20_agri_C0_EAE%
200513,2005,20,KHM,Svay Angk,Svay Chrum,Svay Rieng,Cambodia,2335.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2201.012,2201.012,0.0,0.0,0.0,0.0,0.0,22.01,22.01,0.0,0.0,0.0,0.0,0.0,2201.012,2201.012,0.0,0.0,0.0,0.0,0.0,11.005,11.005,0.0,0.0,0.0,0.0,0.0,2201.012,2201.012,0.0,0.0,0.0,0.0,0.0,6.603,6.603,0.0,0.0,0.0,0.0,0.0,39.618,39.618,0.0,0.0,0.0,0.0,0.0,1.696,1.696
141310,1413,14,KHM,Svay Antor,Svay Antor,Prey Veng,Cambodia,3501.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2515.02,2515.02,0.0,0.0,0.0,0.0,0.0,25.15,25.15,0.0,0.0,0.0,0.0,0.0,3316.07,3316.07,0.0,0.0,0.0,0.0,0.0,16.58,16.58,0.0,0.0,0.0,0.0,0.0,3316.07,3316.07,0.0,0.0,0.0,0.0,0.0,9.948,9.948,0.0,0.0,0.0,0.0,0.0,51.679,51.679,0.0,0.0,0.0,0.0,0.0,1.476,1.476
150507,1505,15,KHM,Svay At,Pursat,Pursat,Cambodia,1163.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.75,1118.75,0.0,0.0,0.0,0.0,0.0,3.356,3.356,0.0,0.0,0.0,0.0,0.0,3.356,3.356,0.0,0.0,0.0,0.0,0.0,0.288,0.288
50110,501,5,KHM,Svay Chacheb,Basedth,Kampong Speu,Cambodia,4025.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3926.723,3926.723,0.0,0.0,0.0,0.0,0.0,19.634,19.634,0.0,0.0,0.0,0.0,0.0,3926.723,3926.723,0.0,0.0,0.0,0.0,0.0,11.78,11.78,0.0,0.0,0.0,0.0,0.0,31.414,31.414,0.0,0.0,0.0,0.0,0.0,0.78,0.78
10804,108,1,KHM,Svay Chek,Svay Chek,Banteay Meanchey,Cambodia,21646.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170204,1702,17,KHM,Svay Chek,Angkor Thum,Siemreap,Cambodia,3895.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200309,2003,20,KHM,Svay Chek,Rumduol,Svay Rieng,Cambodia,2941.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.205,272.205,0.0,0.0,0.0,0.0,0.0,8.166,8.166,0.0,0.0,0.0,0.0,0.0,2841.106,2841.106,0.0,0.0,0.0,0.0,0.0,28.411,28.411,0.0,0.0,0.0,0.0,0.0,2841.106,2841.106,0.0,0.0,0.0,0.0,0.0,14.206,14.206,0.0,0.0,0.0,0.0,0.0,2841.106,2841.106,0.0,0.0,0.0,0.0,0.0,8.523,8.523,0.0,0.0,0.0,0.0,0.0,59.306,59.306,0.0,0.0,0.0,0.0,0.0,2.016,2.016
100505,1005,10,KHM,Svay Chreah,Snuol,Kratie,Cambodia,15232.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.457,14124.457,0.0,0.0,0.0,0.0,0.0,141.245,141.245,0.0,0.0,0.0,0.0,0.0,15136.764,15136.764,0.0,0.0,0.0,0.0,0.0,75.684,75.684,0.0,0.0,0.0,0.0,0.0,15136.764,15136.764,0.0,0.0,0.0,0.0,0.0,45.41,45.41,0.0,0.0,0.0,0.0,0.0,262.339,262.339,0.0,0.0,0.0,0.0,0.0,1.722,1.722
40612,406,4,KHM,Svay Chrum,Rolea B'ier,Kampong Chhnang,Cambodia,3105.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048.148,3048.148,0.0,0.0,0.0,0.0,0.0,9.144,9.144,0.0,0.0,0.0,0.0,0.0,9.144,9.144,0.0,0.0,0.0,0.0,0.0,0.294,0.294
80315,803,8,KHM,Svay Chrum,Khsach Kandal,Kandal,Cambodia,1176.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.96,1118.96,0.0,0.0,0.0,0.0,0.0,5.595,5.595,0.0,0.0,0.0,0.0,0.0,1118.96,1118.96,0.0,0.0,0.0,0.0,0.0,3.357,3.357,0.0,0.0,0.0,0.0,0.0,8.952,8.952,0.0,0.0,0.0,0.0,0.0,0.761,0.761
140507,1405,14,KHM,Svay Chrum,Me Sang,Prey Veng,Cambodia,9141.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8946.482,8946.482,0.0,0.0,0.0,0.0,0.0,89.465,89.465,0.0,0.0,0.0,0.0,0.0,8946.482,8946.482,0.0,0.0,0.0,0.0,0.0,44.732,44.732,0.0,0.0,0.0,0.0,0.0,8946.482,8946.482,0.0,0.0,0.0,0.0,0.0,26.839,26.839,0.0,0.0,0.0,0.0,0.0,161.037,161.037,0.0,0.0,0.0,0.0,0.0,1.762,1.762
200514,2005,20,KHM,Svay Chrum,Svay Chrum,Svay Rieng,Cambodia,1254.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.91,1182.91,0.0,0.0,0.0,0.0,0.0,11.829,11.829,0.0,0.0,0.0,0.0,0.0,1182.91,1182.91,0.0,0.0,0.0,0.0,0.0,5.915,5.915,0.0,0.0,0.0,0.0,0.0,1182.91,1182.91,0.0,0.0,0.0,0.0,0.0,3.549,3.549,0.0,0.0,0.0,0.0,0.0,21.292,21.292,0.0,0.0,0.0,0.0,0.0,1.697,1.697
40707,407,4,KHM,Svay Chuk,Sameakki Mean Chey,Kampong Chhnang,Cambodia,7011.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2829.557,2829.557,0.0,0.0,0.0,0.0,0.0,14.148,14.148,0.0,0.0,0.0,0.0,0.0,6776.387,6776.387,0.0,0.0,0.0,0.0,0.0,20.329,20.329,0.0,0.0,0.0,0.0,0.0,34.477,34.477,0.0,0.0,0.0,0.0,0.0,0.492,0.492
171002,1710,17,KHM,Svay Dankum,Siem Reap,Siemreap,Cambodia,1956.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150108,1501,15,KHM,Svay Doun Kaev,Bakan,Pursat,Cambodia,3254.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.102,3043.102,0.0,0.0,0.0,0.0,0.0,9.129,9.129,0.0,0.0,0.0,0.0,0.0,9.129,9.129,0.0,0.0,0.0,0.0,0.0,0.28,0.28
250410,2504,25,KHM,Svay Khleang,Krouch Chhmar,Tboung Khmum,Cambodia,2973.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.688,2900.688,0.0,0.0,0.0,0.0,0.0,14.503,14.503,0.0,0.0,0.0,0.0,0.0,2900.688,2900.688,0.0,0.0,0.0,0.0,0.0,8.702,8.702,0.0,0.0,0.0,0.0,0.0,23.206,23.206,0.0,0.0,0.0,0.0,0.0,0.78,0.78
31413,314,3,KHM,Svay Khsach Phnum,Srei Santhor,Kampong Cham,Cambodia,394.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.025,370.025,0.0,0.0,0.0,0.0,0.0,1.85,1.85,0.0,0.0,0.0,0.0,0.0,370.025,370.025,0.0,0.0,0.0,0.0,0.0,1.11,1.11,0.0,0.0,0.0,0.0,0.0,2.96,2.96,0.0,0.0,0.0,0.0,0.0,0.751,0.751
50205,502,5,KHM,Svay Kravan,Chbar Mon,Kampong Speu,Cambodia,1125.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.489,1080.489,0.0,0.0,0.0,0.0,0.0,5.402,5.402,0.0,0.0,0.0,0.0,0.0,1080.489,1080.489,0.0,0.0,0.0,0.0,0.0,3.241,3.241,0.0,0.0,0.0,0.0,0.0,8.644,8.644,0.0,0.0,0.0,0.0,0.0,0.768,0.768
171304,1713,17,KHM,Svay Leu,Svay Leu,Siemreap,Cambodia,20435.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150207,1502,15,KHM,Svay Luong,Kandieng,Pursat,Cambodia,2700.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2580.763,2580.763,0.0,0.0,0.0,0.0,0.0,7.742,7.742,0.0,0.0,0.0,0.0,0.0,7.742,7.742,0.0,0.0,0.0,0.0,0.0,0.287,0.287
120703,1207,12,KHM,Svay Pak,Russey Keo,Phnom Penh,Cambodia,16.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421,12.421,0.0,0.0,0.0,0.0,0.0,0.062,0.062,0.0,0.0,0.0,0.0,0.0,12.421,12.421,0.0,0.0,0.0,0.0,0.0,0.037,0.037,0.0,0.0,0.0,0.0,0.0,0.099,0.099,0.0,0.0,0.0,0.0,0.0,0.616,0.616
60916,609,6,KHM,Svay Phleung,Taing Kouk,Kampong Thom,Cambodia,2786.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2659.336,2659.336,0.0,0.0,0.0,0.0,0.0,7.978,7.978,0.0,0.0,0.0,0.0,0.0,7.978,7.978,0.0,0.0,0.0,0.0,0.0,0.286,0.286
140610,1406,14,KHM,Svay Phluoh,Peam Chor,Prey Veng,Cambodia,3151.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3081.112,3081.112,0.0,0.0,0.0,0.0,0.0,30.811,30.811,0.0,0.0,0.0,0.0,0.0,3081.112,3081.112,0.0,0.0,0.0,0.0,0.0,15.406,15.406,0.0,0.0,0.0,0.0,0.0,3081.112,3081.112,0.0,0.0,0.0,0.0,0.0,9.243,9.243,0.0,0.0,0.0,0.0,0.0,55.46,55.46,0.0,0.0,0.0,0.0,0.0,1.76,1.76
20310,203,2,KHM,Svay Por,Battambang,Battambang,Cambodia,5.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.959,1.959,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.1,0.1
31412,314,3,KHM,Svay Pou,Srei Santhor,Kampong Cham,Cambodia,2470.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2357.608,2357.608,0.0,0.0,0.0,0.0,0.0,11.788,11.788,0.0,0.0,0.0,0.0,0.0,2357.608,2357.608,0.0,0.0,0.0,0.0,0.0,7.073,7.073,0.0,0.0,0.0,0.0,0.0,18.861,18.861,0.0,0.0,0.0,0.0,0.0,0.764,0.764
81012,810,8,KHM,Svay Prateal,S'ang,Kandal,Cambodia,1195.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.36,1154.36,0.0,0.0,0.0,0.0,0.0,5.772,5.772,0.0,0.0,0.0,0.0,0.0,1154.36,1154.36,0.0,0.0,0.0,0.0,0.0,3.463,3.463,0.0,0.0,0.0,0.0,0.0,9.235,9.235,0.0,0.0,0.0,0.0,0.0,0.773,0.773
200601,2006,20,KHM,Svay Rieng,Svay Rieng,Svay Rieng,Cambodia,111.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.49,97.49,0.0,0.0,0.0,0.0,0.0,2.925,2.925,0.0,0.0,0.0,0.0,0.0,97.49,97.49,0.0,0.0,0.0,0.0,0.0,0.975,0.975,0.0,0.0,0.0,0.0,0.0,97.49,97.49,0.0,0.0,0.0,0.0,0.0,0.487,0.487,0.0,0.0,0.0,0.0,6.22,97.49,97.49,0.0,0.0,0.0,0.0,0.019,0.292,0.292,0.0,0.0,0.0,0.0,0.019,4.68,4.68,0.0,0.0,0.0,0.0,0.017,4.206,4.206
81013,810,8,KHM,Svay Rolum,S'ang,Kandal,Cambodia,656.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.182,639.182,0.0,0.0,0.0,0.0,0.0,3.196,3.196,0.0,0.0,0.0,0.0,0.0,639.182,639.182,0.0,0.0,0.0,0.0,0.0,1.918,1.918,0.0,0.0,0.0,0.0,0.0,5.113,5.113,0.0,0.0,0.0,0.0,0.0,0.779,0.779
80316,803,8,KHM,Svay Romiet,Khsach Kandal,Kandal,Cambodia,1001.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.359,955.359,0.0,0.0,0.0,0.0,0.0,4.777,4.777,0.0,0.0,0.0,0.0,0.0,955.359,955.359,0.0,0.0,0.0,0.0,0.0,2.866,2.866,0.0,0.0,0.0,0.0,0.0,7.643,7.643,0.0,0.0,0.0,0.0,0.0,0.763,0.763
