ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_agri_ESA20_agri,RP5_agri_ESA20_agri_C5,RP5_agri_ESA20_agri_C4,RP5_agri_ESA20_agri_C3,RP5_agri_ESA20_agri_C2,RP5_agri_ESA20_agri_C1,RP5_agri_ESA20_agri_C0,RP5_agri_ESA20_agri_C5_EAE,RP5_agri_ESA20_agri_C4_EAE,RP5_agri_ESA20_agri_C3_EAE,RP5_agri_ESA20_agri_C2_EAE,RP5_agri_ESA20_agri_C1_EAE,RP5_agri_ESA20_agri_C0_EAE,RP10_agri_ESA20_agri_C5,RP10_agri_ESA20_agri_C4,RP10_agri_ESA20_agri_C3,RP10_agri_ESA20_agri_C2,RP10_agri_ESA20_agri_C1,RP10_agri_ESA20_agri_C0,RP10_agri_ESA20_agri_C5_EAE,RP10_agri_ESA20_agri_C4_EAE,RP10_agri_ESA20_agri_C3_EAE,RP10_agri_ESA20_agri_C2_EAE,RP10_agri_ESA20_agri_C1_EAE,RP10_agri_ESA20_agri_C0_EAE,RP20_agri_ESA20_agri_C5,RP20_agri_ESA20_agri_C4,RP20_agri_ESA20_agri_C3,RP20_agri_ESA20_agri_C2,RP20_agri_ESA20_agri_C1,RP20_agri_ESA20_agri_C0,RP20_agri_ESA20_agri_C5_EAE,RP20_agri_ESA20_agri_C4_EAE,RP20_agri_ESA20_agri_C3_EAE,RP20_agri_ESA20_agri_C2_EAE,RP20_agri_ESA20_agri_C1_EAE,RP20_agri_ESA20_agri_C0_EAE,RP50_agri_ESA20_agri_C5,RP50_agri_ESA20_agri_C4,RP50_agri_ESA20_agri_C3,RP50_agri_ESA20_agri_C2,RP50_agri_ESA20_agri_C1,RP50_agri_ESA20_agri_C0,RP50_agri_ESA20_agri_C5_EAE,RP50_agri_ESA20_agri_C4_EAE,RP50_agri_ESA20_agri_C3_EAE,RP50_agri_ESA20_agri_C2_EAE,RP50_agri_ESA20_agri_C1_EAE,RP50_agri_ESA20_agri_C0_EAE,RP75_agri_ESA20_agri_C5,RP75_agri_ESA20_agri_C4,RP75_agri_ESA20_agri_C3,RP75_agri_ESA20_agri_C2,RP75_agri_ESA20_agri_C1,RP75_agri_ESA20_agri_C0,RP75_agri_ESA20_agri_C5_EAE,RP75_agri_ESA20_agri_C4_EAE,RP75_agri_ESA20_agri_C3_EAE,RP75_agri_ESA20_agri_C2_EAE,RP75_agri_ESA20_agri_C1_EAE,RP75_agri_ESA20_agri_C0_EAE,RP100_agri_ESA20_agri_C5,RP100_agri_ESA20_agri_C4,RP100_agri_ESA20_agri_C3,RP100_agri_ESA20_agri_C2,RP100_agri_ESA20_agri_C1,RP100_agri_ESA20_agri_C0,RP100_agri_ESA20_agri_C5_EAE,RP100_agri_ESA20_agri_C4_EAE,RP100_agri_ESA20_agri_C3_EAE,RP100_agri_ESA20_agri_C2_EAE,RP100_agri_ESA20_agri_C1_EAE,RP100_agri_ESA20_agri_C0_EAE,RP200_agri_ESA20_agri_C5,RP200_agri_ESA20_agri_C4,RP200_agri_ESA20_agri_C3,RP200_agri_ESA20_agri_C2,RP200_agri_ESA20_agri_C1,RP200_agri_ESA20_agri_C0,RP200_agri_ESA20_agri_C5_EAE,RP200_agri_ESA20_agri_C4_EAE,RP200_agri_ESA20_agri_C3_EAE,RP200_agri_ESA20_agri_C2_EAE,RP200_agri_ESA20_agri_C1_EAE,RP200_agri_ESA20_agri_C0_EAE,RP250_agri_ESA20_agri_C5,RP250_agri_ESA20_agri_C4,RP250_agri_ESA20_agri_C3,RP250_agri_ESA20_agri_C2,RP250_agri_ESA20_agri_C1,RP250_agri_ESA20_agri_C0,RP250_agri_ESA20_agri_C5_EAE,RP250_agri_ESA20_agri_C4_EAE,RP250_agri_ESA20_agri_C3_EAE,RP250_agri_ESA20_agri_C2_EAE,RP250_agri_ESA20_agri_C1_EAE,RP250_agri_ESA20_agri_C0_EAE,RP500_agri_ESA20_agri_C5,RP500_agri_ESA20_agri_C4,RP500_agri_ESA20_agri_C3,RP500_agri_ESA20_agri_C2,RP500_agri_ESA20_agri_C1,RP500_agri_ESA20_agri_C0,RP500_agri_ESA20_agri_C5_EAE,RP500_agri_ESA20_agri_C4_EAE,RP500_agri_ESA20_agri_C3_EAE,RP500_agri_ESA20_agri_C2_EAE,RP500_agri_ESA20_agri_C1_EAE,RP500_agri_ESA20_agri_C0_EAE,RP1000_agri_ESA20_agri_C5,RP1000_agri_ESA20_agri_C4,RP1000_agri_ESA20_agri_C3,RP1000_agri_ESA20_agri_C2,RP1000_agri_ESA20_agri_C1,RP1000_agri_ESA20_agri_C0,RP1000_agri_ESA20_agri_C5_EAE,RP1000_agri_ESA20_agri_C4_EAE,RP1000_agri_ESA20_agri_C3_EAE,RP1000_agri_ESA20_agri_C2_EAE,RP1000_agri_ESA20_agri_C1_EAE,RP1000_agri_ESA20_agri_C0_EAE,agri_ESA20_agri_C5_EAE,agri_ESA20_agri_C4_EAE,agri_ESA20_agri_C3_EAE,agri_ESA20_agri_C2_EAE,agri_ESA20_agri_C1_EAE,agri_ESA20_agri_C0_EAE,agri_ESA20_agri_C5_EAE%,agri_ESA20_agri_C4_EAE%,agri_ESA20_agri_C3_EAE%,agri_ESA20_agri_C2_EAE%,agri_ESA20_agri_C1_EAE%,agri_ESA20_agri_C0_EAE%
141201,1412,14,KHM,Ampil Krau,Sithor Kandal,Prey Veng,Cambodia,4026.933,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,2.6,2.6,0.0,0.0,0.0,2.0,46.0,46.0,0.0,0.0,0.0,0.2,4.6,4.6,0.0,0.0,0.0,10.0,126.61,126.61,0.0,0.0,0.0,0.5,6.33,6.33,0.0,0.0,0.0,44.309,358.486,358.486,0.0,0.0,0.0,1.329,10.755,10.755,0.0,1.97,507.414,1555.476,2723.269,2723.269,0.0,0.013,3.383,10.37,18.155,18.155,0.0,12.639,1215.635,2769.703,3350.651,3350.651,0.0,0.042,4.052,9.232,11.169,11.169,0.0,368.845,2843.792,3497.851,3699.167,3699.167,0.0,1.844,14.219,17.489,18.496,18.496,0.0,529.912,3100.823,3598.118,3737.827,3737.827,0.0,0.53,3.101,3.598,3.738,3.738,0.0,1167.97,3474.922,3713.737,3796.225,3796.225,0.0,2.336,6.95,7.427,7.592,7.592,1.97,2210.258,3654.087,3780.466,3814.034,3814.034,0.002,2.21,3.654,3.78,3.814,3.814,0.002,6.976,35.359,53.927,87.249,87.249,0.0,0.173,0.878,1.339,2.167,2.167
20405,204,2,KHM,Ampil Pram Daeum,Bavel,Battambang,Cambodia,19386.541,0.0,17.74,236.891,890.012,3074.745,3074.745,0.0,3.548,47.378,178.002,614.949,614.949,0.0,31.41,449.771,1722.603,5007.885,5007.885,0.0,3.141,44.977,172.26,500.789,500.789,0.0,42.28,661.331,2431.512,6220.685,6220.685,0.0,2.114,33.067,121.576,311.034,311.034,0.0,62.871,1103.591,3455.623,7265.327,7265.327,0.0,1.886,33.108,103.669,217.96,217.96,0.0,82.061,1314.332,3907.764,7552.977,7552.977,0.0,0.547,8.762,26.052,50.353,50.353,0.0,99.211,1489.482,4230.135,7749.167,7749.167,0.0,0.331,4.965,14.1,25.831,25.831,2.87,165.342,2020.093,5022.197,8258.29,8258.29,0.014,0.827,10.1,25.111,41.291,41.291,4.87,195.972,2206.514,5264.999,8401.889,8401.889,0.005,0.196,2.207,5.265,8.402,8.402,6.77,303.981,2765.094,5977.03,8776.67,8776.67,0.014,0.608,5.53,11.954,17.553,17.553,12.44,474.561,3395.594,6690.94,9100.631,9100.631,0.012,0.475,3.396,6.691,9.101,9.101,0.045,13.672,193.489,664.68,1797.263,1797.263,0.0,0.071,0.998,3.429,9.271,9.271
250301,2503,25,KHM,Ampil Ta Pok,Ou Reang Ov,Tboung Khmum,Cambodia,2779.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,30.249,33.249,36.84,36.84,0.0,0.53,0.907,0.997,1.105,1.105,7.74,32.249,37.79,66.591,132.131,132.131,0.052,0.215,0.252,0.444,0.881,0.881,12.67,35.84,97.581,179.862,254.462,254.462,0.042,0.119,0.325,0.6,0.848,0.848,26.249,46.741,186.96,282.431,324.581,324.581,0.131,0.234,0.935,1.412,1.623,1.623,28.249,50.361,217.25,295.731,340.921,340.921,0.028,0.05,0.217,0.296,0.341,0.341,33.249,91.371,268.01,332.18,363.711,363.711,0.066,0.183,0.536,0.664,0.727,0.727,37.79,148.64,314.07,360.212,388.341,388.341,0.038,0.149,0.314,0.36,0.388,0.388,0.358,1.48,3.487,4.773,5.914,5.914,0.013,0.053,0.125,0.172,0.213,0.213
40501,405,4,KHM,Ampil Tuek,Kampong Tralach,Kampong Chhnang,Cambodia,9215.521,0.0,0.06,1.679,16.197,57.197,57.197,0.0,0.012,0.336,3.239,11.439,11.439,0.0,0.06,6.369,33.138,97.337,97.337,0.0,0.006,0.637,3.314,9.734,9.734,0.0,0.6,11.9,63.788,136.407,136.407,0.0,0.03,0.595,3.189,6.82,6.82,862.845,4652.941,6465.053,6988.681,7337.724,7337.724,25.885,139.588,193.952,209.66,220.132,220.132,3093.498,6849.838,7795.214,8233.767,8458.762,8458.762,20.623,45.666,51.968,54.892,56.392,56.392,5274.333,7465.839,8284.958,8523.393,8626.717,8626.717,17.581,24.886,27.617,28.411,28.756,28.756,6995.43,8389.846,8659.924,8717.209,8772.958,8772.958,34.977,41.949,43.3,43.586,43.865,43.865,7267.425,8529.939,8699.696,8755.917,8799.496,8799.496,7.267,8.53,8.7,8.756,8.799,8.799,8067.502,8708.496,8812.464,8850.891,8886.471,8886.471,16.135,17.417,17.625,17.702,17.773,17.773,8574.599,8816.91,8883.169,8905.339,8915.43,8915.43,8.575,8.817,8.883,8.905,8.915,8.915,131.044,286.901,353.611,381.655,412.625,412.625,1.422,3.113,3.837,4.141,4.478,4.478
80101,801,8,KHM,Ampov Prey,Kandal Stueng,Kandal,Cambodia,1139.326,0.0,0.0,0.0,0.0,12.439,12.439,0.0,0.0,0.0,0.0,2.488,2.488,0.0,0.0,4.11,14.711,89.042,89.042,0.0,0.0,0.411,1.471,8.904,8.904,0.0,3.11,54.922,77.678,109.087,109.087,0.0,0.156,2.746,3.884,5.454,5.454,0.0,58.7,68.187,103.036,150.758,150.758,0.0,1.761,2.046,3.091,4.523,4.523,0.45,65.078,68.677,110.667,221.24,221.24,0.003,0.434,0.458,0.738,1.475,1.475,1.58,67.307,69.917,132.527,247.873,247.873,0.005,0.224,0.233,0.442,0.826,0.826,8.911,68.667,155.238,282.165,348.709,348.709,0.045,0.343,0.776,1.411,1.744,1.744,59.92,71.457,292.506,363.638,455.517,455.517,0.06,0.071,0.293,0.364,0.456,0.456,68.677,272.937,468.347,526.048,621.216,621.216,0.137,0.546,0.937,1.052,1.242,1.242,102.037,402.745,542.317,625.517,711.828,711.828,0.102,0.403,0.542,0.626,0.712,0.712,0.352,3.938,8.441,13.078,27.824,27.824,0.031,0.346,0.741,1.148,2.442,2.442
20702,207,2,KHM,Andaeuk Haeb,Rotonak Mondol,Battambang,Cambodia,7701.315,28.667,61.666,87.778,128.179,163.007,163.007,5.733,12.333,17.556,25.636,32.601,32.601,44.535,88.489,132.979,180.159,235.288,235.288,4.454,8.849,13.298,18.016,23.529,23.529,65.016,121.368,178.611,224.097,296.225,296.225,3.251,6.068,8.931,11.205,14.811,14.811,91.569,173.989,240.368,291.854,354.853,354.853,2.747,5.22,7.211,8.756,10.646,10.646,103.517,192.118,262.937,308.913,378.482,378.482,0.69,1.281,1.753,2.059,2.523,2.523,115.748,208.609,275.584,323.603,399.743,399.743,0.386,0.695,0.919,1.079,1.332,1.332,151.118,241.557,311.632,372.364,440.913,440.913,0.756,1.208,1.558,1.862,2.205,2.205,158.728,252.987,321.183,383.964,463.964,463.964,0.159,0.253,0.321,0.384,0.464,0.464,191.13,282.454,369.382,450.181,555.941,555.941,0.382,0.565,0.739,0.9,1.112,1.112,221.887,320.007,453.701,577.219,695.655,695.655,0.222,0.32,0.454,0.577,0.696,0.696,18.779,36.792,52.738,70.474,89.919,89.919,0.244,0.478,0.685,0.915,1.168,1.168
70804,708,7,KHM,Andoung Khmer,Kampot,Kampot,Cambodia,278.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.731,0.731,0.0,0.0,0.0,0.01,0.037,0.037,0.0,0.441,4.082,4.832,5.763,5.763,0.0,0.013,0.122,0.145,0.173,0.173,0.0,3.661,5.973,11.624,20.554,20.554,0.0,0.024,0.04,0.077,0.137,0.137,0.291,4.832,14.583,28.025,30.686,30.686,0.001,0.016,0.049,0.093,0.102,0.102,3.581,22.504,33.595,36.673,37.394,37.394,0.018,0.113,0.168,0.183,0.187,0.187,4.562,28.915,35.763,37.364,41.993,41.993,0.005,0.029,0.036,0.037,0.042,0.042,8.673,35.943,42.544,48.895,50.746,50.746,0.017,0.072,0.085,0.098,0.101,0.101,28.464,42.544,50.746,59.136,66.687,66.687,0.028,0.043,0.051,0.059,0.067,0.067,0.069,0.31,0.55,0.703,0.846,0.846,0.025,0.111,0.197,0.252,0.303,0.303
60912,609,6,KHM,Andoung Pou,Taing Kouk,Kampong Thom,Cambodia,2091.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200402,2004,20,KHM,Andoung Pou,Romeas Haek,Svay Rieng,Cambodia,2675.533,0.0,0.0,0.0,0.0,12.78,12.78,0.0,0.0,0.0,0.0,2.556,2.556,0.0,0.0,0.0,0.0,36.42,36.42,0.0,0.0,0.0,0.0,3.642,3.642,0.0,0.0,0.0,9.83,55.04,55.04,0.0,0.0,0.0,0.491,2.752,2.752,0.0,0.99,12.151,44.431,92.773,92.773,0.0,0.03,0.365,1.333,2.783,2.783,0.0,2.48,16.951,52.832,100.734,100.734,0.0,0.017,0.113,0.352,0.672,0.672,0.0,9.4,18.361,55.942,104.804,104.804,0.0,0.031,0.061,0.186,0.349,0.349,0.0,16.241,22.332,68.113,118.546,118.546,0.0,0.081,0.112,0.341,0.593,0.593,0.0,17.951,23.573,72.053,124.246,124.246,0.0,0.018,0.024,0.072,0.124,0.124,1.48,20.652,32.734,91.773,138.485,138.485,0.003,0.041,0.065,0.184,0.277,0.277,4.05,25.123,44.543,105.704,159.216,159.216,0.004,0.025,0.045,0.106,0.159,0.159,0.007,0.243,0.784,3.065,13.907,13.907,0.0,0.009,0.029,0.115,0.52,0.52
40601,406,4,KHM,Andoung Snay,Rolea B'ier,Kampong Chhnang,Cambodia,2432.225,0.0,3.23,7.629,35.639,102.435,102.435,0.0,0.646,1.526,7.128,20.487,20.487,0.0,3.23,24.549,79.427,120.134,120.134,0.0,0.323,2.455,7.943,12.013,12.013,0.0,3.23,46.429,106.885,128.053,128.053,0.0,0.161,2.321,5.344,6.403,6.403,1.579,88.319,277.927,376.986,431.144,431.144,0.047,2.65,8.338,11.31,12.934,12.934,18.34,238.456,413.4,485.721,536.517,536.517,0.122,1.59,2.756,3.238,3.577,3.577,74.619,294.576,470.305,544.609,583.01,583.01,0.249,0.982,1.568,1.815,1.943,1.943,178.998,390.265,555.012,615.111,664.182,664.182,0.895,1.951,2.775,3.076,3.321,3.321,267.907,467.796,629.261,710.523,779.302,779.302,0.268,0.468,0.629,0.711,0.779,0.779,409.48,602.207,821.493,947.153,1031.922,1031.922,0.819,1.204,1.643,1.894,2.064,2.064,504.335,809.216,1069.82,1168.952,1238.773,1238.773,0.504,0.809,1.07,1.169,1.239,1.239,2.905,10.784,25.081,43.627,64.76,64.76,0.119,0.443,1.031,1.794,2.663,2.663
180201,1802,18,KHM,Andoung Thma,Prey Nob,Preah Sihanouk,Cambodia,1892.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,4.98,0.0,0.0,0.0,0.0,0.033,0.033,0.0,0.0,0.0,0.0,16.709,16.709,0.0,0.0,0.0,0.0,0.056,0.056,0.0,0.0,0.0,2.98,67.298,67.298,0.0,0.0,0.0,0.015,0.336,0.336,0.0,0.0,0.0,4.98,80.029,80.029,0.0,0.0,0.0,0.005,0.08,0.08,0.0,0.0,0.0,22.97,196.32,196.32,0.0,0.0,0.0,0.046,0.393,0.393,0.0,0.0,3.96,75.171,391.35,391.35,0.0,0.0,0.004,0.075,0.391,0.391,0.0,0.0,0.004,0.141,1.289,1.289,0.0,0.0,0.0,0.007,0.068,0.068
200403,2004,20,KHM,Andoung Trabaek,Romeas Haek,Svay Rieng,Cambodia,2896.441,0.0,0.22,6.848,12.509,26.958,26.958,0.0,0.044,1.37,2.502,5.392,5.392,0.0,8.24,24.728,66.948,149.567,149.567,0.0,0.824,2.473,6.695,14.957,14.957,0.0,11.46,51.128,144.108,253.166,253.166,0.0,0.573,2.556,7.205,12.658,12.658,0.0,16.298,105.049,237.906,346.807,346.807,0.0,0.489,3.151,7.137,10.404,10.404,0.0,19.248,146.127,277.486,393.907,393.907,0.0,0.128,0.974,1.85,2.626,2.626,0.0,25.768,169.987,301.917,422.987,422.987,0.0,0.086,0.567,1.006,1.41,1.41,0.1,37.038,233.485,372.418,533.246,533.246,0.001,0.185,1.167,1.862,2.666,2.666,0.1,41.349,245.964,398.547,567.315,567.315,0.0,0.041,0.246,0.399,0.567,0.567,22.408,200.657,631.084,819.898,959.498,959.498,0.045,0.401,1.262,1.64,1.919,1.919,34.14,521.503,970.309,1213.809,1359.133,1359.133,0.034,0.522,0.97,1.214,1.359,1.359,0.08,3.294,14.737,31.51,53.958,53.958,0.003,0.114,0.509,1.088,1.863,1.863
90101,901,9,KHM,Andoung Tuek,Botum Sakor,Koh Kong,Cambodia,777.499,0.0,0.11,0.39,0.39,1.051,1.051,0.0,0.022,0.078,0.078,0.21,0.21,0.05,0.39,1.171,1.38,2.891,2.891,0.005,0.039,0.117,0.138,0.289,0.289,0.11,0.39,1.171,2.691,4.7,4.7,0.006,0.02,0.059,0.135,0.235,0.235,0.11,1.171,1.351,3.64,10.549,10.549,0.003,0.035,0.041,0.109,0.316,0.316,0.38,1.171,1.94,4.99,15.768,15.768,0.003,0.008,0.013,0.033,0.105,0.105,0.38,1.171,2.871,5.861,18.328,18.328,0.001,0.004,0.01,0.02,0.061,0.061,0.39,1.171,3.51,12.499,40.797,40.797,0.002,0.006,0.018,0.062,0.204,0.204,0.39,1.171,3.51,15.559,50.566,50.566,0.0,0.001,0.004,0.016,0.051,0.051,0.51,1.171,4.88,26.747,72.117,72.117,0.001,0.002,0.01,0.053,0.144,0.144,0.51,1.451,8.709,41.295,91.776,91.776,0.001,0.001,0.009,0.041,0.092,0.092,0.021,0.138,0.356,0.686,1.707,1.707,0.003,0.018,0.046,0.088,0.22,0.22
70609,706,7,KHM,Ang Sophy,Kampong Trach,Kampot,Cambodia,1176.723,0.0,0.0,37.069,100.161,182.168,182.168,0.0,0.0,7.414,20.032,36.434,36.434,0.0,6.81,96.18,184.616,283.902,283.902,0.0,0.681,9.618,18.462,28.39,28.39,0.0,43.3,157.756,258.495,373.152,373.152,0.0,2.165,7.888,12.925,18.658,18.658,3.441,75.438,238.805,383.754,474.351,474.351,0.103,2.263,7.164,11.513,14.231,14.231,5.481,89.778,281.145,414.433,489.641,489.641,0.037,0.599,1.874,2.763,3.264,3.264,6.041,97.847,313.055,433.463,514.78,514.78,0.02,0.326,1.044,1.445,1.716,1.716,8.591,117.228,356.374,465.362,550.709,550.709,0.043,0.586,1.782,2.327,2.754,2.754,8.591,123.497,371.735,480.551,562.16,562.16,0.009,0.123,0.372,0.481,0.562,0.562,10.63,149.466,409.342,512.82,593.571,593.571,0.021,0.299,0.819,1.026,1.187,1.187,14.02,169.195,436.802,538.5,614.282,614.282,0.014,0.169,0.437,0.538,0.614,0.614,0.247,7.212,38.411,71.51,107.809,107.809,0.021,0.613,3.264,6.077,9.162,9.162
211006,2110,21,KHM,Angk Kaev,Treang,Takeo,Cambodia,3922.777,0.0,0.0,0.0,19.79,274.98,274.98,0.0,0.0,0.0,3.958,54.996,54.996,0.0,0.0,0.0,208.63,825.788,825.788,0.0,0.0,0.0,20.863,82.579,82.579,0.0,0.0,30.869,428.089,1362.766,1362.766,0.0,0.0,1.543,21.404,68.138,68.138,0.0,0.0,124.46,935.487,1983.127,1983.127,0.0,0.0,3.734,28.065,59.494,59.494,0.0,0.0,199.87,1163.386,2193.627,2193.627,0.0,0.0,1.332,7.756,14.624,14.624,0.0,0.0,264.87,1303.097,2330.988,2330.988,0.0,0.0,0.883,4.344,7.77,7.77,0.0,3.0,536.889,1646.927,2688.26,2688.26,0.0,0.015,2.684,8.235,13.441,13.441,0.0,5.65,609.089,1750.717,2771.159,2771.159,0.0,0.006,0.609,1.751,2.771,2.771,0.0,9.849,854.959,2055.756,3009.179,3009.179,0.0,0.02,1.71,4.112,6.018,6.018,0.0,34.729,1122.866,2361.567,3182.739,3182.739,0.0,0.035,1.123,2.362,3.183,3.183,0.0,0.075,13.619,102.848,313.015,313.015,0.0,0.002,0.347,2.622,7.979,7.979
211002,2110,21,KHM,Angk Khnor,Treang,Takeo,Cambodia,2108.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70101,701,7,KHM,Angk Phnum Touch,Angkor Chey,Kampot,Cambodia,1929.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,237.461,237.461,0.0,0.0,0.0,0.261,23.746,23.746,0.0,0.0,0.0,83.961,519.431,519.431,0.0,0.0,0.0,4.198,25.972,25.972,0.0,0.0,0.0,240.95,841.341,841.341,0.0,0.0,0.0,7.229,25.24,25.24,0.0,0.0,5.45,338.05,920.422,920.422,0.0,0.0,0.036,2.254,6.136,6.136,0.0,0.0,17.97,392.431,967.682,967.682,0.0,0.0,0.06,1.308,3.226,3.226,0.0,0.0,68.41,516.452,1042.962,1042.962,0.0,0.0,0.342,2.582,5.215,5.215,0.0,0.0,88.65,557.063,1058.962,1058.962,0.0,0.0,0.089,0.557,1.059,1.059,0.0,0.0,164.2,670.592,1103.822,1103.822,0.0,0.0,0.328,1.341,2.208,2.208,0.0,0.0,240.671,781.272,1132.232,1132.232,0.0,0.0,0.241,0.781,1.132,1.132,0.0,0.0,1.096,20.511,93.933,93.933,0.0,0.0,0.057,1.063,4.869,4.869
50301,503,5,KHM,Angk Popel,Kong Pisei,Kampong Speu,Cambodia,1577.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,1.17,1.17,0.0,0.0,0.0,0.0,0.035,0.035,0.0,0.0,0.0,0.0,1.26,1.26,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,2.84,2.84,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.0,4.01,4.01,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,5.031,5.031,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.8,6.231,6.231,0.0,0.0,0.0,0.002,0.012,0.012,0.0,0.0,0.0,0.8,14.001,14.001,0.0,0.0,0.0,0.001,0.014,0.014,0.0,0.0,0.0,0.002,0.113,0.113,0.0,0.0,0.0,0.0,0.007,0.007
210401,2104,21,KHM,Angk Prasat,Kiri Vong,Takeo,Cambodia,6848.466,0.0,19.0,267.619,412.299,749.981,749.981,0.0,3.8,53.524,82.46,149.996,149.996,0.0,46.0,321.369,542.119,1034.301,1034.301,0.0,4.6,32.137,54.212,103.43,103.43,0.0,87.98,367.189,668.169,1236.851,1236.851,0.0,4.399,18.359,33.408,61.843,61.843,0.0,158.21,510.859,958.849,1747.708,1747.708,0.0,4.746,15.326,28.765,52.431,52.431,0.0,200.569,577.649,1110.018,1957.357,1957.357,0.0,1.337,3.851,7.4,13.049,13.049,0.0,218.569,640.399,1218.938,2110.668,2110.668,0.0,0.729,2.135,4.063,7.036,7.036,0.0,248.569,788.62,1525.967,2537.367,2537.367,0.0,1.243,3.943,7.63,12.687,12.687,0.0,260.569,837.499,1671.628,2681.348,2681.348,0.0,0.261,0.837,1.672,2.681,2.681,0.0,290.309,1005.198,1986.927,3055.76,3055.76,0.0,0.581,2.01,3.974,6.112,6.112,0.0,457.649,1656.389,2622.611,3730.182,3730.182,0.0,0.458,1.656,2.623,3.73,3.73,0.0,22.153,133.779,226.207,412.995,412.995,0.0,0.323,1.953,3.303,6.03,6.03
