ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,builtup_WSF19_C2,builtup_WSF19_C1,builtup_WSF19_C0,builtup_WSF19_C2%,builtup_WSF19_C1%,builtup_WSF19_C0%
250408,2504,25,KHM,Preaek A Chi,Krouch Chhmar,Tboung Khmum,Cambodia,43.626,0,0,0,0,0,0
121206,1212,12,KHM,Preaek Aeng,Chbar Ampov,Phnom Penh,Cambodia,155.143,0,0,0,0,0,0
81007,810,8,KHM,Preaek Ambel,S'ang,Kandal,Cambodia,167.961,0,0,0,0,0,0
80307,803,8,KHM,Preaek Ampil,Khsach Kandal,Kandal,Cambodia,87.351,0,0,0,0,0,0
80703,807,8,KHM,Preaek Anhchanh,Mukh Kampul,Kandal,Cambodia,246.442,0,0,0,0,0,0
141105,1411,14,KHM,Preaek Anteah,Pur Rieng,Prey Veng,Cambodia,33.108,0,0,0,0,0,0
31509,315,3,KHM,Preaek Bak,Stueng Trang,Kampong Cham,Cambodia,59.893,0,0,0,0,0,0
141207,1412,14,KHM,Preaek Changkran,Sithor Kandal,Prey Veng,Cambodia,31.959,0,0,0,0,0,0
21401,214,2,KHM,Preaek Chik,Rukh Kiri,Battambang,Cambodia,68.108,0,0,0,0,0,0
141106,1411,14,KHM,Preaek Chrey,Pur Rieng,Prey Veng,Cambodia,23.623,0,0,0,0,0,0
80505,805,8,KHM,Preaek Dach,Leuk Daek,Kandal,Cambodia,65.729,0,0,0,0,0,0
80704,807,8,KHM,Preaek Dambang,Mukh Kampul,Kandal,Cambodia,98.342,0,0,0,0,0,0
31408,314,3,KHM,Preaek Dambouk,Srei Santhor,Kampong Cham,Cambodia,63.212,0,0,0,0,0,0
120517,1205,12,KHM,Preaek Kampues,Dangkao,Phnom Penh,Cambodia,186.568,0,0,0,0,0,0
20503,205,2,KHM,Preaek Khpob,Aek Phnum,Battambang,Cambodia,62.866,0,0,0,0,0,0
90203,902,9,KHM,Preaek Khsach,Kiri Sakor,Koh Kong,Cambodia,6.008,1.166,4.701,4.701,0.194074567243675,0.78245672436751,0.78245672436751
140706,1407,14,KHM,Preaek Khsay Ka,Peam Ro,Prey Veng,Cambodia,42.082,0,0,0,0,0,0
140707,1407,14,KHM,Preaek Khsay Kha,Peam Ro,Prey Veng,Cambodia,102.07,0,0,0,0,0,0
80609,806,8,KHM,Preaek Kmeng,Lvea Aem,Kandal,Cambodia,14.793,0,0,0,0,0,0
30705,307,3,KHM,Preaek Koy,Kang Meas,Kampong Cham,Cambodia,54.824,0,0,0,0,0,0
81008,810,8,KHM,Preaek Koy,S'ang,Kandal,Cambodia,138.738,0,0,0,0,0,0
30706,307,3,KHM,Preaek Krabau,Kang Meas,Kampong Cham,Cambodia,73.623,0,0,0,0,0,0
140607,1406,14,KHM,Preaek Krabau,Peam Chor,Prey Veng,Cambodia,41.125,0,0,0,0,0,0
70612,706,7,KHM,Preaek Kroes,Kampong Trach,Kampot,Cambodia,29.864,0,0,0,0,0,0
121002,1210,12,KHM,Preaek Lieb,Chraoy Chongvar,Phnom Penh,Cambodia,237.708,0,0,0,0,0,0
20504,205,2,KHM,Preaek Luong,Aek Phnum,Battambang,Cambodia,59.715,0,0,0,0,0,0
80308,803,8,KHM,Preaek Luong,Khsach Kandal,Kandal,Cambodia,52.81,0,0,0,0,0,0
190301,1903,19,KHM,Preaek Meas,Siem Pang,Stung Treng,Cambodia,4.915,0,0,0,0,0,0
20501,205,2,KHM,Preaek Norint,Aek Phnum,Battambang,Cambodia,95.304,0,0,0,0,0,0
121101,1211,12,KHM,Preaek Phnov,Praek Pnov,Phnom Penh,Cambodia,138.534,0,0,0,0,0,0
210105,2101,21,KHM,Preaek Phtoul,Angkor Borei,Takeo,Cambodia,41.003,0,0,0,0,0,0
31409,314,3,KHM,Preaek Pou,Srei Santhor,Kampong Cham,Cambodia,101.326,0,0,0,0,0,0
121204,1212,12,KHM,Preaek Pra,Chbar Ampov,Phnom Penh,Cambodia,197.148,0,0,0,0,0,0
100305,1003,10,KHM,Preaek Prasab,Prek Prasab,Kratie,Cambodia,94.275,0,0,0,0,0,0
80610,806,8,KHM,Preaek Rey,Lvea Aem,Kandal,Cambodia,30.549,0,0,0,0,0,0
80115,801,8,KHM,Preaek Roka,Kandal Stueng,Kandal,Cambodia,45.458,0,0,0,0,0,0
80611,806,8,KHM,Preaek Ruessei,Lvea Aem,Kandal,Cambodia,25.227,0,0,0,0,0,0
31410,314,3,KHM,Preaek Rumdeng,Srei Santhor,Kampong Cham,Cambodia,74.801,0,0,0,0,0,0
100108,1001,10,KHM,Preaek Saman,Chhloung,Kratie,Cambodia,34.853,0,0,0,0,0,0
140608,1406,14,KHM,Preaek Sambuor,Peam Chor,Prey Veng,Cambodia,14.775,0,0,0,0,0,0
80410,804,8,KHM,Preaek Sdei,Kaoh Thum,Kandal,Cambodia,144.654,0,0,0,0,0,0
80116,801,8,KHM,Preaek Slaeng,Kandal Stueng,Kandal,Cambodia,66.89,0,0,0,0,0,0
80309,803,8,KHM,Preaek Ta Kov,Khsach Kandal,Kandal,Cambodia,63.023,0,0,0,0,0,0
80310,803,8,KHM,Preaek Ta Meak,Khsach Kandal,Kandal,Cambodia,160.149,0,0,0,0,0,0
30808,308,3,KHM,Preaek Ta Nong,Kaoh Soutin,Kampong Cham,Cambodia,61.444,0,0,0,0,0,0
141110,1411,14,KHM,Preaek Ta Sar,Pur Rieng,Prey Veng,Cambodia,40.628,0,0,0,0,0,0
121003,1210,12,KHM,Preaek Ta Sek,Chraoy Chongvar,Phnom Penh,Cambodia,61.082,0,0,0,0,0,0
80910,809,8,KHM,Preaek Ta Teaen,Ponhea Lueu,Kandal,Cambodia,63.264,0,0,0,0,0,0
80411,804,8,KHM,Preaek Thmei,Kaoh Thum,Kandal,Cambodia,146.872,0,0,0,0,0,0
121208,1212,12,KHM,Preaek Thmei,Chbar Ampov,Phnom Penh,Cambodia,208.801,0,0,0,0,0,0
70711,707,7,KHM,Preaek Tnoat,Tuek Chhou,Kampot,Cambodia,58.869,0.628,2.614,2.614,0.0106677538262923,0.0444036759584841,0.0444036759584841
80506,805,8,KHM,Preaek Tonloab,Leuk Daek,Kandal,Cambodia,88.477,0,0,0,0,0,0
31508,315,3,KHM,Preah Andoung,Stueng Trang,Kampong Cham,Cambodia,7.236,0,0,0,0,0,0
190403,1904,19,KHM,Preah Bat,Stueng Traeng,Stung Treng,Cambodia,53.613,0,0,0,0,0,0
210402,2104,21,KHM,Preah Bat Choan Chum,Kiri Vong,Takeo,Cambodia,190.501,0,12.25,12.25,0,0.0643041243877985,0.0643041243877985
170303,1703,17,KHM,Preah Dak,Banteay Srei,Siemreap,Cambodia,68.888,0,0,0,0,0,0
60810,608,6,KHM,Preah Damrei,Stoung,Kampong Thom,Cambodia,48.855,0,0,0,0,0,0
50115,501,5,KHM,Preah Khae,Basedth,Kampong Speu,Cambodia,36.793,0,0,0,0,0,0
130706,1307,13,KHM,Preah Khleang,Tbaeng Mean Chey,Preah Vihear,Cambodia,11.936,0,0,0,0,0,0
50305,503,5,KHM,Preah Nipean,Kong Pisei,Kampong Speu,Cambodia,209.441,0,0,0,0,0,0
21304,213,2,KHM,Preah Phos,Koas Krala,Battambang,Cambodia,21.44,0,0,0,0,0,0
10607,106,1,KHM,Preah Ponlea,Serei Saophoan,Banteay Meanchey,Cambodia,204.564,0,0,0,0,0,0
200204,2002,20,KHM,Preah Ponlea,Kampong Rou,Svay Rieng,Cambodia,33.988,0,0,0,0,0,0
220504,2205,22,KHM,Preah Pralay,Trapeang Prasat,Oddar Meanchey,Cambodia,3.567,0,0,0,0,0,0
80306,803,8,KHM,Preah Prasab,Khsach Kandal,Kandal,Cambodia,94.987,0,0,0,0,0,0
80113,801,8,KHM,Preah Putth,Kandal Stueng,Kandal,Cambodia,74.483,0,0,0,0,0,0
190603,1906,19,KHM,Preah Rumkel,Borei O'Svay Sen C,Stung Treng,Cambodia,25.595,0,0,0,0,0,0
140908,1409,14,KHM,Preah Sdach,Preah Sdach,Prey Veng,Cambodia,28.173,0,0,0,0,0,0
50507,505,5,KHM,Preah Srae,Odongk,Kampong Speu,Cambodia,97.758,0,0,0,0,0,0
250307,2503,25,KHM,Preah Theat,Ou Reang Ov,Tboung Khmum,Cambodia,79.478,0,0,0,0,0,0
31510,315,3,KHM,Preak Kak,Stueng Trang,Kampong Cham,Cambodia,225.896,0,5.462,5.462,0,0.0241792683358714,0.0241792683358714
10405,104,1,KHM,Preak Netr Preah,Preah Netr Preah,Banteay Meanchey,Cambodia,160.877,0,0,0,0,0,0
140406,1404,14,KHM,Preal,Kanhchriech,Prey Veng,Cambodia,76.061,0,0,0,0,0,0
80409,804,8,KHM,0,Kaoh Thum,Kandal,Cambodia,41.201,0,0,0,0,0,0
171205,1712,17,KHM,Prei,Srei Snam,Siemreap,Cambodia,32.432,0,0,0,0,0,0
81105,811,8,KHM,Prek Ho,Ta Khmau,Kandal,Cambodia,143.602,0,0,0,0,0,0
20302,203,2,KHM,Prek Preah Sdach,Battambang,Battambang,Cambodia,178.302,0,0,0,0,0,0
81102,811,8,KHM,Prek Ruessey,Ta Khmau,Kandal,Cambodia,88.926,0,0,0,0,0,0
210408,2104,21,KHM,Prey Ampok,Kiri Vong,Takeo,Cambodia,70.508,0,1.042,1.042,0,0.0147784648550519,0.0147784648550519
200805,2008,20,KHM,Prey Angkunh,Bavet,Svay Rieng,Cambodia,179.415,0,0,0,0,0,0
30304,303,3,KHM,Prey Char,Cheung Prey,Kampong Cham,Cambodia,101.627,0,0,0,0,0,0
20506,205,2,KHM,Prey Chas,Aek Phnum,Battambang,Cambodia,0.012,0,0,0,0,0,0
200602,2006,20,KHM,Prey Chhlak,Svay Rieng,Svay Rieng,Cambodia,68.883,0,0,0,0,0,0
31309,313,3,KHM,Prey Chhor,Prey Chhor,Kampong Cham,Cambodia,21.677,0,0,0,0,0,0
140311,1403,14,KHM,Prey Chhor,Kampong Trabaek,Prey Veng,Cambodia,38.555,0,0,0,0,0,0
170711,1707,17,KHM,Prey Chruk,Puok,Siemreap,Cambodia,73.971,0,0,0,0,0,0
141208,1412,14,KHM,Prey Daeum Thnoeng,Sithor Kandal,Prey Veng,Cambodia,25.986,0,0,0,0,0,0
210609,2106,21,KHM,Prey Kabbas,Prey Kabbas,Takeo,Cambodia,48.419,0,0,0,0,0,0
140708,1407,14,KHM,Prey Kandieng,Peam Ro,Prey Veng,Cambodia,76.671,0,0,0,0,0,0
141107,1411,14,KHM,Prey Kanlaong,Pur Rieng,Prey Veng,Cambodia,48.527,0,0,0,0,0,0
141308,1413,14,KHM,Prey Khla,Svay Antor,Prey Veng,Cambodia,99.428,0,0,0,0,0,0
210503,2105,21,KHM,Prey Khla,Kaoh Andaet,Takeo,Cambodia,59.827,0,0,0,0,0,0
70712,707,7,KHM,Prey Khmum,Tuek Chhou,Kampot,Cambodia,52.042,0,0,0,0,0,0
140504,1405,14,KHM,Prey Khnes,Me Sang,Prey Veng,Cambodia,88.439,0,0,0,0,0,0
20404,204,2,KHM,Prey Khpos,Bavel,Battambang,Cambodia,102.855,0,0,0,0,0,0
50609,506,5,KHM,Prey Kmeng,Phnum Sruoch,Kampong Speu,Cambodia,39.219,0,1.04,1.04,0,0.0265177592493434,0.0265177592493434
200108,2001,20,KHM,Prey Kokir,Chantrea,Svay Rieng,Cambodia,77.735,0,0,0,0,0,0
50508,505,5,KHM,Prey Krasang,Odongk,Kampong Speu,Cambodia,68.841,0,0,0,0,0,0
40205,402,4,KHM,Prey Kri,Chol Kiri,Kampong Chhnang,Cambodia,77.161,63.883,70.62,70.62,0.827918248856287,0.915229196096474,0.915229196096474
60211,602,6,KHM,Prey Kuy,Kampong Svay,Kampong Thom,Cambodia,46.288,0,0,0,0,0,0
210610,2106,21,KHM,Prey Lvea,Prey Kabbas,Takeo,Cambodia,93.83,0,0,0,0,0,0
40609,406,4,KHM,Prey Mul,Rolea B'ier,Kampong Chhnang,Cambodia,29.472,0,0,0,0,0,0
50306,503,5,KHM,Prey Nheat,Kong Pisei,Kampong Speu,Cambodia,157.126,0,0,0,0,0,0
150505,1505,15,KHM,Prey Nhi,Pursat,Pursat,Cambodia,81.798,0,0,0,0,0,0
180207,1802,18,KHM,Prey Nob,Prey Nob,Preah Sihanouk,Cambodia,33.1,0,0.035,0.035,0,0.00105740181268882,0.00105740181268882
210611,2106,21,KHM,Prey Phdau,Prey Kabbas,Takeo,Cambodia,74.65,0,0,0,0,0,0
210106,2101,21,KHM,Prey Phkoam,Angkor Borei,Takeo,Cambodia,49.288,0,0,0,0,0,0
140807,1408,14,KHM,Prey Pnov,Pea Reang,Prey Veng,Cambodia,208.29,0,0,0,0,0,0
140312,1403,14,KHM,Prey Poun,Kampong Trabaek,Prey Veng,Cambodia,31.354,0,0,0,0,0,0
80813,808,8,KHM,Prey Puoch,Angk Snuol,Kandal,Cambodia,104.481,0,0,0,0,0,0
140505,1405,14,KHM,Prey Rumdeng,Me Sang,Prey Veng,Cambodia,61.594,0,0,0,0,0,0
210409,2104,21,KHM,Prey Rumdeng,Kiri Vong,Takeo,Cambodia,77.315,0,8.751,8.751,0,0.113186315721399,0.113186315721399
50608,506,5,KHM,Prey Rumduol,Phnum Sruoch,Kampong Speu,Cambodia,34.224,0,7.056,7.056,0,0.20617110799439,0.20617110799439
120510,1205,12,KHM,Prey Sa,Dangkao,Phnom Penh,Cambodia,219.98,0,0,0,0,0,0
211007,2110,21,KHM,Prey Sloek,Treang,Takeo,Cambodia,107.659,0,0,0,0,0,0
140808,1408,14,KHM,Prey Sniet,Pea Reang,Prey Veng,Cambodia,52.385,0,0,0,0,0,0
140809,1408,14,KHM,Prey Sralet,Pea Reang,Prey Veng,Cambodia,92.163,0,0,0,0,0,0
20603,206,2,KHM,Prey Svay,Moung Ruessei,Battambang,Cambodia,119.94,0,0,0,0,0,0
200706,2007,20,KHM,Prey Ta Ei,Svay Teab,Svay Rieng,Cambodia,40.087,0,0,0,0,0,0
60308,603,6,KHM,Prey Ta Hu,Stueng Saen,Kampong Thom,Cambodia,118.076,0,0,0,0,0,0
70713,707,7,KHM,Prey Thnang,Tuek Chhou,Kampot,Cambodia,56.813,0,0,0,0,0,0
200205,2002,20,KHM,Prey Thum,Kampong Rou,Svay Rieng,Cambodia,12.849,0,0,0,0,0,0
230202,2302,23,KHM,Prey Thum,Kaeb,Kep,Cambodia,58.122,0,2.448,2.448,0,0.0421183028801487,0.0421183028801487
70203,702,7,KHM,Prey Tonle,Banteay Meas,Kampot,Cambodia,10.534,0,0,0,0,0,0
140506,1405,14,KHM,Prey Totueng,Me Sang,Prey Veng,Cambodia,62.927,0,0,0,0,0,0
20608,206,2,KHM,Prey Touch,Moung Ruessei,Battambang,Cambodia,99.111,0,0,0,0,0,0
21402,214,2,KHM,Prey Tralach,Rukh Kiri,Battambang,Cambodia,19.564,0,0.267,0.267,0,0.0136475158454304,0.0136475158454304
141209,1412,14,KHM,Prey Tueng,Sithor Kandal,Prey Veng,Cambodia,59.072,0,0,0,0,0,0
120508,1205,12,KHM,Prey Veaeng,Dangkao,Phnom Penh,Cambodia,89.378,0,0,0,0,0,0
50307,503,5,KHM,Prey Vihear,Kong Pisei,Kampong Speu,Cambodia,160.461,0,0,0,0,0,0
210504,2105,21,KHM,Prey Yuthka,Kaoh Andaet,Takeo,Cambodia,42.333,0,0,0,0,0,0
30305,303,3,KHM,Pring Chrum,Cheung Prey,Kampong Cham,Cambodia,68.944,0,0,0,0,0,0
130303,1303,13,KHM,Pring Thum,Choam Ksant,Preah Vihear,Cambodia,12.704,0,0,0,0,0,0
150404,1504,15,KHM,Prongil,Phnum Kravanh,Pursat,Cambodia,37.995,0,0.139,0.139,0,0.0036583761021187,0.0036583761021187
110402,1104,11,KHM,Pu Chrey,Pech Chreada,Mondul Kiri,Cambodia,39.409,0,0,0,0,0,0
80311,803,8,KHM,Puk Ruessei,Khsach Kandal,Kandal,Cambodia,97.218,0,0,0,0,0,0
170710,1707,17,KHM,Puok,Puok,Siemreap,Cambodia,225.282,0,0,0,0,0,0
130106,1301,13,KHM,Putrea,Chey Saen,Preah Vihear,Cambodia,13.7,0,0,0,0,0,0
140810,1408,14,KHM,Reab,Pea Reang,Prey Veng,Cambodia,111.882,0,0,0,0,0,0
200206,2002,20,KHM,Reach Montir,Kampong Rou,Svay Rieng,Cambodia,13.485,0,0,0,0,0,0
140104,1401,14,KHM,Reaks Chey,Ba Phnum,Prey Veng,Cambodia,66.702,0,0,0,0,0,0
130509,1305,13,KHM,Reaksa,Rovieng,Preah Vihear,Cambodia,9.812,0,0,0,0,0,0
130502,1305,13,KHM,Reaksmei,Rovieng,Preah Vihear,Cambodia,18.021,0,0,0,0,0,0
50402,504,5,KHM,Reaksmei Sameakki,Aoral,Kampong Speu,Cambodia,13.143,0,0,0,0,0,0
20705,207,2,KHM,Reaksmei Songha,Rotonak Mondol,Battambang,Cambodia,47.319,0.07,8.958,8.958,0.00147932120289947,0.189310847651049,0.189310847651049
180208,1802,18,KHM,Ream,Prey Nob,Preah Sihanouk,Cambodia,96.644,0.992,14.998,14.998,0.0102644758081205,0.15518811307479,0.15518811307479
210410,2104,21,KHM,Ream Andaeuk,Kiri Vong,Takeo,Cambodia,36.703,0,0,0,0,0,0
20807,208,2,KHM,Reang Kesei,Sangkae,Battambang,Cambodia,107.13,0,0,0,0,0,0
150205,1502,15,KHM,Reang Til,Kandieng,Pursat,Cambodia,0,0,0,0,0,0,0
140909,1409,14,KHM,Reathor,Preah Sdach,Prey Veng,Cambodia,22.9,0,0,0,0,0,0
30707,307,3,KHM,Reay Pay,Kang Meas,Kampong Cham,Cambodia,59.413,0,0,0,0,0,0
170712,1707,17,KHM,Reul,Puok,Siemreap,Cambodia,52.775,0,0,0,0,0,0
130508,1305,13,KHM,Rieb Roy,Rovieng,Preah Vihear,Cambodia,3.893,0,0,0,0,0,0
130505,1305,13,KHM,Rik Reay,Rovieng,Preah Vihear,Cambodia,15.41,0,0,0,0,0,0
30611,306,3,KHM,Ro'ang,Kampong Siem,Kampong Cham,Cambodia,110.911,0,0,0,0,0,0
130602,1306,13,KHM,Ro'ang,Sangkum Thmei,Preah Vihear,Cambodia,24.949,0,0,0,0,0,0
20609,206,2,KHM,Robas Mongkol,Moung Ruessei,Battambang,Cambodia,81.136,0,0,0,0,0,0
130501,1305,13,KHM,Robieb,Rovieng,Preah Vihear,Cambodia,68.178,0,0,0,0,0,0
10406,104,1,KHM,Rohal,Preah Netr Preah,Banteay Meanchey,Cambodia,112.076,0,0,0,0,0,0
130503,1305,13,KHM,Rohas,Rovieng,Preah Vihear,Cambodia,12.877,0,0,0,0,0,0
10208,102,1,KHM,Rohat Tuek,Mongkol Borei,Banteay Meanchey,Cambodia,82.533,0,0.231,0.231,0,0.00279888044782087,0.00279888044782087
20804,208,2,KHM,Roka,Sangkae,Battambang,Cambodia,39.913,0,0,0,0,0,0
80117,801,8,KHM,Roka,Kandal Stueng,Kandal,Cambodia,30.872,0,0,0,0,0,0
140811,1408,14,KHM,Roka,Pea Reang,Prey Veng,Cambodia,140.685,0,0,0,0,0,0
30708,307,3,KHM,Roka Ar,Kang Meas,Kampong Cham,Cambodia,62.852,0,0,0,0,0,0
80312,803,8,KHM,Roka Chonlueng,Khsach Kandal,Kandal,Cambodia,64.624,0,0,0,0,0,0
100211,1002,10,KHM,Roka Kandal,Kracheh,Kratie,Cambodia,53.163,0,0,0,0,0,0
50308,503,5,KHM,Roka Kaoh,Kong Pisei,Kampong Speu,Cambodia,116.759,0,0,0,0,0,0
250409,2504,25,KHM,Roka Khnor,Krouch Chhmar,Tboung Khmum,Cambodia,75.805,0,0,0,0,0,0
81009,810,8,KHM,Roka Khpos,S'ang,Kandal,Cambodia,157.015,0,0,0,0,0,0
210802,2108,21,KHM,Roka Knong,Doun Kaev,Takeo,Cambodia,223.748,0,0,0,0,0,0
80707,807,8,KHM,Roka Kong Ti Muoy,Mukh Kampul,Kandal,Cambodia,69.029,0,0,0,0,0,0
80708,807,8,KHM,Roka Kong Ti Pir,Mukh Kampul,Kandal,Cambodia,57.198,0,0,0,0,0,0
30709,307,3,KHM,Roka Koy,Kang Meas,Kampong Cham,Cambodia,53.38,0,0,0,0,0,0
210803,2108,21,KHM,Roka Krau,Doun Kaev,Takeo,Cambodia,230.854,0,0,0,0,0,0
250216,2502,25,KHM,Roka Po Pram,Tboung Khmum,Tboung Khmum,Cambodia,227.526,0,0,0,0,0,0
50203,502,5,KHM,Rokar Thum,Chbar Mon,Kampong Speu,Cambodia,259.291,0,0,0,0,0,0
150405,1504,15,KHM,Rokat,Phnum Kravanh,Pursat,Cambodia,20.914,0,0.989,0.989,0,0.0472888973893086,0.0472888973893086
40610,406,4,KHM,Rolea B'ier,Rolea B'ier,Kampong Chhnang,Cambodia,97.185,0,0,0,0,0,0
150506,1505,15,KHM,Roleab,Pursat,Pursat,Cambodia,121.403,0.081,0.995,0.995,0.000667199327858455,0.0081958435952983,0.0081958435952983
50701,507,5,KHM,Roleang Chak,Samraong Tong,Kampong Speu,Cambodia,59.539,0,0,0,0,0,0
80118,801,8,KHM,Roleang Kaen,Kandal Stueng,Kandal,Cambodia,64.468,0,0,0,0,0,0
50706,507,5,KHM,Roleang Kreul,Samraong Tong,Kampong Speu,Cambodia,151.845,0,0,0,0,0,0
10808,108,1,KHM,Roluos,Svay Chek,Banteay Meanchey,Cambodia,59.896,0,0,0,0,0,0
120518,1205,12,KHM,Roluos,Dangkao,Phnom Penh,Cambodia,70.272,0,0,0,0,0,0
170908,1709,17,KHM,Roluos,Prasat Bakong,Siemreap,Cambodia,88.175,0,0,0,0,0,0
100406,1004,10,KHM,Roluos Mean Chey,Sambour,Kratie,Cambodia,33.596,0,0,0,0,0,0
200708,2007,20,KHM,Romeang Thkaol,Svay Teab,Svay Rieng,Cambodia,55.327,0,0,0,0,0,0
210505,2105,21,KHM,Romenh,Kaoh Andaet,Takeo,Cambodia,94.508,0,0,0,0,0,0
110504,1105,11,KHM,Romonea,Saen Monourom,Mondul Kiri,Cambodia,55.105,0,0.023,0.023,0,0.000417384992287451,0.000417384992287451
130512,1305,13,KHM,Romoneiy,Rovieng,Preah Vihear,Cambodia,81.298,0,0,0,0,0,0
130511,1305,13,KHM,Romtum,Rovieng,Preah Vihear,Cambodia,71.397,0,1.449,1.449,0,0.0202949703769066,0.0202949703769066
130605,1306,13,KHM,Ronak Ser,Sangkum Thmei,Preah Vihear,Cambodia,15.374,0,0,0,0,0,0
211008,2110,21,KHM,Roneam,Treang,Takeo,Cambodia,54.959,0,0,0,0,0,0
130507,1305,13,KHM,Rotanak,Rovieng,Preah Vihear,Cambodia,9.433,0,0,0,0,0,0
20303,203,2,KHM,Rottanak,Battambang,Battambang,Cambodia,271.609,0,0,0,0,0,0
140105,1401,14,KHM,Roung Damrei,Ba Phnum,Prey Veng,Cambodia,60.772,0,0,0,0,0,0
170605,1706,17,KHM,Roung Kou,Kralanh,Siemreap,Cambodia,24.778,0,0,0,0,0,0
210707,2107,21,KHM,Rovieng,Samraong,Takeo,Cambodia,161.824,0,9.698,9.698,0,0.0599293059125964,0.0599293059125964
110203,1102,11,KHM,Roya,Kaoh Nheaek,Mondul Kiri,Cambodia,11.934,0,0,0,0,0,0
80709,807,8,KHM,Ruessei Chrouy,Mukh Kampul,Kandal,Cambodia,125.033,0,0,0,0,0,0
90704,907,9,KHM,Ruessei Chrum,Thma Bang,Koh Kong,Cambodia,7.938,1.44,7.751,7.751,0.18140589569161,0.976442428823381,0.976442428823381
120706,1207,12,KHM,Ruessei Kaev,Russey Keo,Phnom Penh,Cambodia,315.553,0,0,0,0,0,0
20604,206,2,KHM,Ruessei Krang,Moung Ruessei,Battambang,Cambodia,98.082,0,0,0,0,0,0
10209,102,1,KHM,Ruessei Kraok,Mongkol Borei,Banteay Meanchey,Cambodia,274.178,0,0,0,0,0,0
170410,1704,17,KHM,Ruessei Lok,Chi Kraeng,Siemreap,Cambodia,61.969,0,0,0,0,0,0
141211,1412,14,KHM,Ruessei Sanh,Sithor Kandal,Prey Veng,Cambodia,53.779,0,0,0,0,0,0
31411,314,3,KHM,Ruessei Srok,Srei Santhor,Kampong Cham,Cambodia,34.351,0,0,0,0,0,0
140609,1406,14,KHM,Ruessei Srok,Peam Chor,Prey Veng,Cambodia,26.931,0,0,0,0,0,0
70613,706,7,KHM,Ruessei Srok Khang Kaeut,Kampong Trach,Kampot,Cambodia,10.88,0,0,0,0,0,0
70614,706,7,KHM,Ruessei Srok Khang Lech,Kampong Trach,Kampot,Cambodia,91.805,0,0,0,0,0,0
30612,306,3,KHM,Rumchek,Kampong Siem,Kampong Cham,Cambodia,24.532,0,0,0,0,0,0
140910,1409,14,KHM,Rumchek,Preah Sdach,Prey Veng,Cambodia,66.378,0,0,0,0,0,0
170304,1703,17,KHM,Rumchek,Banteay Srei,Siemreap,Cambodia,15.63,0,0,0,0,0,0
250711,2507,25,KHM,Rumchek,Memot,Tboung Khmum,Cambodia,73.883,0,0,0,0,0,0
130510,1305,13,KHM,Rumdaoh,Rovieng,Preah Vihear,Cambodia,33.165,0,0,0,0,0,0
130304,1303,13,KHM,Rumdaoh Srae,Choam Ksant,Preah Vihear,Cambodia,23.196,0,0,0,0,0,0
141210,1412,14,KHM,Rumlech,Sithor Kandal,Prey Veng,Cambodia,56.394,0,0,0,0,0,0
150106,1501,15,KHM,Rumlech,Bakan,Pursat,Cambodia,61.202,0,0,0,0,0,0
170305,1703,17,KHM,Run Ta Aek,Banteay Srei,Siemreap,Cambodia,76.328,0,6.176,6.176,0,0.080913950319673,0.080913950319673
250710,2507,25,KHM,Rung,Memot,Tboung Khmum,Cambodia,26.691,0,0,0,0,0,0
20210,202,2,KHM,Rung Chrey,Thma Koul,Battambang,Cambodia,108.579,0,0,0,0,0,0
50805,508,5,KHM,Rung Roeang,Thpong,Kampong Speu,Cambodia,61.574,0,0,0,0,0,0
60811,608,6,KHM,Rung Roeang,Stoung,Kampong Thom,Cambodia,24.512,0,0,0,0,0,0
130504,1305,13,KHM,Rung Roeang,Rovieng,Preah Vihear,Cambodia,20.394,0,0,0,0,0,0
130506,1305,13,KHM,Ruos Roan,Rovieng,Preah Vihear,Cambodia,10.54,0,0,0,0,0,0
100306,1003,10,KHM,Russey Keo,Prek Prasab,Kratie,Cambodia,41.22,0,0,0,0,0,0
130101,1301,13,KHM,S'ang,Chey Saen,Preah Vihear,Cambodia,32.133,0,0,0,0,0,0
81010,810,8,KHM,S'ang Phnum,S'ang,Kandal,Cambodia,134.909,0,0,0,0,0,0
40508,405,4,KHM,Saeb,Kampong Tralach,Kampong Chhnang,Cambodia,63.549,0,0,0,0,0,0
50709,507,5,KHM,Saen Dei,Samraong Tong,Kampong Speu,Cambodia,144.386,0,0.561,0.561,0,0.00388541825384733,0.00388541825384733
110302,1103,11,KHM,Saen Monourom,Ou Reang,Mondul Kiri,Cambodia,16.338,0,3.103,3.103,0,0.189925327457461,0.189925327457461
170607,1706,17,KHM,Saen Sokh,Kralanh,Siemreap,Cambodia,59.641,0,0,0,0,0,0
160305,1603,16,KHM,Saeung,Bar Kaev,Ratanak Kiri,Cambodia,27.007,0,0,0,0,0,0
120514,1205,12,KHM,Sak Sampov,Dangkao,Phnom Penh,Cambodia,39.075,0,0,0,0,0,0
60404,604,6,KHM,Sakream,Prasat Ballangk,Kampong Thom,Cambodia,31.448,0,0,0,0,0,0
171004,1710,17,KHM,Sala Kamreuk,Siem Reap,Siemreap,Cambodia,602.936,0,0,0,0,0,0
