ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,pop_WPOP20_C2,pop_WPOP20_C1,pop_WPOP20_C0,pop_WPOP20_C2%,pop_WPOP20_C1%,pop_WPOP20_C0%
31509,315,3,KHM,Preaek Bak,Stueng Trang,Kampong Cham,Cambodia,7508.104,0,0,0,0,0,0
141207,1412,14,KHM,Preaek Changkran,Sithor Kandal,Prey Veng,Cambodia,7616.716,0,0,0,0,0,0
21401,214,2,KHM,Preaek Chik,Rukh Kiri,Battambang,Cambodia,30187.5,0,0,0,0,0,0
141106,1411,14,KHM,Preaek Chrey,Pur Rieng,Prey Veng,Cambodia,6443.934,0,0,0,0,0,0
80505,805,8,KHM,Preaek Dach,Leuk Daek,Kandal,Cambodia,6643.799,0,0,0,0,0,0
80704,807,8,KHM,Preaek Dambang,Mukh Kampul,Kandal,Cambodia,10612.178,0,0,0,0,0,0
31408,314,3,KHM,Preaek Dambouk,Srei Santhor,Kampong Cham,Cambodia,7746.019,0,0,0,0,0,0
120517,1205,12,KHM,Preaek Kampues,Dangkao,Phnom Penh,Cambodia,12208.134,0,0,0,0,0,0
20503,205,2,KHM,Preaek Khpob,Aek Phnum,Battambang,Cambodia,12800.355,0,0,0,0,0,0
90203,902,9,KHM,Preaek Khsach,Kiri Sakor,Koh Kong,Cambodia,1509.845,0,934.744,934.744,0,0.619099311518732,0.619099311518732
140706,1407,14,KHM,Preaek Khsay Ka,Peam Ro,Prey Veng,Cambodia,5541.192,0,0,0,0,0,0
140707,1407,14,KHM,Preaek Khsay Kha,Peam Ro,Prey Veng,Cambodia,9424.526,0,0,0,0,0,0
80609,806,8,KHM,Preaek Kmeng,Lvea Aem,Kandal,Cambodia,3764.528,0,0,0,0,0,0
30705,307,3,KHM,Preaek Koy,Kang Meas,Kampong Cham,Cambodia,9998.326,0,0,0,0,0,0
81008,810,8,KHM,Preaek Koy,S'ang,Kandal,Cambodia,14426.662,0,0,0,0,0,0
30706,307,3,KHM,Preaek Krabau,Kang Meas,Kampong Cham,Cambodia,5786.362,0,0,0,0,0,0
140607,1406,14,KHM,Preaek Krabau,Peam Chor,Prey Veng,Cambodia,3407.161,0,0,0,0,0,0
70612,706,7,KHM,Preaek Kroes,Kampong Trach,Kampot,Cambodia,8687.348,0,0,0,0,0,0
121002,1210,12,KHM,Preaek Lieb,Chraoy Chongvar,Phnom Penh,Cambodia,22677.02,0,0,0,0,0,0
20504,205,2,KHM,Preaek Luong,Aek Phnum,Battambang,Cambodia,7888.461,0,0,0,0,0,0
80308,803,8,KHM,Preaek Luong,Khsach Kandal,Kandal,Cambodia,6232.757,0,0,0,0,0,0
190301,1903,19,KHM,Preaek Meas,Siem Pang,Stung Treng,Cambodia,4181.202,0,0,0,0,0,0
20501,205,2,KHM,Preaek Norint,Aek Phnum,Battambang,Cambodia,9227.745,0,0,0,0,0,0
121101,1211,12,KHM,Preaek Phnov,Praek Pnov,Phnom Penh,Cambodia,11925.316,0,0,0,0,0,0
210105,2101,21,KHM,Preaek Phtoul,Angkor Borei,Takeo,Cambodia,8156.958,0,0,0,0,0,0
31409,314,3,KHM,Preaek Pou,Srei Santhor,Kampong Cham,Cambodia,10928.035,0,0,0,0,0,0
121204,1212,12,KHM,Preaek Pra,Chbar Ampov,Phnom Penh,Cambodia,35512.152,0,0,0,0,0,0
100305,1003,10,KHM,Preaek Prasab,Prek Prasab,Kratie,Cambodia,9486.281,0,0,0,0,0,0
80610,806,8,KHM,Preaek Rey,Lvea Aem,Kandal,Cambodia,3620.72,0,0,0,0,0,0
80115,801,8,KHM,Preaek Roka,Kandal Stueng,Kandal,Cambodia,4291.485,0,0,0,0,0,0
80611,806,8,KHM,Preaek Ruessei,Lvea Aem,Kandal,Cambodia,6728.094,0,0,0,0,0,0
31410,314,3,KHM,Preaek Rumdeng,Srei Santhor,Kampong Cham,Cambodia,7531.019,0,0,0,0,0,0
100108,1001,10,KHM,Preaek Saman,Chhloung,Kratie,Cambodia,9739.947,0,0,0,0,0,0
140608,1406,14,KHM,Preaek Sambuor,Peam Chor,Prey Veng,Cambodia,4623.05,0,0,0,0,0,0
80410,804,8,KHM,Preaek Sdei,Kaoh Thum,Kandal,Cambodia,17401.186,0,0,0,0,0,0
80116,801,8,KHM,Preaek Slaeng,Kandal Stueng,Kandal,Cambodia,5617.301,0,0,0,0,0,0
80309,803,8,KHM,Preaek Ta Kov,Khsach Kandal,Kandal,Cambodia,6160.016,0,0,0,0,0,0
80310,803,8,KHM,Preaek Ta Meak,Khsach Kandal,Kandal,Cambodia,12338.021,0,0,0,0,0,0
30808,308,3,KHM,Preaek Ta Nong,Kaoh Soutin,Kampong Cham,Cambodia,6458.575,0,0,0,0,0,0
141110,1411,14,KHM,Preaek Ta Sar,Pur Rieng,Prey Veng,Cambodia,5236.174,0,0,0,0,0,0
121003,1210,12,KHM,Preaek Ta Sek,Chraoy Chongvar,Phnom Penh,Cambodia,5290.587,0,0,0,0,0,0
80910,809,8,KHM,Preaek Ta Teaen,Ponhea Lueu,Kandal,Cambodia,9564.818,0,0,0,0,0,0
80411,804,8,KHM,Preaek Thmei,Kaoh Thum,Kandal,Cambodia,16999.512,0,0,0,0,0,0
121208,1212,12,KHM,Preaek Thmei,Chbar Ampov,Phnom Penh,Cambodia,21938.742,0,0,0,0,0,0
70711,707,7,KHM,Preaek Tnoat,Tuek Chhou,Kampot,Cambodia,9658.748,0,362.781,362.781,0,0.0375598369478115,0.0375598369478115
80506,805,8,KHM,Preaek Tonloab,Leuk Daek,Kandal,Cambodia,11090.079,0,0,0,0,0,0
31508,315,3,KHM,Preah Andoung,Stueng Trang,Kampong Cham,Cambodia,1471.596,0,0,0,0,0,0
190403,1904,19,KHM,Preah Bat,Stueng Traeng,Stung Treng,Cambodia,3240.39,0,0,0,0,0,0
210402,2104,21,KHM,Preah Bat Choan Chum,Kiri Vong,Takeo,Cambodia,16780.6,0,2561,2561,0,0.152616712155704,0.152616712155704
170303,1703,17,KHM,Preah Dak,Banteay Srei,Siemreap,Cambodia,10270.706,0,0,0,0,0,0
60810,608,6,KHM,Preah Damrei,Stoung,Kampong Thom,Cambodia,5465.545,0,0,0,0,0,0
50115,501,5,KHM,Preah Khae,Basedth,Kampong Speu,Cambodia,5172.666,0,0,0,0,0,0
130706,1307,13,KHM,Preah Khleang,Tbaeng Mean Chey,Preah Vihear,Cambodia,6004.043,0,0,0,0,0,0
50305,503,5,KHM,Preah Nipean,Kong Pisei,Kampong Speu,Cambodia,13390.764,0,0,0,0,0,0
21304,213,2,KHM,Preah Phos,Koas Krala,Battambang,Cambodia,2600.424,0,0,0,0,0,0
10607,106,1,KHM,Preah Ponlea,Serei Saophoan,Banteay Meanchey,Cambodia,24605.008,0,0,0,0,0,0
200204,2002,20,KHM,Preah Ponlea,Kampong Rou,Svay Rieng,Cambodia,2492.328,0,0,0,0,0,0
220504,2205,22,KHM,Preah Pralay,Trapeang Prasat,Oddar Meanchey,Cambodia,42572.406,0,0,0,0,0,0
80306,803,8,KHM,Preah Prasab,Khsach Kandal,Kandal,Cambodia,10429.555,0,0,0,0,0,0
80113,801,8,KHM,Preah Putth,Kandal Stueng,Kandal,Cambodia,2553.881,0,0,0,0,0,0
190603,1906,19,KHM,Preah Rumkel,Borei O'Svay Sen C,Stung Treng,Cambodia,4898.507,0,0,0,0,0,0
140908,1409,14,KHM,Preah Sdach,Preah Sdach,Prey Veng,Cambodia,9837.078,0,0,0,0,0,0
50507,505,5,KHM,Preah Srae,Odongk,Kampong Speu,Cambodia,10421.646,0,0,0,0,0,0
250307,2503,25,KHM,Preah Theat,Ou Reang Ov,Tboung Khmum,Cambodia,15139.149,0,0,0,0,0,0
31510,315,3,KHM,Preak Kak,Stueng Trang,Kampong Cham,Cambodia,27866.773,0,311.045,311.045,0,0.0111618593225703,0.0111618593225703
10405,104,1,KHM,Preak Netr Preah,Preah Netr Preah,Banteay Meanchey,Cambodia,10015.861,0,0,0,0,0,0
140406,1404,14,KHM,Preal,Kanhchriech,Prey Veng,Cambodia,7286.865,0,0,0,0,0,0
80409,804,8,KHM,0,Kaoh Thum,Kandal,Cambodia,11609.497,0,0,0,0,0,0
171205,1712,17,KHM,Prei,Srei Snam,Siemreap,Cambodia,2060.283,0,0,0,0,0,0
81105,811,8,KHM,Prek Ho,Ta Khmau,Kandal,Cambodia,13580.841,0,0,0,0,0,0
20302,203,2,KHM,Prek Preah Sdach,Battambang,Battambang,Cambodia,19442.045,0,0,0,0,0,0
81102,811,8,KHM,Prek Ruessey,Ta Khmau,Kandal,Cambodia,12139.26,0,0,0,0,0,0
210408,2104,21,KHM,Prey Ampok,Kiri Vong,Takeo,Cambodia,6967.219,0,192.506,192.506,0,0.0276302496017421,0.0276302496017421
200805,2008,20,KHM,Prey Angkunh,Bavet,Svay Rieng,Cambodia,9555.928,0,0,0,0,0,0
30304,303,3,KHM,Prey Char,Cheung Prey,Kampong Cham,Cambodia,7806.67,0,0,0,0,0,0
20506,205,2,KHM,Prey Chas,Aek Phnum,Battambang,Cambodia,58.614,0,0,0,0,0,0
200602,2006,20,KHM,Prey Chhlak,Svay Rieng,Svay Rieng,Cambodia,3648.833,0,0,0,0,0,0
31309,313,3,KHM,Prey Chhor,Prey Chhor,Kampong Cham,Cambodia,1329.121,0,0,0,0,0,0
140311,1403,14,KHM,Prey Chhor,Kampong Trabaek,Prey Veng,Cambodia,3695.447,0,0,0,0,0,0
170711,1707,17,KHM,Prey Chruk,Puok,Siemreap,Cambodia,7109.44,0,0,0,0,0,0
141208,1412,14,KHM,Prey Daeum Thnoeng,Sithor Kandal,Prey Veng,Cambodia,1821.338,0,0,0,0,0,0
210609,2106,21,KHM,Prey Kabbas,Prey Kabbas,Takeo,Cambodia,6059.213,0,0,0,0,0,0
140708,1407,14,KHM,Prey Kandieng,Peam Ro,Prey Veng,Cambodia,8158.44,0,0,0,0,0,0
141107,1411,14,KHM,Prey Kanlaong,Pur Rieng,Prey Veng,Cambodia,4076.873,0,0,0,0,0,0
141308,1413,14,KHM,Prey Khla,Svay Antor,Prey Veng,Cambodia,8175.918,0,0,0,0,0,0
210503,2105,21,KHM,Prey Khla,Kaoh Andaet,Takeo,Cambodia,9028.139,0,0,0,0,0,0
70712,707,7,KHM,Prey Khmum,Tuek Chhou,Kampot,Cambodia,8835.9,0,0,0,0,0,0
140504,1405,14,KHM,Prey Khnes,Me Sang,Prey Veng,Cambodia,8115.042,0,0,0,0,0,0
20404,204,2,KHM,Prey Khpos,Bavel,Battambang,Cambodia,8065.918,0,0,0,0,0,0
50609,506,5,KHM,Prey Kmeng,Phnum Sruoch,Kampong Speu,Cambodia,2345.877,0,0,0,0,0,0
200108,2001,20,KHM,Prey Kokir,Chantrea,Svay Rieng,Cambodia,4624.323,0,0,0,0,0,0
50508,505,5,KHM,Prey Krasang,Odongk,Kampong Speu,Cambodia,6021.654,0,0,0,0,0,0
40205,402,4,KHM,Prey Kri,Chol Kiri,Kampong Chhnang,Cambodia,11114.356,7886.56,8954.803,8954.803,0.709583173330061,0.805696974255638,0.805696974255638
60211,602,6,KHM,Prey Kuy,Kampong Svay,Kampong Thom,Cambodia,4536.833,0,0,0,0,0,0
210610,2106,21,KHM,Prey Lvea,Prey Kabbas,Takeo,Cambodia,8630.89,0,0,0,0,0,0
40609,406,4,KHM,Prey Mul,Rolea B'ier,Kampong Chhnang,Cambodia,4257.736,0,0,0,0,0,0
50306,503,5,KHM,Prey Nheat,Kong Pisei,Kampong Speu,Cambodia,11617.439,0,0,0,0,0,0
150505,1505,15,KHM,Prey Nhi,Pursat,Pursat,Cambodia,6572.09,0,0,0,0,0,0
180207,1802,18,KHM,Prey Nob,Prey Nob,Preah Sihanouk,Cambodia,6635.846,0,0,0,0,0,0
210611,2106,21,KHM,Prey Phdau,Prey Kabbas,Takeo,Cambodia,10440.538,0,0,0,0,0,0
210106,2101,21,KHM,Prey Phkoam,Angkor Borei,Takeo,Cambodia,8148.179,0,0,0,0,0,0
140807,1408,14,KHM,Prey Pnov,Pea Reang,Prey Veng,Cambodia,12683.105,0,0,0,0,0,0
140312,1403,14,KHM,Prey Poun,Kampong Trabaek,Prey Veng,Cambodia,5787.832,0,0,0,0,0,0
80813,808,8,KHM,Prey Puoch,Angk Snuol,Kandal,Cambodia,10025.869,0,0,0,0,0,0
140505,1405,14,KHM,Prey Rumdeng,Me Sang,Prey Veng,Cambodia,6068.118,0,0,0,0,0,0
210409,2104,21,KHM,Prey Rumdeng,Kiri Vong,Takeo,Cambodia,8763.387,0,652.364,652.364,0,0.0744419937177258,0.0744419937177258
50608,506,5,KHM,Prey Rumduol,Phnum Sruoch,Kampong Speu,Cambodia,3455.948,0,952.462,952.462,0,0.275600790289669,0.275600790289669
120510,1205,12,KHM,Prey Sa,Dangkao,Phnom Penh,Cambodia,25071.605,0,0,0,0,0,0
211007,2110,21,KHM,Prey Sloek,Treang,Takeo,Cambodia,9348.91,0,0,0,0,0,0
140808,1408,14,KHM,Prey Sniet,Pea Reang,Prey Veng,Cambodia,4598.454,0,0,0,0,0,0
140809,1408,14,KHM,Prey Sralet,Pea Reang,Prey Veng,Cambodia,6985.319,0,0,0,0,0,0
20603,206,2,KHM,Prey Svay,Moung Ruessei,Battambang,Cambodia,14880.104,0,0,0,0,0,0
200706,2007,20,KHM,Prey Ta Ei,Svay Teab,Svay Rieng,Cambodia,2597.766,0,0,0,0,0,0
60308,603,6,KHM,Prey Ta Hu,Stueng Saen,Kampong Thom,Cambodia,3297.31,0,0,0,0,0,0
70713,707,7,KHM,Prey Thnang,Tuek Chhou,Kampot,Cambodia,11674.449,0,0,0,0,0,0
200205,2002,20,KHM,Prey Thum,Kampong Rou,Svay Rieng,Cambodia,2175.977,0,0,0,0,0,0
230202,2302,23,KHM,Prey Thum,Kaeb,Kep,Cambodia,16543.754,0,320.031,320.031,0,0.0193445212011736,0.0193445212011736
70203,702,7,KHM,Prey Tonle,Banteay Meas,Kampot,Cambodia,3554.314,0,0,0,0,0,0
140506,1405,14,KHM,Prey Totueng,Me Sang,Prey Veng,Cambodia,9399.757,0,0,0,0,0,0
20608,206,2,KHM,Prey Touch,Moung Ruessei,Battambang,Cambodia,9580.374,0,0,0,0,0,0
21402,214,2,KHM,Prey Tralach,Rukh Kiri,Battambang,Cambodia,0,0,0,0,0,0,0
141209,1412,14,KHM,Prey Tueng,Sithor Kandal,Prey Veng,Cambodia,4880.632,0,0,0,0,0,0
120508,1205,12,KHM,Prey Veaeng,Dangkao,Phnom Penh,Cambodia,8742.979,0,0,0,0,0,0
50307,503,5,KHM,Prey Vihear,Kong Pisei,Kampong Speu,Cambodia,8561.885,0,0,0,0,0,0
210504,2105,21,KHM,Prey Yuthka,Kaoh Andaet,Takeo,Cambodia,3864.298,0,0,0,0,0,0
30305,303,3,KHM,Pring Chrum,Cheung Prey,Kampong Cham,Cambodia,3408.515,0,0,0,0,0,0
130303,1303,13,KHM,Pring Thum,Choam Ksant,Preah Vihear,Cambodia,0,0,0,0,0,0,0
150404,1504,15,KHM,Prongil,Phnum Kravanh,Pursat,Cambodia,8916.467,0,0,0,0,0,0
110402,1104,11,KHM,Pu Chrey,Pech Chreada,Mondul Kiri,Cambodia,4033.565,0,0,0,0,0,0
80311,803,8,KHM,Puk Ruessei,Khsach Kandal,Kandal,Cambodia,10263.205,0,0,0,0,0,0
170710,1707,17,KHM,Puok,Puok,Siemreap,Cambodia,12439.756,0,0,0,0,0,0
130106,1301,13,KHM,Putrea,Chey Saen,Preah Vihear,Cambodia,9029.502,0,0,0,0,0,0
140810,1408,14,KHM,Reab,Pea Reang,Prey Veng,Cambodia,10523.552,0,0,0,0,0,0
200206,2002,20,KHM,Reach Montir,Kampong Rou,Svay Rieng,Cambodia,2420.558,0,0,0,0,0,0
140104,1401,14,KHM,Reaks Chey,Ba Phnum,Prey Veng,Cambodia,4817.407,0,0,0,0,0,0
130509,1305,13,KHM,Reaksa,Rovieng,Preah Vihear,Cambodia,1417.622,0,0,0,0,0,0
130502,1305,13,KHM,Reaksmei,Rovieng,Preah Vihear,Cambodia,1905.243,0,0,0,0,0,0
50402,504,5,KHM,Reaksmei Sameakki,Aoral,Kampong Speu,Cambodia,9021.396,0,0,0,0,0,0
20705,207,2,KHM,Reaksmei Songha,Rotonak Mondol,Battambang,Cambodia,29257.666,0,88.616,88.616,0,0.00302881302972014,0.00302881302972014
180208,1802,18,KHM,Ream,Prey Nob,Preah Sihanouk,Cambodia,10822.714,55.739,968.835,968.835,0.00515018691245098,0.0895186734122328,0.0895186734122328
210410,2104,21,KHM,Ream Andaeuk,Kiri Vong,Takeo,Cambodia,5350.622,0,0,0,0,0,0
20807,208,2,KHM,Reang Kesei,Sangkae,Battambang,Cambodia,8132.412,0,0,0,0,0,0
150205,1502,15,KHM,Reang Til,Kandieng,Pursat,Cambodia,0,0,0,0,0,0,0
140909,1409,14,KHM,Reathor,Preah Sdach,Prey Veng,Cambodia,6512.088,0,0,0,0,0,0
30707,307,3,KHM,Reay Pay,Kang Meas,Kampong Cham,Cambodia,10250.913,0,0,0,0,0,0
170712,1707,17,KHM,Reul,Puok,Siemreap,Cambodia,14915.391,0,0,0,0,0,0
130508,1305,13,KHM,Rieb Roy,Rovieng,Preah Vihear,Cambodia,2532.024,0,0,0,0,0,0
130505,1305,13,KHM,Rik Reay,Rovieng,Preah Vihear,Cambodia,2354.227,0,0,0,0,0,0
30611,306,3,KHM,Ro'ang,Kampong Siem,Kampong Cham,Cambodia,5651.98,0,0,0,0,0,0
130602,1306,13,KHM,Ro'ang,Sangkum Thmei,Preah Vihear,Cambodia,4643.93,0,0,0,0,0,0
20609,206,2,KHM,Robas Mongkol,Moung Ruessei,Battambang,Cambodia,15288.6,0,0,0,0,0,0
130501,1305,13,KHM,Robieb,Rovieng,Preah Vihear,Cambodia,4239.778,0,0,0,0,0,0
10406,104,1,KHM,Rohal,Preah Netr Preah,Banteay Meanchey,Cambodia,9013.106,0,0,0,0,0,0
130503,1305,13,KHM,Rohas,Rovieng,Preah Vihear,Cambodia,2295.117,0,0,0,0,0,0
10208,102,1,KHM,Rohat Tuek,Mongkol Borei,Banteay Meanchey,Cambodia,9305.825,0,66.031,66.031,0,0.00709566320019988,0.00709566320019988
20804,208,2,KHM,Roka,Sangkae,Battambang,Cambodia,7665.869,0,0,0,0,0,0
80117,801,8,KHM,Roka,Kandal Stueng,Kandal,Cambodia,3423.524,0,0,0,0,0,0
140811,1408,14,KHM,Roka,Pea Reang,Prey Veng,Cambodia,13880.708,0,0,0,0,0,0
30708,307,3,KHM,Roka Ar,Kang Meas,Kampong Cham,Cambodia,7183.084,0,0,0,0,0,0
80312,803,8,KHM,Roka Chonlueng,Khsach Kandal,Kandal,Cambodia,5177.781,0,0,0,0,0,0
100211,1002,10,KHM,Roka Kandal,Kracheh,Kratie,Cambodia,4374.004,0,0,0,0,0,0
50308,503,5,KHM,Roka Kaoh,Kong Pisei,Kampong Speu,Cambodia,11266.414,0,0,0,0,0,0
250409,2504,25,KHM,Roka Khnor,Krouch Chhmar,Tboung Khmum,Cambodia,6026.951,0,0,0,0,0,0
81009,810,8,KHM,Roka Khpos,S'ang,Kandal,Cambodia,15623.117,0,0,0,0,0,0
210802,2108,21,KHM,Roka Knong,Doun Kaev,Takeo,Cambodia,14327.487,0,0,0,0,0,0
80707,807,8,KHM,Roka Kong Ti Muoy,Mukh Kampul,Kandal,Cambodia,8883.059,0,0,0,0,0,0
80708,807,8,KHM,Roka Kong Ti Pir,Mukh Kampul,Kandal,Cambodia,4414.131,0,0,0,0,0,0
30709,307,3,KHM,Roka Koy,Kang Meas,Kampong Cham,Cambodia,6014.475,0,0,0,0,0,0
210803,2108,21,KHM,Roka Krau,Doun Kaev,Takeo,Cambodia,18423.844,0,0,0,0,0,0
250216,2502,25,KHM,Roka Po Pram,Tboung Khmum,Tboung Khmum,Cambodia,28955.453,0,0,0,0,0,0
50203,502,5,KHM,Rokar Thum,Chbar Mon,Kampong Speu,Cambodia,14753.38,0,0,0,0,0,0
150405,1504,15,KHM,Rokat,Phnum Kravanh,Pursat,Cambodia,7073.736,0,575.12,575.12,0,0.081303571408376,0.081303571408376
40610,406,4,KHM,Rolea B'ier,Rolea B'ier,Kampong Chhnang,Cambodia,7117.686,0,0,0,0,0,0
150506,1505,15,KHM,Roleab,Pursat,Pursat,Cambodia,15719.504,0,0,0,0,0,0
50701,507,5,KHM,Roleang Chak,Samraong Tong,Kampong Speu,Cambodia,7321.691,0,0,0,0,0,0
80118,801,8,KHM,Roleang Kaen,Kandal Stueng,Kandal,Cambodia,6184.687,0,0,0,0,0,0
50706,507,5,KHM,Roleang Kreul,Samraong Tong,Kampong Speu,Cambodia,13544.25,0,0,0,0,0,0
10808,108,1,KHM,Roluos,Svay Chek,Banteay Meanchey,Cambodia,5301.871,0,0,0,0,0,0
120518,1205,12,KHM,Roluos,Dangkao,Phnom Penh,Cambodia,4908.575,0,0,0,0,0,0
170908,1709,17,KHM,Roluos,Prasat Bakong,Siemreap,Cambodia,9030.244,0,0,0,0,0,0
100406,1004,10,KHM,Roluos Mean Chey,Sambour,Kratie,Cambodia,5561.753,0,0,0,0,0,0
200708,2007,20,KHM,Romeang Thkaol,Svay Teab,Svay Rieng,Cambodia,4567.557,0,0,0,0,0,0
210505,2105,21,KHM,Romenh,Kaoh Andaet,Takeo,Cambodia,11588.365,0,0,0,0,0,0
110504,1105,11,KHM,Romonea,Saen Monourom,Mondul Kiri,Cambodia,13472.632,0,0,0,0,0,0
130512,1305,13,KHM,Romoneiy,Rovieng,Preah Vihear,Cambodia,4827.05,0,0,0,0,0,0
130511,1305,13,KHM,Romtum,Rovieng,Preah Vihear,Cambodia,5670.19,0,0,0,0,0,0
130605,1306,13,KHM,Ronak Ser,Sangkum Thmei,Preah Vihear,Cambodia,3756.241,0,0,0,0,0,0
211008,2110,21,KHM,Roneam,Treang,Takeo,Cambodia,5338.555,0,0,0,0,0,0
130507,1305,13,KHM,Rotanak,Rovieng,Preah Vihear,Cambodia,3409.759,0,0,0,0,0,0
20303,203,2,KHM,Rottanak,Battambang,Battambang,Cambodia,24016.672,0,0,0,0,0,0
140105,1401,14,KHM,Roung Damrei,Ba Phnum,Prey Veng,Cambodia,6004.592,0,0,0,0,0,0
170605,1706,17,KHM,Roung Kou,Kralanh,Siemreap,Cambodia,3741.682,0,0,0,0,0,0
210707,2107,21,KHM,Rovieng,Samraong,Takeo,Cambodia,12628.28,0,1882.112,1882.112,0,0.149039457471643,0.149039457471643
110203,1102,11,KHM,Roya,Kaoh Nheaek,Mondul Kiri,Cambodia,456.894,0,0,0,0,0,0
80709,807,8,KHM,Ruessei Chrouy,Mukh Kampul,Kandal,Cambodia,11767.193,0,0,0,0,0,0
90704,907,9,KHM,Ruessei Chrum,Thma Bang,Koh Kong,Cambodia,3718.562,1317.103,3426.454,3426.454,0.354196864271727,0.921445978310971,0.921445978310971
120706,1207,12,KHM,Ruessei Kaev,Russey Keo,Phnom Penh,Cambodia,28669.418,0,0,0,0,0,0
20604,206,2,KHM,Ruessei Krang,Moung Ruessei,Battambang,Cambodia,11122.046,0,0,0,0,0,0
10209,102,1,KHM,Ruessei Kraok,Mongkol Borei,Banteay Meanchey,Cambodia,17545.152,0,0,0,0,0,0
170410,1704,17,KHM,Ruessei Lok,Chi Kraeng,Siemreap,Cambodia,7483.987,0,0,0,0,0,0
141211,1412,14,KHM,Ruessei Sanh,Sithor Kandal,Prey Veng,Cambodia,5585.674,0,0,0,0,0,0
31411,314,3,KHM,Ruessei Srok,Srei Santhor,Kampong Cham,Cambodia,3568.275,0,0,0,0,0,0
140609,1406,14,KHM,Ruessei Srok,Peam Chor,Prey Veng,Cambodia,8494.885,0,0,0,0,0,0
70613,706,7,KHM,Ruessei Srok Khang Kaeut,Kampong Trach,Kampot,Cambodia,4340.541,0,0,0,0,0,0
70614,706,7,KHM,Ruessei Srok Khang Lech,Kampong Trach,Kampot,Cambodia,11715.625,0,0,0,0,0,0
30612,306,3,KHM,Rumchek,Kampong Siem,Kampong Cham,Cambodia,3375.04,0,0,0,0,0,0
140910,1409,14,KHM,Rumchek,Preah Sdach,Prey Veng,Cambodia,9170.498,0,0,0,0,0,0
170304,1703,17,KHM,Rumchek,Banteay Srei,Siemreap,Cambodia,2766.877,0,0,0,0,0,0
250711,2507,25,KHM,Rumchek,Memot,Tboung Khmum,Cambodia,44195.008,0,0,0,0,0,0
130510,1305,13,KHM,Rumdaoh,Rovieng,Preah Vihear,Cambodia,5985.274,0,0,0,0,0,0
130304,1303,13,KHM,Rumdaoh Srae,Choam Ksant,Preah Vihear,Cambodia,3170.346,0,0,0,0,0,0
141210,1412,14,KHM,Rumlech,Sithor Kandal,Prey Veng,Cambodia,4736.454,0,0,0,0,0,0
150106,1501,15,KHM,Rumlech,Bakan,Pursat,Cambodia,5194.123,0,0,0,0,0,0
170305,1703,17,KHM,Run Ta Aek,Banteay Srei,Siemreap,Cambodia,5827.84,0,1863.198,1863.198,0,0.319706443553701,0.319706443553701
250710,2507,25,KHM,Rung,Memot,Tboung Khmum,Cambodia,10234.679,0,0,0,0,0,0
20210,202,2,KHM,Rung Chrey,Thma Koul,Battambang,Cambodia,7996.989,0,0,0,0,0,0
50805,508,5,KHM,Rung Roeang,Thpong,Kampong Speu,Cambodia,6999.507,0,0,0,0,0,0
60811,608,6,KHM,Rung Roeang,Stoung,Kampong Thom,Cambodia,3977.776,0,0,0,0,0,0
130504,1305,13,KHM,Rung Roeang,Rovieng,Preah Vihear,Cambodia,4631.609,0,0,0,0,0,0
130506,1305,13,KHM,Ruos Roan,Rovieng,Preah Vihear,Cambodia,3165.012,0,0,0,0,0,0
100306,1003,10,KHM,Russey Keo,Prek Prasab,Kratie,Cambodia,5726.886,0,0,0,0,0,0
130101,1301,13,KHM,S'ang,Chey Saen,Preah Vihear,Cambodia,2050.054,0,0,0,0,0,0
81010,810,8,KHM,S'ang Phnum,S'ang,Kandal,Cambodia,11938.411,0,0,0,0,0,0
40508,405,4,KHM,Saeb,Kampong Tralach,Kampong Chhnang,Cambodia,5723.579,0,0,0,0,0,0
50709,507,5,KHM,Saen Dei,Samraong Tong,Kampong Speu,Cambodia,14877.022,0,86.132,86.132,0,0.0057895995582987,0.0057895995582987
110302,1103,11,KHM,Saen Monourom,Ou Reang,Mondul Kiri,Cambodia,3952.033,0,1138.505,1138.505,0,0.288080843454495,0.288080843454495
170607,1706,17,KHM,Saen Sokh,Kralanh,Siemreap,Cambodia,6578.333,0,0,0,0,0,0
160305,1603,16,KHM,Saeung,Bar Kaev,Ratanak Kiri,Cambodia,5632.206,0,0,0,0,0,0
120514,1205,12,KHM,Sak Sampov,Dangkao,Phnom Penh,Cambodia,2741.077,0,0,0,0,0,0
60404,604,6,KHM,Sakream,Prasat Ballangk,Kampong Thom,Cambodia,10520.584,0,0,0,0,0,0
171004,1710,17,KHM,Sala Kamreuk,Siem Reap,Siemreap,Cambodia,68028.5,0,0,0,0,0,0
240201,2402,24,KHM,Sala Krau,Sala Krau,Pailin,Cambodia,32878.887,0,2438.134,2438.134,0,0.0741550040912273,0.0741550040912273
60405,604,6,KHM,Sala Visai,Prasat Ballangk,Kampong Thom,Cambodia,15449.798,0,0,0,0,0,0
190509,1905,19,KHM,Sam Ang,Thala Barivat,Stung Treng,Cambodia,2718.228,0,0,0,0,0,0
200414,2004,20,KHM,Sambatt Mean Chey,Romeas Haek,Svay Rieng,Cambodia,4833.981,0,0,0,0,0,0
100607,1006,10,KHM,Sambok,Chetr Borei,Kratie,Cambodia,7249.403,0,0,0,0,0,0
