ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP5_pop_WPOP20_exp,RP10_pop_WPOP20_exp,RP20_pop_WPOP20_exp,RP50_pop_WPOP20_exp,RP75_pop_WPOP20_exp,RP100_pop_WPOP20_exp,RP200_pop_WPOP20_exp,RP250_pop_WPOP20_exp,RP500_pop_WPOP20_exp,RP1000_pop_WPOP20_exp,RP5_pop_WPOP20_imp,RP10_pop_WPOP20_imp,RP20_pop_WPOP20_imp,RP50_pop_WPOP20_imp,RP75_pop_WPOP20_imp,RP100_pop_WPOP20_imp,RP200_pop_WPOP20_imp,RP250_pop_WPOP20_imp,RP500_pop_WPOP20_imp,RP1000_pop_WPOP20_imp,RP5_EAI,RP10_EAI,RP20_EAI,RP50_EAI,RP75_EAI,RP100_EAI,RP200_EAI,RP250_EAI,RP500_EAI,RP1000_EAI,pop_WPOP20_EAI,pop_WPOP20_EAI%
80107,801,8,KHM,Kandaok,Kandal Stueng,Kandal,Cambodia,8115.728,0.0,521.239,521.239,1779.194,2794.421,3437.424,4395.422,4558.235,6243.055,7409.163,0.0,1.726,2.948,7.439,10.689,13.151,18.741,20.482,28.947,41.326,0.0,0.173,0.147,0.223,0.071,0.044,0.094,0.02,0.058,0.041,0.872,0.011
70705,707,7,KHM,Kandaol,Tuek Chhou,Kampot,Cambodia,16580.543,1018.833,1018.833,1372.403,2592.221,2762.877,2901.436,3240.57,3240.57,3439.705,4353.205,4.368,5.579,7.479,11.537,12.772,13.943,18.554,20.965,36.226,73.952,0.874,0.558,0.374,0.346,0.085,0.046,0.093,0.021,0.072,0.074,2.543,0.015
90102,901,9,KHM,Kandaol,Botum Sakor,Koh Kong,Cambodia,5458.802,996.389,996.389,996.389,996.389,996.389,996.389,996.389,996.389,996.389,996.389,2.593,3.269,4.074,5.274,5.853,6.274,7.331,7.69,8.856,10.085,0.519,0.327,0.204,0.158,0.039,0.021,0.037,0.008,0.018,0.01,1.34,0.025
250604,2506,25,KHM,Kandaol Chrum,Ponhea Kraek,Tboung Khmum,Cambodia,15159.007,1377.311,2445.726,3484.862,4269.221,4526.497,4683.193,5051.029,5148.409,5446.32,5693.92,3.127,5.89,8.954,11.842,12.96,13.692,15.426,15.946,17.588,19.189,0.625,0.589,0.448,0.355,0.086,0.046,0.077,0.016,0.035,0.019,2.297,0.015
50202,502,5,KHM,Kandaol Dom,Chbar Mon,Kampong Speu,Cambodia,5975.977,1080.47,1976.235,2946.173,3558.307,3787.611,3889.755,4076.328,4131.131,4315.624,4509.398,3.482,9.702,18.202,29.866,36.071,40.629,53.303,58.508,78.767,107.648,0.696,0.97,0.91,0.896,0.24,0.135,0.267,0.059,0.158,0.108,4.439,0.074
150203,1502,15,KHM,Kandieng,Kandieng,Pursat,Cambodia,5450.75,0.0,310.086,794.192,1042.537,1102.269,1236.005,1396.222,1500.649,1606.815,1750.545,0.0,0.935,2.53,3.822,4.23,4.691,5.55,5.947,6.848,7.984,0.0,0.093,0.126,0.115,0.028,0.016,0.028,0.006,0.014,0.008,0.434,0.008
200703,2007,20,KHM,Kandieng Reay,Svay Teab,Svay Rieng,Cambodia,6070.692,153.331,267.715,454.988,594.77,723.747,849.367,1129.37,1129.37,1259.838,1259.838,0.325,0.686,1.136,1.566,1.883,2.176,2.859,2.917,3.339,3.51,0.065,0.069,0.057,0.047,0.013,0.007,0.014,0.003,0.007,0.004,0.284,0.005
210204,2102,21,KHM,Kandoeng,Bati,Takeo,Cambodia,7886.206,177.785,492.478,630.766,881.439,1022.408,1083.495,1173.086,1190.494,1253.806,1462.451,0.447,1.167,1.593,2.371,2.783,2.986,3.367,3.466,3.771,4.364,0.089,0.117,0.08,0.071,0.019,0.01,0.017,0.003,0.008,0.004,0.418,0.005
190503,1905,19,KHM,Kang Cham,Thala Barivat,Stung Treng,Cambodia,4163.248,4163.248,4163.248,4163.248,4163.248,4163.248,4163.248,4163.248,4163.248,4163.248,4163.248,4071.208,4084.057,4090.795,4095.399,4096.656,4097.375,4098.628,4098.925,4099.12,4099.12,814.242,408.406,204.54,122.862,27.311,13.658,20.493,4.099,8.198,4.099,1627.907,39.102
30702,307,3,KHM,Kang Ta Noeng,Kang Meas,Kampong Cham,Cambodia,6812.513,932.296,1408.909,1694.81,1916.103,2128.743,2300.752,2901.927,3294.38,3743.838,4241.52,9.634,59.723,129.207,224.798,272.042,322.526,438.106,468.461,547.268,617.32,1.927,5.972,6.46,6.744,1.814,1.075,2.191,0.468,1.095,0.617,28.363,0.416
140802,1408,14,KHM,Kanhcham,Pea Reang,Prey Veng,Cambodia,9612.679,0.0,669.833,669.833,669.833,2255.09,3160.593,4331.276,4581.795,5167.724,5906.947,0.0,1.699,2.049,4.132,18.699,34.627,64.452,74.308,107.489,152.893,0.0,0.17,0.102,0.124,0.125,0.115,0.322,0.074,0.215,0.153,1.401,0.015
100105,1001,10,KHM,Kanhchor,Chhloung,Kratie,Cambodia,9062.883,8421.16,8644.909,8644.909,8644.909,8644.909,8644.909,8644.909,8644.909,8644.909,8644.909,2288.065,2709.641,3130.802,3746.862,4015.747,4207.111,4667.948,4818.311,5293.745,5772.818,457.613,270.964,156.54,112.406,26.772,14.024,23.34,4.818,10.587,5.773,1082.837,11.948
150204,1502,15,KHM,Kanhchor,Kandieng,Pursat,Cambodia,8479.128,0.0,166.531,166.531,1773.457,1773.457,1773.457,1773.457,1773.457,2078.381,2078.381,0.0,0.324,0.361,6.223,7.577,8.484,10.684,11.348,13.666,15.618,0.0,0.032,0.018,0.187,0.051,0.028,0.053,0.011,0.027,0.016,0.424,0.005
140402,1404,14,KHM,Kanhchriech,Kanhchriech,Prey Veng,Cambodia,4742.637,0.0,0.0,0.0,0.0,0.0,0.0,154.071,183.312,235.931,235.931,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.437,0.666,0.807,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.001,0.004,0.0
140305,1403,14,KHM,Kansoam Ak,Kampong Trabaek,Prey Veng,Cambodia,7972.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121402,1214,12,KHM,Kantaok,Kamboul,Phnom Penh,Cambodia,17542.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.522,173.919,278.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.449,0.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.0
170905,1709,17,KHM,Kantreang,Prasat Bakong,Siemreap,Cambodia,9653.215,304.126,1054.859,2065.792,2615.767,2782.328,3026.412,3179.659,3247.435,3376.388,3472.967,0.743,2.388,4.557,5.943,6.414,6.991,7.563,7.785,8.322,8.805,0.149,0.239,0.228,0.178,0.043,0.023,0.038,0.008,0.017,0.009,0.931,0.01
20101,201,2,KHM,Kantueu Muoy,Banan,Battambang,Cambodia,8687.016,1332.583,1907.689,4047.004,4697.652,5061.434,5209.68,5584.55,5657.424,8131.581,8191.845,7.505,17.172,34.363,54.044,64.103,71.53,91.064,97.744,124.865,151.27,1.501,1.717,1.718,1.621,0.427,0.238,0.455,0.098,0.25,0.151,8.178,0.094
20102,201,2,KHM,Kantueu Pir,Banan,Battambang,Cambodia,5051.229,0.0,309.233,904.383,1637.129,1899.392,1899.392,2026.676,2026.676,2436.924,2788.145,0.0,0.894,3.126,6.902,8.499,9.264,11.326,11.92,14.611,17.471,0.0,0.089,0.156,0.207,0.057,0.031,0.057,0.012,0.029,0.017,0.656,0.013
100604,1006,10,KHM,Kantuot,Chetr Borei,Kratie,Cambodia,7447.628,280.728,795.586,795.586,1448.2,1448.2,1603.267,1992.412,1992.412,2180.514,2368.583,0.642,1.762,1.968,4.087,5.067,6.364,12.515,15.44,31.37,65.783,0.128,0.176,0.098,0.123,0.034,0.021,0.063,0.015,0.063,0.066,0.787,0.011
130306,1303,13,KHM,Kantuot,Choam Ksant,Preah Vihear,Cambodia,14160.893,565.97,565.97,565.97,565.97,565.97,565.97,565.97,565.97,565.97,565.97,4.46,6.268,8.228,11.075,12.539,13.581,16.158,17.001,19.757,22.927,0.892,0.627,0.411,0.332,0.084,0.045,0.081,0.017,0.04,0.023,2.552,0.018
171302,1713,17,KHM,Kantuot,Svay Leu,Siemreap,Cambodia,7459.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31404,314,3,KHM,Kaoh Andaet,Srei Santhor,Kampong Cham,Cambodia,2584.598,493.384,873.752,1112.09,1694.503,1822.605,1933.814,2088.838,2088.838,2088.838,2144.076,1.088,6.505,17.984,47.982,65.046,87.776,145.898,164.228,220.502,279.737,0.218,0.651,0.899,1.439,0.434,0.293,0.729,0.164,0.441,0.28,5.547,0.215
81002,810,8,KHM,Kaoh Anlong Chen,S'ang,Kandal,Cambodia,4332.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.963,145.381,155.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.091,1.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.004,0.0
140603,1406,14,KHM,Kaoh Chek,Peam Chor,Prey Veng,Cambodia,5593.311,0.0,0.0,940.247,2277.469,2643.559,2796.61,3083.009,3143.873,3320.844,3432.767,0.0,0.0,9.841,29.001,37.381,43.277,57.971,62.95,78.847,95.752,0.0,0.0,0.492,0.87,0.249,0.144,0.29,0.063,0.158,0.096,2.362,0.042
80905,809,8,KHM,Kaoh Chen,Ponhea Lueu,Kandal,Cambodia,8755.887,2551.533,3036.317,3503.224,8314.122,8487.551,8608.961,8667.432,8696.729,8696.729,8696.729,8.446,9.925,11.493,181.233,374.448,548.116,952.213,1085.313,1467.494,1943.633,1.689,0.992,0.575,5.437,2.496,1.827,4.761,1.085,2.935,1.944,23.742,0.271
20507,205,2,KHM,Kaoh Chiveang,Aek Phnum,Battambang,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80304,803,8,KHM,Kaoh Chouram,Khsach Kandal,Kandal,Cambodia,3488.758,402.085,788.81,1208.939,1342.02,1393.208,1414.241,1583.838,1618.942,1748.414,1748.414,3.87,10.478,25.118,47.849,60.545,72.095,110.701,121.965,154.385,188.829,0.774,1.048,1.256,1.435,0.404,0.24,0.554,0.122,0.309,0.189,6.33,0.181
100606,1006,10,KHM,Kaoh Chraeng,Chetr Borei,Kratie,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150210,1502,15,KHM,Kaoh Chum,Kandieng,Pursat,Cambodia,4059.146,0.0,0.0,1063.393,2031.833,3069.547,3069.547,4059.146,4059.146,4059.146,4059.146,0.0,0.0,2.335,4.917,7.233,7.507,10.399,10.852,12.43,14.375,0.0,0.0,0.117,0.148,0.048,0.025,0.052,0.011,0.025,0.014,0.44,0.011
121004,1210,12,KHM,Kaoh Dach,Chraoy Chongvar,Phnom Penh,Cambodia,11295.637,0.0,0.0,425.553,2134.783,2661.508,2834.775,3306.689,3547.427,4077.284,4497.515,0.0,0.0,11.264,52.004,82.273,103.31,163.83,187.473,264.162,355.814,0.0,0.0,0.563,1.56,0.548,0.344,0.819,0.187,0.528,0.356,4.907,0.043
80604,806,8,KHM,Kaoh Kaev,Lvea Aem,Kandal,Cambodia,1455.647,0.0,0.0,0.0,321.285,527.207,641.109,748.714,804.464,804.464,804.464,0.0,0.0,0.0,0.764,1.561,2.35,4.34,5.217,8.601,14.278,0.0,0.0,0.0,0.023,0.01,0.008,0.022,0.005,0.017,0.014,0.1,0.007
90302,903,9,KHM,Kaoh Kapi,Kaoh Kong,Koh Kong,Cambodia,2442.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81003,810,8,KHM,Kaoh Khael,S'ang,Kandal,Cambodia,5357.279,0.0,0.0,372.73,446.283,503.51,503.51,503.51,503.51,538.924,588.82,0.0,0.0,1.667,4.262,5.866,7.142,10.793,12.118,22.952,48.214,0.0,0.0,0.083,0.128,0.039,0.024,0.054,0.012,0.046,0.048,0.434,0.008
100404,1004,10,KHM,Kaoh Khnhaer,Sambour,Kratie,Cambodia,2266.666,672.551,672.551,672.551,1557.494,1557.494,1557.494,1557.494,1557.494,2266.666,2266.666,20.512,85.771,202.666,388.111,457.331,499.119,577.3,597.137,650.048,699.62,4.102,8.577,10.133,11.643,3.049,1.664,2.886,0.597,1.3,0.7,44.652,1.97
81004,810,8,KHM,Kaoh Khsach Tonlea,S'ang,Kandal,Cambodia,5072.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30605,306,3,KHM,Kaoh Mitt,Kampong Siem,Kampong Cham,Cambodia,4557.773,1575.466,2652.467,3807.91,3961.54,3961.54,4074.629,4177.969,4177.969,4177.969,4177.969,197.122,398.05,562.14,723.709,808.328,905.81,1125.779,1191.965,1392.199,1605.355,39.424,39.805,28.107,21.711,5.389,3.019,5.629,1.192,2.784,1.605,148.666,3.262
80305,803,8,KHM,Kaoh Oknha Tei,Khsach Kandal,Kandal,Cambodia,4956.0,0.0,1087.35,1734.458,1964.986,2064.603,2141.097,2556.613,2624.516,2727.455,2998.288,0.0,17.283,68.715,239.591,329.896,395.771,551.629,604.499,756.042,902.516,0.0,1.728,3.436,7.188,2.199,1.319,2.758,0.604,1.512,0.903,21.648,0.437
160905,1609,16,KHM,Kaoh Pang,Veun Sai,Ratanak Kiri,Cambodia,927.832,0.0,0.0,0.0,927.832,927.832,927.832,927.832,927.832,927.832,927.832,0.0,0.0,0.0,10.224,23.631,41.936,205.22,310.737,697.113,873.867,0.0,0.0,0.0,0.307,0.158,0.14,1.026,0.311,1.394,0.874,4.209,0.454
160906,1609,16,KHM,Kaoh Peak,Veun Sai,Ratanak Kiri,Cambodia,4473.536,0.0,2743.311,3574.004,3574.004,3574.004,3574.004,3574.004,3574.004,4473.536,4473.536,0.0,179.635,687.54,1475.661,1794.995,2030.673,2688.856,2876.745,3291.668,3470.539,0.0,17.964,34.377,44.27,11.967,6.769,13.444,2.877,6.583,3.471,141.721,3.168
250404,2504,25,KHM,Kaoh Pir,Krouch Chhmar,Tboung Khmum,Cambodia,726.389,106.802,170.13,202.497,202.497,269.885,269.885,269.885,269.885,382.332,382.332,1.301,4.872,11.365,21.111,29.489,38.021,57.642,63.378,80.279,97.625,0.26,0.487,0.568,0.633,0.197,0.127,0.288,0.063,0.161,0.098,2.882,0.397
10603,106,1,KHM,Kaoh Pong Satv,Serei Saophoan,Banteay Meanchey,Cambodia,4784.621,0.0,418.563,697.519,1033.59,1197.073,1412.701,2197.569,2240.81,2963.128,3047.561,0.0,1.438,2.749,5.27,6.639,7.874,11.893,12.897,17.651,22.014,0.0,0.144,0.137,0.158,0.044,0.026,0.059,0.013,0.035,0.022,0.64,0.013
190201,1902,19,KHM,Kaoh Preah,Siem Bouk,Stung Treng,Cambodia,1589.849,1320.315,1320.315,1589.849,1589.849,1589.849,1589.849,1589.849,1589.849,1589.849,1589.849,106.703,183.932,336.474,458.776,513.798,554.984,658.242,692.563,802.003,913.318,21.341,18.393,16.824,13.763,3.425,1.85,3.291,0.693,1.604,0.913,82.097,5.164
80605,806,8,KHM,Kaoh Reah,Lvea Aem,Kandal,Cambodia,2802.885,0.0,0.0,0.0,361.39,1218.37,1337.896,1682.298,1816.792,1942.933,2062.596,0.0,0.0,0.0,1.589,5.751,7.772,14.287,20.598,52.011,114.176,0.0,0.0,0.0,0.048,0.038,0.026,0.071,0.021,0.104,0.114,0.422,0.015
30606,306,3,KHM,Kaoh Roka,Kampong Siem,Kampong Cham,Cambodia,5062.121,0.0,445.524,1295.133,2465.198,2986.121,3133.017,3493.859,3676.742,3974.561,3974.561,0.0,1.949,8.289,25.872,40.044,58.391,113.165,133.394,204.402,295.485,0.0,0.195,0.414,0.776,0.267,0.195,0.566,0.133,0.409,0.295,3.251,0.064
140604,1406,14,KHM,Kaoh Roka,Peam Chor,Prey Veng,Cambodia,5681.905,0.0,1169.413,2595.511,4986.189,5371.384,5506.99,5559.348,5616.056,5616.056,5616.056,0.0,7.037,40.867,119.604,156.957,185.824,263.763,292.226,388.575,499.732,0.0,0.704,2.043,3.588,1.046,0.619,1.319,0.292,0.777,0.5,10.889,0.192
190202,1902,19,KHM,Kaoh Sampeay,Siem Bouk,Stung Treng,Cambodia,2637.608,2595.471,2595.471,2595.471,2637.608,2637.608,2637.608,2637.608,2637.608,2637.608,2637.608,1974.048,2095.121,2180.749,2262.98,2293.215,2313.604,2358.643,2372.248,2412.151,2448.708,394.81,209.512,109.037,67.889,15.288,7.712,11.793,2.372,4.824,2.449,825.687,31.304
140605,1406,14,KHM,Kaoh Sampov,Peam Chor,Prey Veng,Cambodia,10783.61,0.0,0.0,1161.545,8996.252,9856.052,9927.45,9927.45,9927.45,9927.45,9927.45,0.0,0.0,8.325,117.7,179.815,234.121,377.858,427.888,594.058,778.613,0.0,0.0,0.416,3.531,1.199,0.78,1.889,0.428,1.188,0.779,10.21,0.095
30607,306,3,KHM,Kaoh Samraong,Kampong Siem,Kampong Cham,Cambodia,2095.196,442.458,639.175,1105.566,1205.074,1271.231,1299.284,1459.203,1608.232,1775.926,1927.637,53.046,90.532,131.894,180.068,205.022,234.503,304.658,326.641,393.654,466.869,10.609,9.053,6.595,5.402,1.367,0.782,1.523,0.327,0.787,0.467,36.912,1.762
90201,902,9,KHM,Kaoh Sdach,Kiri Sakor,Koh Kong,Cambodia,4026.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190602,1906,19,KHM,Kaoh Snaeng,Borei O'Svay Sen C,Stung Treng,Cambodia,3087.131,0.0,0.0,3087.131,3087.131,3087.131,3087.131,3087.131,3087.131,3087.131,3087.131,0.0,0.0,6.179,14.694,21.242,27.611,51.4,62.714,116.33,216.61,0.0,0.0,0.309,0.441,0.142,0.092,0.257,0.063,0.233,0.217,1.752,0.057
30802,308,3,KHM,Kaoh Sotin,Kaoh Soutin,Kampong Cham,Cambodia,6847.461,2752.426,3352.274,3883.947,4190.64,4515.042,4751.562,5267.078,5425.038,5830.92,5983.318,62.822,196.01,413.445,706.027,864.193,1043.172,1418.813,1523.457,1816.256,2090.138,12.564,19.601,20.672,21.181,5.761,3.477,7.094,1.523,3.633,2.09,97.597,1.425
190203,1902,19,KHM,Kaoh Sralay,Siem Bouk,Stung Treng,Cambodia,4417.769,4417.769,4417.769,4417.769,4417.769,4417.769,4417.769,4417.769,4417.769,4417.769,4417.769,3365.576,3594.735,3764.799,3929.996,3989.482,4028.414,4109.472,4132.281,4194.176,4243.85,673.115,359.474,188.24,117.9,26.597,13.428,20.547,4.132,8.388,4.244,1416.065,32.054
40202,402,4,KHM,Kaoh Thkov,Chol Kiri,Kampong Chhnang,Cambodia,8104.653,0.0,0.0,0.0,4916.182,6372.476,6588.334,6814.879,6880.132,7168.608,7427.393,0.0,0.0,0.0,28.552,49.329,67.799,200.455,256.293,580.314,1125.398,0.0,0.0,0.0,0.857,0.329,0.226,1.002,0.256,1.161,1.125,4.956,0.061
80404,804,8,KHM,Kaoh Thum Ka,Kaoh Thum,Kandal,Cambodia,3537.702,0.0,0.0,0.0,0.0,0.0,55.583,191.259,191.259,249.736,501.319,0.0,0.0,0.0,0.0,0.0,0.216,0.797,0.851,1.253,2.351,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.001,0.003,0.002,0.01,0.0
80405,804,8,KHM,Kaoh Thum Kha,Kaoh Thum,Kandal,Cambodia,8026.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.382,1440.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481,4.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.005,0.0
30608,306,3,KHM,Kaoh Tontuem,Kampong Siem,Kampong Cham,Cambodia,2462.287,160.417,313.825,418.28,2351.698,2351.698,2410.549,2410.549,2410.549,2410.549,2410.549,4.813,16.594,34.354,61.109,74.47,90.689,130.398,143.332,185.604,236.086,0.963,1.659,1.718,1.833,0.496,0.302,0.652,0.143,0.371,0.236,8.374,0.34
70707,707,7,KHM,Kaoh Touch,Tuek Chhou,Kampot,Cambodia,8909.867,0.0,0.0,0.0,0.0,32.533,32.533,78.091,78.091,122.554,122.554,0.0,0.0,0.0,0.0,0.065,0.07,2.295,3.406,49.218,71.149,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.003,0.098,0.071,0.185,0.002
100207,1002,10,KHM,Kaoh Trong,Kracheh,Kratie,Cambodia,327.753,175.095,175.095,175.095,175.095,175.095,175.095,175.095,175.095,175.095,175.095,53.298,56.984,61.494,69.451,73.566,76.729,85.099,88.011,97.796,108.588,10.66,5.698,3.075,2.084,0.49,0.256,0.425,0.088,0.196,0.109,23.08,7.042
250605,2506,25,KHM,Kaong Kang,Ponhea Kraek,Tboung Khmum,Cambodia,18791.916,1374.324,1817.676,2303.101,2599.033,2659.274,2684.837,2791.984,2838.628,2946.562,3025.842,3.584,5.507,7.501,9.396,9.946,10.312,11.411,11.818,13.112,14.432,0.717,0.551,0.375,0.282,0.066,0.034,0.057,0.012,0.026,0.014,2.135,0.011
21302,213,2,KHM,Kaos Krala,Koas Krala,Battambang,Cambodia,8288.421,178.119,314.902,665.772,2010.656,2368.933,3098.283,4310.345,4807.939,5391.078,5597.884,0.403,0.77,1.531,4.645,5.742,7.328,10.069,11.17,12.82,13.767,0.081,0.077,0.077,0.139,0.038,0.024,0.05,0.011,0.026,0.014,0.537,0.006
50102,501,5,KHM,Kat Phluk,Basedth,Kampong Speu,Cambodia,7375.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100403,1004,10,KHM,Kbal Damrei,Sambour,Kratie,Cambodia,7868.952,93.132,216.046,216.046,216.046,216.046,216.046,394.774,394.774,394.774,602.004,0.761,1.171,1.336,1.622,1.75,1.836,2.375,2.438,2.64,3.261,0.152,0.117,0.067,0.049,0.012,0.006,0.012,0.002,0.005,0.003,0.425,0.005
121207,1212,12,KHM,Kbal Kaoh,Chbar Ampov,Phnom Penh,Cambodia,25921.727,0.0,0.0,70.218,92.252,308.713,505.566,1944.427,2222.276,3234.125,4097.966,0.0,0.0,1.489,5.306,8.143,10.527,20.718,24.842,38.304,53.354,0.0,0.0,0.074,0.159,0.054,0.035,0.104,0.025,0.077,0.053,0.581,0.002
190102,1901,19,KHM,Kbal Romeas,Sesan,Stung Treng,Cambodia,7044.407,741.55,1693.894,2969.826,3460.343,3460.343,3460.343,3460.343,3460.343,3727.741,4322.37,19.867,102.276,266.13,570.449,705.72,802.374,1037.063,1116.621,1384.724,1674.201,3.973,10.228,13.307,17.113,4.705,2.675,5.185,1.117,2.769,1.674,62.746,0.891
150307,1503,15,KHM,Kbal Trach,Krakor,Pursat,Cambodia,10185.892,617.399,1025.369,1025.369,1430.29,1604.865,1682.232,1756.835,1898.117,2101.412,2365.488,2.014,3.243,3.65,4.906,5.439,5.727,6.198,6.567,7.276,8.093,0.403,0.324,0.182,0.147,0.036,0.019,0.031,0.007,0.015,0.008,1.172,0.012
40804,408,4,KHM,Kbal Tuek,Tuek Phos,Kampong Chhnang,Cambodia,9527.522,611.047,898.875,965.465,1147.031,1179.977,1918.737,3060.499,3233.69,4358.72,4684.979,1.645,2.571,3.19,4.165,4.517,6.189,9.52,10.198,13.931,17.495,0.329,0.257,0.16,0.125,0.03,0.021,0.048,0.01,0.028,0.017,1.025,0.011
210607,2106,21,KHM,Kdanh,Prey Kabbas,Takeo,Cambodia,7350.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60210,602,6,KHM,Kdei Doung,Kampong Svay,Kampong Thom,Cambodia,4626.407,0.0,0.0,611.589,2667.027,2927.524,2927.524,3077.669,3077.669,3118.982,3239.978,0.0,0.0,1.281,7.116,9.333,10.292,11.794,12.121,13.154,14.449,0.0,0.0,0.064,0.213,0.062,0.034,0.059,0.012,0.026,0.014,0.486,0.011
170703,1707,17,KHM,Kdei Run,Puok,Siemreap,Cambodia,3324.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140403,1404,14,KHM,Kdoeang Reay,Kanhchriech,Prey Veng,Cambodia,7700.909,0.0,166.931,491.653,556.638,1790.198,2660.133,5001.184,5213.271,5850.42,6382.109,0.0,0.32,1.013,1.25,5.594,8.528,17.027,18.478,22.958,27.759,0.0,0.032,0.051,0.038,0.037,0.028,0.085,0.018,0.046,0.028,0.363,0.005
20306,203,2,KHM,Kdol Doun Teav,Battambang,Battambang,Cambodia,7583.071,242.194,272.412,362.161,592.514,666.675,683.03,734.468,802.655,854.663,964.756,0.615,0.825,1.143,2.138,2.657,2.878,3.46,3.764,4.471,5.354,0.123,0.083,0.057,0.064,0.018,0.01,0.017,0.004,0.009,0.005,0.389,0.005
20406,204,2,KHM,Kdol Ta Haen,Bavel,Battambang,Cambodia,30978.248,8201.096,16122.75,20852.389,23589.279,24485.723,25688.301,26917.805,27215.113,28138.672,29032.803,17.972,38.486,53.802,68.688,74.4,79.356,87.61,90.016,97.852,106.488,3.594,3.849,2.69,2.061,0.496,0.265,0.438,0.09,0.196,0.106,13.785,0.044
20602,206,2,KHM,Kear,Moung Ruessei,Battambang,Cambodia,14297.965,1709.071,4305.681,5846.572,6541.812,7001.48,7285.105,8036.427,8292.976,8596.977,9066.796,3.743,10.131,13.786,16.076,17.519,18.502,21.206,22.173,24.459,27.52,0.749,1.013,0.689,0.482,0.117,0.062,0.106,0.022,0.049,0.028,3.316,0.023
