ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,pop_WPOP20_C4,pop_WPOP20_C3,pop_WPOP20_C2,pop_WPOP20_C1,pop_WPOP20_C0,pop_WPOP20_C4%,pop_WPOP20_C3%,pop_WPOP20_C2%,pop_WPOP20_C1%,pop_WPOP20_C0%
110503,1105,11,KHM,Spean Mean Chey,Saen Monourom,Mondul Kiri,Cambodia,3879.023,0,0,3879.023,3879.023,3879.023,0,0,1,1,1
10304,103,1,KHM,Spean Sraeng,Phnum Srok,Banteay Meanchey,Cambodia,1820.539,0,0,1626.819,1626.819,1626.819,0,0,0.893591952712905,0.893591952712905,0.893591952712905
120519,1205,12,KHM,Spean Thma,Dangkao,Phnom Penh,Cambodia,4441.128,0,0,3894.115,3894.115,3894.115,0,0,0.876830165669623,0.876830165669623,0.876830165669623
170412,1704,17,KHM,Spean Tnaot,Chi Kraeng,Siemreap,Cambodia,9002.348,0,0,9002.348,9002.348,9002.348,0,0,1,1,1
30205,302,3,KHM,Spueu,Chamkar Leu,Kampong Cham,Cambodia,7027.677,0,0,6530.126,6530.126,6530.126,0,0,0.929201214000017,0.929201214000017,0.929201214000017
140107,1401,14,KHM,Spueu Ka,Ba Phnum,Prey Veng,Cambodia,6157.982,0,0,6157.982,6157.982,6157.982,0,0,1,1,1
140108,1401,14,KHM,Spueu Kha,Ba Phnum,Prey Veng,Cambodia,5983.656,0,0,5983.656,5983.656,5983.656,0,0,1,1,1
90606,906,9,KHM,Srae Ambel,Srae Ambel,Koh Kong,Cambodia,8702.542,0,0,8696.124,8696.124,8696.124,0,0,0.999262514332019,0.999262514332019,0.999262514332019
110403,1104,11,KHM,Srae Ampum,Pech Chreada,Mondul Kiri,Cambodia,2098.669,0,0,1948.474,1948.474,1948.474,0,0,0.928433211716569,0.928433211716569,0.928433211716569
160402,1604,16,KHM,Srae Angkrorng,Koun Mom,Ratanak Kiri,Cambodia,1750.093,0,0,1750.093,1750.093,1750.093,0,0,1,1,1
70404,704,7,KHM,Srae Chaeng,Chum Kiri,Kampot,Cambodia,12223.315,0,0,12223.314,12223.314,12223.314,0,0,0.999999918189133,0.999999918189133,0.999999918189133
100504,1005,10,KHM,Srae Char,Snuol,Kratie,Cambodia,38015.148,0,0,38015.149,38015.149,38015.149,0,0,1,1,1
70506,705,7,KHM,Srae Chea Khang Cheung,Dang Tong,Kampot,Cambodia,5136.099,0,0,4720.545,4720.545,4720.545,0,0,0.91909151283883,0.91909151283883,0.91909151283883
70507,705,7,KHM,Srae Chea Khang Tboung,Dang Tong,Kampot,Cambodia,1739.781,0,0,1518.381,1518.381,1518.381,0,0,0.87274260381048,0.87274260381048,0.87274260381048
110103,1101,11,KHM,Srae Chhuk,Kaev Seima,Mondul Kiri,Cambodia,3641.242,0,0,3641.242,3641.242,3641.242,0,0,1,1,1
100409,1004,10,KHM,Srae Chis,Sambour,Kratie,Cambodia,0,0,0,0,0,0,0,0,0,0,0
110205,1102,11,KHM,Srae Huy,Kaoh Nheaek,Mondul Kiri,Cambodia,4473.102,0,0,4473.101,4473.101,4473.101,0,0,0.999999776441494,0.999999776441494,0.999999776441494
110104,1101,11,KHM,Srae Khtum,Kaev Seima,Mondul Kiri,Cambodia,36362.504,0,0,36362.505,36362.505,36362.505,0,0,1,1,1
170106,1701,17,KHM,Srae Khvav,Angkor Chum,Siemreap,Cambodia,11149.176,0,0,11149.176,11149.176,11149.176,0,0,1,1,1
70405,704,7,KHM,Srae Knong,Chum Kiri,Kampot,Cambodia,4227.889,0,0,4183.902,4183.902,4183.902,0,0,0.989595989866337,0.989595989866337,0.989595989866337
190106,1901,19,KHM,Srae Kor,Sesan,Stung Treng,Cambodia,2503.506,0,0,2447.006,2447.006,2447.006,0,0,0.977431649854244,0.977431649854244,0.977431649854244
190207,1902,19,KHM,Srae Krasang,Siem Bouk,Stung Treng,Cambodia,3132.429,0,0,3132.429,3132.429,3132.429,0,0,1,1,1
171403,1714,17,KHM,Srae Nouy,Varin,Siemreap,Cambodia,64290.844,0,0,63113.138,63113.138,63113.138,0,0,0.981681590616543,0.981681590616543,0.981681590616543
110105,1101,11,KHM,Srae Preah,Kaev Seima,Mondul Kiri,Cambodia,4130.822,0,0,4017.796,4017.796,4017.796,0,0,0.972638375606598,0.972638375606598,0.972638375606598
210911,2109,21,KHM,Srae Ronoung,Tram Kak,Takeo,Cambodia,6814.817,0,0,6591.354,6591.354,6591.354,0,0,0.967209244210079,0.967209244210079,0.967209244210079
190510,1905,19,KHM,Srae Ruessei,Thala Barivat,Stung Treng,Cambodia,4333.588,0,0,4333.588,4333.588,4333.588,0,0,1,1,1
190304,1903,19,KHM,Srae Sambour,Siem Pang,Stung Treng,Cambodia,5024.979,0,0,5024.978,5024.978,5024.978,0,0,0.999999800994193,0.999999800994193,0.999999800994193
70406,704,7,KHM,Srae Samraong,Chum Kiri,Kampot,Cambodia,5207.491,0,0,5050.651,5050.651,5050.651,0,0,0.969881849051683,0.969881849051683,0.969881849051683
110206,1102,11,KHM,Srae Sangkum,Kaoh Nheaek,Mondul Kiri,Cambodia,7962.989,0,0,7608.743,7608.743,7608.743,0,0,0.955513438483966,0.955513438483966,0.955513438483966
150206,1502,15,KHM,Srae Sdok,Kandieng,Pursat,Cambodia,10980.5,0,0,10980.5,10980.5,10980.5,0,0,1,1,1
40611,406,4,KHM,Srae Thmei,Rolea B'ier,Kampong Chhnang,Cambodia,11377.522,0,0,10748.848,10748.848,10748.848,0,0,0.944744207042623,0.944744207042623,0.944744207042623
60504,605,6,KHM,Sraeung,Prasat Sambour,Kampong Thom,Cambodia,9424.854,0,0,6737.878,6737.878,6737.878,0,0,0.714905291901604,0.714905291901604,0.714905291901604
31312,313,3,KHM,Sragnae,Prey Chhor,Kampong Cham,Cambodia,6820.815,0,0,5904.367,5904.367,5904.367,0,0,0.865639516685323,0.865639516685323,0.865639516685323
120210,1202,12,KHM,Srah Chak,Doun Penh,Phnom Penh,Cambodia,72144.484,0,0,61557.274,61557.274,61557.274,0,0,0.853249903346734,0.853249903346734,0.853249903346734
10305,103,1,KHM,Srah Chik,Phnum Srok,Banteay Meanchey,Cambodia,4275.987,0,0,4132.659,4132.659,4132.659,0,0,0.966480721293119,0.966480721293119,0.966480721293119
10212,102,1,KHM,Srah Reang,Mongkol Borei,Banteay Meanchey,Cambodia,4313.803,0,0,4237.446,4237.446,4237.446,0,0,0.982299377138919,0.982299377138919,0.982299377138919
190402,1904,19,KHM,Srah Ruessei,Stueng Traeng,Stung Treng,Cambodia,7240.484,0,0,7151.59,7151.59,7151.59,0,0,0.987722643955846,0.987722643955846,0.987722643955846
30613,306,3,KHM,Srak,Kampong Siem,Kampong Cham,Cambodia,7898.508,0,0,7898.509,7898.509,7898.509,0,0,1,1,1
250218,2502,25,KHM,Sralab,Tboung Khmum,Tboung Khmum,Cambodia,19457.225,0,0,18146.791,18146.791,18146.791,0,0,0.932650519280113,0.932650519280113,0.932650519280113
60915,609,6,KHM,Sralau,Taing Kouk,Kampong Thom,Cambodia,8306.816,0,0,7675.602,7675.602,7675.602,0,0,0.924012521765259,0.924012521765259,0.924012521765259
30309,303,3,KHM,Sramar,Cheung Prey,Kampong Cham,Cambodia,7263.289,0,0,6839.651,6839.651,6839.651,0,0,0.941674081810596,0.941674081810596,0.941674081810596
170609,1706,17,KHM,Sranal,Kralanh,Siemreap,Cambodia,6218.06,0,0,5906.142,5906.142,5906.142,0,0,0.949836765807985,0.949836765807985,0.949836765807985
50311,503,5,KHM,Srang,Kong Pisei,Kampong Speu,Cambodia,9127.59,0,0,8469.807,8469.807,8469.807,0,0,0.927934646494858,0.927934646494858,0.927934646494858
171010,1710,17,KHM,Srangae,Siem Reap,Siemreap,Cambodia,13617.587,0,0,12502.854,12502.854,12502.854,0,0,0.91814019620363,0.91814019620363,0.91814019620363
211012,2110,21,KHM,Srangae,Treang,Takeo,Cambodia,7545.926,0,0,7402.948,7402.948,7402.948,0,0,0.981052292323036,0.981052292323036,0.981052292323036
130406,1304,13,KHM,Srayang,Kuleaen,Preah Vihear,Cambodia,91439.641,0,0,91439.638,91439.638,91439.638,0,0,0.999999967191472,0.999999967191472,0.999999967191472
60310,603,6,KHM,Srayov,Stueng Saen,Kampong Thom,Cambodia,16561.051,0,0,16561.051,16561.051,16561.051,0,0,1,1,1
130307,1303,13,KHM,Sror Aem,Choam Ksant,Preah Vihear,Cambodia,43820.676,0,0,40957.059,40957.059,40957.059,0,0,0.934651464527841,0.934651464527841,0.934651464527841
180404,1804,18,KHM,Stueng Chhay,Kampong Seila,Preah Sihanouk,Cambodia,3231.743,0,0,3141.627,3141.627,3141.627,0,0,0.972115356945153,0.972115356945153,0.972115356945153
240203,2402,24,KHM,Stueng Kach,Sala Krau,Pailin,Cambodia,52908.578,0,0,45882.317,45882.317,45882.317,0,0,0.86719996519279,0.86719996519279,0.86719996519279
70715,707,7,KHM,Stueng Kaev,Tuek Chhou,Kampot,Cambodia,4654.063,0,0,4552.102,4552.102,4552.102,0,0,0.978092045595429,0.978092045595429,0.978092045595429
120602,1206,12,KHM,Stueng Mean Chey Ti 2,Mean Chey,Phnom Penh,Cambodia,88141.453,0,0,83168.473,83168.473,83168.473,0,0,0.943579555013689,0.943579555013689,0.943579555013689
190401,1904,19,KHM,Stueng Traeng,Stueng Traeng,Stung Treng,Cambodia,16952.65,0,0,16611.083,16611.083,16611.083,0,0,0.979851704600755,0.979851704600755,0.979851704600755
240202,2402,24,KHM,Stueng Trang,Sala Krau,Pailin,Cambodia,74921.133,0,0,71017.038,71017.038,71017.038,0,0,0.947890603843378,0.947890603843378,0.947890603843378
90403,904,9,KHM,Stueng Veaeng,Khemara Phoumin,Koh Kong,Cambodia,6312.697,0,0,5566.04,5566.04,5566.04,0,0,0.881721394199658,0.881721394199658,0.881721394199658
20904,209,2,KHM,Sung,Samlout,Battambang,Cambodia,8410.443,0,0,8410.444,8410.444,8410.444,0,0,1,1,1
250101,2501,25,KHM,Suong,Suong,Tboung Khmum,Cambodia,20748.441,0,0,19766.667,19766.667,19766.667,0,0,0.952682035243033,0.952682035243033,0.952682035243033
40706,407,4,KHM,Svay,Sameakki Mean Chey,Kampong Chhnang,Cambodia,11171.983,0,0,10775.63,10775.63,10775.63,0,0,0.964522591915867,0.964522591915867,0.964522591915867
80711,807,8,KHM,Svay Ampear,Mukh Kampul,Kandal,Cambodia,9298.061,0,0,8926.579,8926.579,8926.579,0,0,0.96004736901597,0.96004736901597,0.96004736901597
200513,2005,20,KHM,Svay Angk,Svay Chrum,Svay Rieng,Cambodia,3547.562,0,0,3547.562,3547.562,3547.562,0,0,1,1,1
141310,1413,14,KHM,Svay Antor,Svay Antor,Prey Veng,Cambodia,10358.943,0,0,10148.086,10148.086,10148.086,0,0,0.979644930954828,0.979644930954828,0.979644930954828
150507,1505,15,KHM,Svay At,Pursat,Pursat,Cambodia,3092.313,0,0,2109.151,2109.151,2109.151,0,0,0.682062585514468,0.682062585514468,0.682062585514468
50110,501,5,KHM,Svay Chacheb,Basedth,Kampong Speu,Cambodia,6554.764,0,0,6425.951,6425.951,6425.951,0,0,0.980348186448818,0.980348186448818,0.980348186448818
10804,108,1,KHM,Svay Chek,Svay Chek,Banteay Meanchey,Cambodia,11481.451,0,0,11183.074,11183.074,11183.074,0,0,0.974012256813185,0.974012256813185,0.974012256813185
170204,1702,17,KHM,Svay Chek,Angkor Thum,Siemreap,Cambodia,6993.122,0,0,6993.122,6993.122,6993.122,0,0,1,1,1
200309,2003,20,KHM,Svay Chek,Rumduol,Svay Rieng,Cambodia,4262.179,0,0,4109.274,4109.274,4109.274,0,0,0.964125157577849,0.964125157577849,0.964125157577849
100505,1005,10,KHM,Svay Chreah,Snuol,Kratie,Cambodia,16831.127,0,0,16024.163,16024.163,16024.163,0,0,0.952055260470674,0.952055260470674,0.952055260470674
40612,406,4,KHM,Svay Chrum,Rolea B'ier,Kampong Chhnang,Cambodia,12230.902,0,0,11274.073,11274.073,11274.073,0,0,0.921769547331832,0.921769547331832,0.921769547331832
80315,803,8,KHM,Svay Chrum,Khsach Kandal,Kandal,Cambodia,4325.34,0,0,4048.211,4048.211,4048.211,0,0,0.935928967433774,0.935928967433774,0.935928967433774
140507,1405,14,KHM,Svay Chrum,Me Sang,Prey Veng,Cambodia,10852.135,0,0,10852.135,10852.135,10852.135,0,0,1,1,1
200514,2005,20,KHM,Svay Chrum,Svay Chrum,Svay Rieng,Cambodia,3146.725,0,0,2523.566,2523.566,2523.566,0,0,0.801965853387252,0.801965853387252,0.801965853387252
40707,407,4,KHM,Svay Chuk,Sameakki Mean Chey,Kampong Chhnang,Cambodia,8476.268,0,0,8250.607,8250.607,8250.607,0,0,0.973377316526566,0.973377316526566,0.973377316526566
171002,1710,17,KHM,Svay Dankum,Siem Reap,Siemreap,Cambodia,76398.961,0,0,71762.512,71762.512,71762.512,0,0,0.939312669448476,0.939312669448476,0.939312669448476
150108,1501,15,KHM,Svay Doun Kaev,Bakan,Pursat,Cambodia,6386.647,0,0,6090.344,6090.344,6090.344,0,0,0.953605859224723,0.953605859224723,0.953605859224723
250410,2504,25,KHM,Svay Khleang,Krouch Chhmar,Tboung Khmum,Cambodia,6866.328,0,0,6729.048,6729.048,6729.048,0,0,0.980006780916962,0.980006780916962,0.980006780916962
31413,314,3,KHM,Svay Khsach Phnum,Srei Santhor,Kampong Cham,Cambodia,3568.894,0,0,3291.706,3291.706,3291.706,0,0,0.922332240744612,0.922332240744612,0.922332240744612
50205,502,5,KHM,Svay Kravan,Chbar Mon,Kampong Speu,Cambodia,15314.17,0,0,14003.855,14003.855,14003.855,0,0,0.914437739688145,0.914437739688145,0.914437739688145
171304,1713,17,KHM,Svay Leu,Svay Leu,Siemreap,Cambodia,18382.77,0,0,18382.771,18382.771,18382.771,0,0,1,1,1
150207,1502,15,KHM,Svay Luong,Kandieng,Pursat,Cambodia,5068.186,0,0,4296.215,4296.215,4296.215,0,0,0.847682977696557,0.847682977696557,0.847682977696557
120703,1207,12,KHM,Svay Pak,Russey Keo,Phnom Penh,Cambodia,19187.676,0,0,16747.779,16747.779,16747.779,0,0,0.872840410688611,0.872840410688611,0.872840410688611
60916,609,6,KHM,Svay Phleung,Taing Kouk,Kampong Thom,Cambodia,3347.69,0,0,3347.69,3347.69,3347.69,0,0,1,1,1
140610,1406,14,KHM,Svay Phluoh,Peam Chor,Prey Veng,Cambodia,7837.724,0,0,7605.351,7605.351,7605.351,0,0,0.970351979732892,0.970351979732892,0.970351979732892
20310,203,2,KHM,Svay Por,Battambang,Battambang,Cambodia,17785.752,0,0,15335.746,15335.746,15335.746,0,0,0.862248950733149,0.862248950733149,0.862248950733149
31412,314,3,KHM,Svay Pou,Srei Santhor,Kampong Cham,Cambodia,3774.259,0,0,3760.694,3760.694,3760.694,0,0,0.996405917029012,0.996405917029012,0.996405917029012
81012,810,8,KHM,Svay Prateal,S'ang,Kandal,Cambodia,17835.023,0,0,17432.725,17432.725,17432.725,0,0,0.977443370832771,0.977443370832771,0.977443370832771
200601,2006,20,KHM,Svay Rieng,Svay Rieng,Svay Rieng,Cambodia,12329.815,0,0,11494.549,11494.549,11494.549,0,0,0.932256404495931,0.932256404495931,0.932256404495931
81013,810,8,KHM,Svay Rolum,S'ang,Kandal,Cambodia,41236.559,0,0,39388.339,39388.339,39388.339,0,0,0.955180062429554,0.955180062429554,0.955180062429554
80316,803,8,KHM,Svay Romiet,Khsach Kandal,Kandal,Cambodia,3647.063,0,0,3265.161,3265.161,3265.161,0,0,0.895285055399372,0.895285055399372,0.895285055399372
40408,404,4,KHM,Svay Rumpear,Kampong Leaeng,Kampong Chhnang,Cambodia,5929.061,0,0,5805.17,5805.17,5805.17,0,0,0.979104448410971,0.979104448410971,0.979104448410971
50114,501,5,KHM,Svay Rumpear,Basedth,Kampong Speu,Cambodia,6603.906,0,0,5903.614,5903.614,5903.614,0,0,0.893957909152553,0.893957909152553,0.893957909152553
200711,2007,20,KHM,Svay Rumpear,Svay Teab,Svay Rieng,Cambodia,3430.303,0,0,3430.303,3430.303,3430.303,0,0,1,1,1
150310,1503,15,KHM,Svay Sa,Krakor,Pursat,Cambodia,5808.251,0,0,5808.251,5808.251,5808.251,0,0,1,1,1
171404,1714,17,KHM,Svay Sa,Varin,Siemreap,Cambodia,4072.11,0,0,4072.11,4072.11,4072.11,0,0,1,1,1
200209,2002,20,KHM,Svay Ta Yean,Kampong Rou,Svay Rieng,Cambodia,9405.35,0,0,8199.813,8199.813,8199.813,0,0,0.871824334022657,0.871824334022657,0.871824334022657
30206,302,3,KHM,Svay Teab,Chamkar Leu,Kampong Cham,Cambodia,17277.816,0,0,17062.188,17062.188,17062.188,0,0,0.98751995043818,0.98751995043818,0.98751995043818
200515,2005,20,KHM,Svay Thum,Svay Chrum,Svay Rieng,Cambodia,7653.023,0,0,7653.023,7653.023,7653.023,0,0,1,1,1
200606,2006,20,KHM,Svay Toea,Svay Rieng,Svay Rieng,Cambodia,5952.535,0,0,5029.095,5029.095,5029.095,0,0,0.844866094865465,0.844866094865465,0.844866094865465
70615,706,7,KHM,Svay Tong Khang Cheung,Kampong Trach,Kampot,Cambodia,2353.986,0,0,2353.986,2353.986,2353.986,0,0,1,1,1
70616,706,7,KHM,Svay Tong Khang Tboung,Kampong Trach,Kampot,Cambodia,5172.151,0,0,4050.994,4050.994,4050.994,0,0,0.78323196673879,0.78323196673879,0.78323196673879
200516,2005,20,KHM,Svay Yea,Svay Chrum,Svay Rieng,Cambodia,6216.945,0,0,5704.725,5704.725,5704.725,0,0,0.917609050747594,0.917609050747594,0.917609050747594
150208,1502,15,KHM,Sya,Kandieng,Pursat,Cambodia,5464.04,0,0,4529.689,4529.689,4529.689,0,0,0.828999970717637,0.828999970717637,0.828999970717637
80317,803,8,KHM,Ta Aek,Khsach Kandal,Kandal,Cambodia,1577.128,0,0,1196.112,1196.112,1196.112,0,0,0.758411492282174,0.758411492282174,0.758411492282174
170610,1706,17,KHM,Ta An,Kralanh,Siemreap,Cambodia,4116.907,0,0,3297.512,3297.512,3297.512,0,0,0.800968299745416,0.800968299745416,0.800968299745416
160403,1604,16,KHM,Ta Ang,Koun Mom,Ratanak Kiri,Cambodia,4408.295,0,0,4167.917,4167.917,4167.917,0,0,0.945471435101326,0.945471435101326,0.945471435101326
10805,108,1,KHM,Ta Baen,Svay Chek,Banteay Meanchey,Cambodia,3087.453,0,0,2832.723,2832.723,2832.723,0,0,0.917495100330272,0.917495100330272,0.917495100330272
40509,405,4,KHM,Ta Ches,Kampong Tralach,Kampong Chhnang,Cambodia,11656.579,0,0,10819.903,10819.903,10819.903,0,0,0.92822285166171,0.92822285166171,0.92822285166171
141008,1410,14,KHM,Ta Kao,Prey Veng,Prey Veng,Cambodia,4056.447,0,0,4019.879,4019.879,4019.879,0,0,0.990985214400681,0.990985214400681,0.990985214400681
81101,811,8,KHM,Ta Kdol,Ta Khmau,Kandal,Cambodia,6459.534,0,0,5185.957,5185.957,5185.957,0,0,0.802837635036831,0.802837635036831,0.802837635036831
81104,811,8,KHM,Ta Khmao,Ta Khmau,Kandal,Cambodia,45321.793,0,0,41214.646,41214.646,41214.646,0,0,0.909378099847021,0.909378099847021,0.909378099847021
10906,109,1,KHM,Ta Kong,Malai,Banteay Meanchey,Cambodia,26721.643,0,0,26373.239,26373.239,26373.239,0,0,0.986961729860698,0.986961729860698,0.986961729860698
20108,201,2,KHM,Ta Kream,Banan,Battambang,Cambodia,23494.184,0,0,22352.873,22352.873,22352.873,0,0,0.951421551818952,0.951421551818952,0.951421551818952
21206,212,2,KHM,Ta Krei,Kamrieng,Battambang,Cambodia,47108.75,0,0,46826.749,46826.749,46826.749,0,0,0.99401382970255,0.99401382970255,0.99401382970255
10213,102,1,KHM,Ta Lam,Mongkol Borei,Banteay Meanchey,Cambodia,6833.562,0,0,6804.952,6804.952,6804.952,0,0,0.995813310832623,0.995813310832623,0.995813310832623
190107,1901,19,KHM,Ta Lat,Sesan,Stung Treng,Cambodia,4344.338,0,0,4344.338,4344.338,4344.338,0,0,1,1,1
160104,1601,16,KHM,Ta Lav,Andoung Meas,Ratanak Kiri,Cambodia,1468.099,0,0,1468.099,1468.099,1468.099,0,0,1,1,1
20606,206,2,KHM,Ta Loas,Moung Ruessei,Battambang,Cambodia,7432.843,0,0,7298.804,7298.804,7298.804,0,0,0.981966657979995,0.981966657979995,0.981966657979995
81014,810,8,KHM,Ta Lon,S'ang,Kandal,Cambodia,15232.957,0,0,14767.75,14767.75,14767.75,0,0,0.969460492798608,0.969460492798608,0.969460492798608
150701,1507,15,KHM,Ta Lou,Ta Lou,Pursat,Cambodia,31880.75,0,0,31345.391,31345.391,31345.391,0,0,0.983207452773225,0.983207452773225,0.983207452773225
100308,1003,10,KHM,Ta Mao,Prek Prasab,Kratie,Cambodia,7693.667,0,0,7693.667,7693.667,7693.667,0,0,1,1,1
20202,202,2,KHM,Ta Meun,Thma Koul,Battambang,Cambodia,11227.196,0,0,10601.141,10601.141,10601.141,0,0,0.944237635113879,0.944237635113879,0.944237635113879
90103,901,9,KHM,Ta Noun,Botum Sakor,Koh Kong,Cambodia,1610.633,0,0,1328.283,1328.283,1328.283,0,0,0.824696252963897,0.824696252963897,0.824696252963897
30207,302,3,KHM,Ta Ong,Chamkar Leu,Kampong Cham,Cambodia,9628.061,0,0,9388.574,9388.574,9388.574,0,0,0.975126144298421,0.975126144298421,0.975126144298421
210412,2104,21,KHM,Ta Ou,Kiri Vong,Takeo,Cambodia,7209.166,0,0,6922.175,6922.175,6922.175,0,0,0.960190818188956,0.960190818188956,0.960190818188956
210912,2109,21,KHM,Ta Phem,Tram Kak,Takeo,Cambodia,12281.363,0,0,11784.724,11784.724,11784.724,0,0,0.959561573092498,0.959561573092498,0.959561573092498
10806,108,1,KHM,Ta Phou,Svay Chek,Banteay Meanchey,Cambodia,6448.339,0,0,6078.058,6078.058,6078.058,0,0,0.942577305566596,0.942577305566596,0.942577305566596
20803,208,2,KHM,Ta Pon,Sangkae,Battambang,Cambodia,15653.883,0,0,15604.823,15604.823,15604.823,0,0,0.996865953322891,0.996865953322891,0.996865953322891
30208,302,3,KHM,Ta Prok,Chamkar Leu,Kampong Cham,Cambodia,6116.554,0,0,5931.409,5931.409,5931.409,0,0,0.969730505117751,0.969730505117751,0.969730505117751
20201,202,2,KHM,Ta Pung,Thma Koul,Battambang,Cambodia,15156.039,0,0,14173.164,14173.164,14173.164,0,0,0.935149612639556,0.935149612639556,0.935149612639556
21205,212,2,KHM,Ta Saen,Kamrieng,Battambang,Cambodia,28363.855,0,0,20358.966,20358.966,20358.966,0,0,0.717778524816179,0.717778524816179,0.717778524816179
50405,504,5,KHM,Ta Sal,Aoral,Kampong Speu,Cambodia,8558.741,0,0,8558.741,8558.741,8558.741,0,0,1,1,1
20907,209,2,KHM,Ta Sanh,Samlout,Battambang,Cambodia,14865.821,0,0,14505.283,14505.283,14505.283,0,0,0.975747185439674,0.975747185439674,0.975747185439674
170107,1701,17,KHM,Ta Saom,Angkor Chum,Siemreap,Cambodia,9905.696,0,0,9654.587,9654.587,9654.587,0,0,0.974650039734714,0.974650039734714,0.974650039734714
21003,210,2,KHM,Ta Sda,Sampov Lun,Battambang,Cambodia,21568.082,0,0,21568.083,21568.083,21568.083,0,0,1,1,1
171305,1713,17,KHM,Ta Siem,Svay Leu,Siemreap,Cambodia,6921.375,0,0,6921.375,6921.375,6921.375,0,0,1,1,1
200505,2005,20,KHM,Ta Suos,Svay Chrum,Svay Rieng,Cambodia,13039.879,0,0,12380.133,12380.133,12380.133,0,0,0.9494055121217,0.9494055121217,0.9494055121217
90303,903,9,KHM,Ta Tai Kraom,Kaoh Kong,Koh Kong,Cambodia,1592.03,0,0,1311.827,1311.827,1311.827,0,0,0.823996407102881,0.823996407102881,0.823996407102881
20901,209,2,KHM,Ta Taok,Samlout,Battambang,Cambodia,606.849,0,0,606.849,606.849,606.849,0,0,1,1,1
90701,907,9,KHM,Ta Tey Leu,Thma Bang,Koh Kong,Cambodia,860.994,0,0,860.994,860.994,860.994,0,0,1,1,1
160802,1608,16,KHM,Ta Veaeng Kraom,Ta Veaeng,Ratanak Kiri,Cambodia,584.334,0,0,274.809,274.809,274.809,0,0,0.470294386429679,0.470294386429679,0.470294386429679
160801,1608,16,KHM,Ta Veaeng Leu,Ta Veaeng,Ratanak Kiri,Cambodia,6841.404,0,0,6841.405,6841.405,6841.405,0,0,1,1,1
171110,1711,17,KHM,Ta Yaek,Soutr Nikom,Siemreap,Cambodia,14080.426,0,0,13372.474,13372.474,13372.474,0,0,0.949720839412103,0.949720839412103,0.949720839412103
70302,703,7,KHM,Takaen,Chhuk,Kampot,Cambodia,60308.188,0,0,60308.185,60308.185,60308.185,0,0,0.999999950255511,0.999999950255511,0.999999950255511
210212,2102,21,KHM,Tang Doung,Bati,Takeo,Cambodia,8116.175,0,0,7303.369,7303.369,7303.369,0,0,0.899853564024925,0.899853564024925,0.899853564024925
30109,301,3,KHM,Tang Krang,Batheay,Kampong Cham,Cambodia,10177.511,0,0,9518.68,9518.68,9518.68,0,0,0.935265999712503,0.935265999712503,0.935265999712503
30110,301,3,KHM,Tang Krasang,Batheay,Kampong Cham,Cambodia,7066.201,0,0,7066.201,7066.201,7066.201,0,0,1,1,1
40807,408,4,KHM,Tang Krasang,Tuek Phos,Kampong Chhnang,Cambodia,8315.936,0,0,8264.584,8264.584,8264.584,0,0,0.993824868301055,0.993824868301055,0.993824868301055
60708,607,6,KHM,Tang Krasang,Santuk,Kampong Thom,Cambodia,11838.014,0,0,11588.534,11588.534,11588.534,0,0,0.978925519094672,0.978925519094672,0.978925519094672
60505,605,6,KHM,Tang Krasau,Prasat Sambour,Kampong Thom,Cambodia,10298.491,0,0,9720.742,9720.742,9720.742,0,0,0.943899645103346,0.943899645103346,0.943899645103346
50711,507,5,KHM,Tang Krouch,Samraong Tong,Kampong Speu,Cambodia,10573.223,0,0,9974.235,9974.235,9974.235,0,0,0.943348589167182,0.943348589167182,0.943348589167182
50610,506,5,KHM,Tang Samraong,Phnum Sruoch,Kampong Speu,Cambodia,8535.282,0,0,8145.027,8145.027,8145.027,0,0,0.95427743336424,0.95427743336424,0.95427743336424
50611,506,5,KHM,Tang Sya,Phnum Sruoch,Kampong Speu,Cambodia,8312.106,0,0,7638.849,7638.849,7638.849,0,0,0.919002837548029,0.919002837548029,0.919002837548029
210613,2106,21,KHM,Tang Yab,Prey Kabbas,Takeo,Cambodia,9207.145,0,0,8538.773,8538.773,8538.773,0,0,0.927407247306304,0.927407247306304,0.927407247306304
70111,701,7,KHM,Tani,Angkor Chey,Kampot,Cambodia,8687.442,0,0,8514.038,8514.038,8514.038,0,0,0.980039694077958,0.980039694077958,0.980039694077958
130102,1301,13,KHM,Tasu,Chey Saen,Preah Vihear,Cambodia,2386.762,0,0,2386.762,2386.762,2386.762,0,0,1,1,1
60208,602,6,KHM,Tbaeng,Kampong Svay,Kampong Thom,Cambodia,11726.441,0,0,11726.442,11726.442,11726.442,0,0,1,1,1
80125,801,8,KHM,Tbaeng,Kandal Stueng,Kandal,Cambodia,5323.026,0,0,4900.752,4900.752,4900.752,0,0,0.92067031045875,0.92067031045875,0.92067031045875
170306,1703,17,KHM,Tbaeng,Banteay Srei,Siemreap,Cambodia,15942.002,0,0,15693.937,15693.937,15693.937,0,0,0.984439532751282,0.984439532751282,0.984439532751282
40708,407,4,KHM,Tbaeng Khpos,Sameakki Mean Chey,Kampong Chhnang,Cambodia,7731.954,0,0,7612.758,7612.758,7612.758,0,0,0.984583974503728,0.984583974503728,0.984583974503728
