ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,RP5_builtup_WSF19_exp,RP10_builtup_WSF19_exp,RP20_builtup_WSF19_exp,RP50_builtup_WSF19_exp,RP75_builtup_WSF19_exp,RP100_builtup_WSF19_exp,RP200_builtup_WSF19_exp,RP250_builtup_WSF19_exp,RP500_builtup_WSF19_exp,RP1000_builtup_WSF19_exp,RP5_builtup_WSF19_imp,RP10_builtup_WSF19_imp,RP20_builtup_WSF19_imp,RP50_builtup_WSF19_imp,RP75_builtup_WSF19_imp,RP100_builtup_WSF19_imp,RP200_builtup_WSF19_imp,RP250_builtup_WSF19_imp,RP500_builtup_WSF19_imp,RP1000_builtup_WSF19_imp,RP5_EAI,RP10_EAI,RP20_EAI,RP50_EAI,RP75_EAI,RP100_EAI,RP200_EAI,RP250_EAI,RP500_EAI,RP1000_EAI,builtup_WSF19_EAI,builtup_WSF19_EAI%
150310,1503,15,KHM,Svay Sa,Krakor,Pursat,Cambodia,18.467,0.842,1.589,1.818,2.156,2.57,2.626,2.712,2.765,3.149,4.645,0.079,0.16,0.256,0.368,0.418,0.449,0.516,0.538,0.626,0.788,0.016,0.016,0.013,0.011,0.003,0.001,0.003,0.001,0.001,0.001,0.065,0.353
171404,1714,17,KHM,Svay Sa,Varin,Siemreap,Cambodia,34.127,0.0,0.0,0.0,0.0,0.072,0.236,0.291,0.291,0.461,0.72,0.0,0.0,0.0,0.0,0.002,0.01,0.021,0.025,0.047,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
200209,2002,20,KHM,Svay Ta Yean,Kampong Rou,Svay Rieng,Cambodia,105.56,8.289,12.043,13.588,17.309,19.463,22.782,27.135,29.246,33.522,36.514,0.706,1.153,1.397,1.808,2.011,2.22,2.718,2.907,3.449,3.952,0.141,0.115,0.07,0.054,0.013,0.007,0.014,0.003,0.007,0.004,0.429,0.406
30206,302,3,KHM,Svay Teab,Chamkar Leu,Kampong Cham,Cambodia,212.166,0.042,0.051,0.493,0.586,0.885,1.324,1.62,1.64,1.64,1.787,0.002,0.004,0.13,0.179,0.196,0.218,0.251,0.26,0.284,0.308,0.0,0.0,0.006,0.005,0.001,0.001,0.001,0.0,0.001,0.0,0.017,0.008
200515,2005,20,KHM,Svay Thum,Svay Chrum,Svay Rieng,Cambodia,61.349,0.0,0.154,0.258,2.714,3.733,3.791,4.373,4.533,6.552,12.119,0.0,0.008,0.023,0.133,0.212,0.251,0.353,0.384,0.618,1.216,0.0,0.001,0.001,0.004,0.001,0.001,0.002,0.0,0.001,0.001,0.013,0.021
200606,2006,20,KHM,Svay Toea,Svay Rieng,Svay Rieng,Cambodia,67.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70615,706,7,KHM,Svay Tong Khang Cheung,Kampong Trach,Kampot,Cambodia,9.908,0.0,0.0,0.0,0.012,0.012,0.035,0.037,0.048,0.06,0.245,0.0,0.0,0.0,0.001,0.001,0.002,0.003,0.004,0.006,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
70616,706,7,KHM,Svay Tong Khang Tboung,Kampong Trach,Kampot,Cambodia,15.698,0.0,0.012,0.012,0.012,0.012,0.022,0.033,0.059,0.201,0.201,0.0,0.001,0.001,0.002,0.002,0.004,0.007,0.009,0.02,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
200516,2005,20,KHM,Svay Yea,Svay Chrum,Svay Rieng,Cambodia,47.626,0.0,0.558,2.726,7.274,8.261,9.393,13.18,13.571,14.731,16.159,0.0,0.026,0.209,0.767,0.936,1.074,1.508,1.64,2.05,2.474,0.0,0.003,0.01,0.023,0.006,0.004,0.008,0.002,0.004,0.002,0.062,0.129
150208,1502,15,KHM,Sya,Kandieng,Pursat,Cambodia,29.303,0.0,0.734,2.353,4.431,4.908,5.476,6.083,6.254,7.282,9.136,0.0,0.035,0.178,0.428,0.525,0.604,0.787,0.849,1.09,1.418,0.0,0.004,0.009,0.013,0.004,0.002,0.004,0.001,0.002,0.001,0.039,0.134
80317,803,8,KHM,Ta Aek,Khsach Kandal,Kandal,Cambodia,22.086,0.0,0.0,0.0,0.029,0.32,0.792,2.161,2.161,2.445,3.162,0.0,0.0,0.0,0.006,0.039,0.157,0.443,0.493,0.634,0.819,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.001,0.001,0.006,0.026
170610,1706,17,KHM,Ta An,Kralanh,Siemreap,Cambodia,57.589,3.189,5.64,9.422,11.594,15.197,18.083,21.893,24.213,25.408,29.025,0.458,0.551,0.817,1.205,1.727,2.282,4.013,4.636,6.275,7.98,0.092,0.055,0.041,0.036,0.012,0.008,0.02,0.005,0.013,0.008,0.288,0.5
160403,1604,16,KHM,Ta Ang,Koun Mom,Ratanak Kiri,Cambodia,24.618,0.0,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.0,0.0,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
10805,108,1,KHM,Ta Baen,Svay Chek,Banteay Meanchey,Cambodia,48.792,0.0,0.0,0.0,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40509,405,4,KHM,Ta Ches,Kampong Tralach,Kampong Chhnang,Cambodia,111.224,1.12,2.022,2.709,3.948,4.173,6.012,7.073,7.473,10.605,13.467,0.195,0.509,0.758,1.13,1.317,1.499,2.974,3.277,4.449,5.917,0.039,0.051,0.038,0.034,0.009,0.005,0.015,0.003,0.009,0.006,0.208,0.187
141008,1410,14,KHM,Ta Kao,Prey Veng,Prey Veng,Cambodia,66.43,0.0,0.0,0.0,0.0,0.0,0.0,15.628,20.707,53.437,58.501,0.0,0.0,0.0,0.0,0.0,0.0,1.865,2.89,10.277,17.984,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.003,0.021,0.018,0.051,0.076
81101,811,8,KHM,Ta Kdol,Ta Khmau,Kandal,Cambodia,62.062,0.0,0.0,0.0,0.0,0.0,0.023,14.168,19.008,38.431,45.895,0.0,0.0,0.0,0.0,0.0,0.002,2.674,4.002,8.368,12.315,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.004,0.017,0.012,0.046,0.075
81104,811,8,KHM,Ta Khmao,Ta Khmau,Kandal,Cambodia,330.707,0.0,0.0,0.364,9.133,11.76,20.847,240.75,249.057,275.88,288.293,0.0,0.0,0.023,1.089,1.687,2.81,79.972,93.37,119.261,138.356,0.0,0.0,0.001,0.033,0.011,0.009,0.4,0.093,0.239,0.138,0.925,0.28
10906,109,1,KHM,Ta Kong,Malai,Banteay Meanchey,Cambodia,78.05,4.183,4.702,10.738,31.029,33.592,36.932,42.827,45.164,51.522,56.566,0.739,1.047,1.526,3.345,3.915,4.356,5.458,5.843,6.797,7.602,0.148,0.105,0.076,0.1,0.026,0.015,0.027,0.006,0.014,0.008,0.524,0.671
20108,201,2,KHM,Ta Kream,Banan,Battambang,Cambodia,194.312,0.0,0.547,2.138,3.666,4.471,4.578,4.968,5.05,5.149,5.254,0.0,0.047,0.161,0.299,0.37,0.407,0.506,0.536,0.62,0.706,0.0,0.005,0.008,0.009,0.002,0.001,0.003,0.001,0.001,0.001,0.031,0.016
21206,212,2,KHM,Ta Krei,Kamrieng,Battambang,Cambodia,96.367,8.068,12.459,15.309,22.942,30.105,34.499,40.199,40.992,43.497,45.236,1.466,2.566,3.496,5.097,6.327,7.385,9.465,10.058,12.037,14.152,0.293,0.257,0.175,0.153,0.042,0.025,0.047,0.01,0.024,0.014,1.04,1.079
10213,102,1,KHM,Ta Lam,Mongkol Borei,Banteay Meanchey,Cambodia,74.258,3.055,17.322,30.556,39.855,43.532,44.054,46.269,48.725,55.289,58.553,0.207,1.784,4.508,9.161,11.402,12.832,15.82,16.753,19.921,22.951,0.041,0.178,0.225,0.275,0.076,0.043,0.079,0.017,0.04,0.023,0.998,1.343
190107,1901,19,KHM,Ta Lat,Sesan,Stung Treng,Cambodia,8.093,3.122,5.329,6.383,6.717,6.723,6.723,6.821,6.833,6.879,6.926,1.475,2.766,4.065,5.22,5.571,5.787,6.205,6.305,6.564,6.766,0.295,0.277,0.203,0.157,0.037,0.019,0.031,0.006,0.013,0.007,1.045,12.912
160104,1601,16,KHM,Ta Lav,Andoung Meas,Ratanak Kiri,Cambodia,5.101,0.046,0.093,0.168,0.595,0.851,1.163,1.655,1.763,1.987,2.324,0.005,0.022,0.075,0.279,0.432,0.607,1.059,1.219,1.665,1.949,0.001,0.002,0.004,0.008,0.003,0.002,0.005,0.001,0.003,0.002,0.032,0.626
20606,206,2,KHM,Ta Loas,Moung Ruessei,Battambang,Cambodia,61.356,0.0,0.0,0.0,0.0,0.181,0.618,1.177,1.831,1.907,3.926,0.0,0.0,0.0,0.0,0.007,0.036,0.1,0.156,0.3,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.002,0.003
81014,810,8,KHM,Ta Lon,S'ang,Kandal,Cambodia,95.06,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.096,0.174,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.016,0.05,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150701,1507,15,KHM,Ta Lou,Ta Lou,Pursat,Cambodia,108.158,1.345,2.774,7.786,18.221,23.556,26.34,34.885,36.53,46.867,62.344,0.113,0.398,0.918,2.171,3.123,3.887,6.17,6.935,9.924,15.833,0.023,0.04,0.046,0.065,0.021,0.013,0.031,0.007,0.02,0.016,0.281,0.259
100308,1003,10,KHM,Ta Mao,Prek Prasab,Kratie,Cambodia,56.349,39.774,41.944,43.627,44.992,45.527,46.143,47.013,47.091,49.051,49.092,28.128,30.432,32.324,34.627,35.515,36.123,37.534,37.947,39.338,40.601,5.626,3.043,1.616,1.039,0.237,0.12,0.188,0.038,0.079,0.041,12.026,21.342
20202,202,2,KHM,Ta Meun,Thma Koul,Battambang,Cambodia,173.441,0.181,1.5,4.501,7.768,9.058,10.133,12.353,12.734,14.302,16.269,0.006,0.066,0.368,0.663,0.806,0.914,1.192,1.291,1.632,1.994,0.001,0.007,0.018,0.02,0.005,0.003,0.006,0.001,0.003,0.002,0.067,0.039
90103,901,9,KHM,Ta Noun,Botum Sakor,Koh Kong,Cambodia,3.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30207,302,3,KHM,Ta Ong,Chamkar Leu,Kampong Cham,Cambodia,77.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210412,2104,21,KHM,Ta Ou,Kiri Vong,Takeo,Cambodia,58.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210912,2109,21,KHM,Ta Phem,Tram Kak,Takeo,Cambodia,101.564,15.31,20.957,26.892,29.153,30.528,30.911,33.246,33.595,35.821,37.82,1.293,1.852,2.433,2.995,3.249,3.414,3.843,3.97,4.386,4.791,0.259,0.185,0.122,0.09,0.022,0.011,0.019,0.004,0.009,0.005,0.725,0.714
10806,108,1,KHM,Ta Phou,Svay Chek,Banteay Meanchey,Cambodia,102.554,0.993,5.328,9.45,13.121,14.153,15.305,19.321,21.541,27.226,32.59,0.046,0.216,0.459,0.785,0.94,1.104,1.506,1.657,2.106,2.58,0.009,0.022,0.023,0.024,0.006,0.004,0.008,0.002,0.004,0.003,0.103,0.101
20803,208,2,KHM,Ta Pon,Sangkae,Battambang,Cambodia,102.178,12.245,40.81,59.177,68.702,72.194,73.048,77.323,80.447,84.949,89.281,0.623,5.125,8.812,12.038,13.248,14.05,16.151,16.917,19.381,22.208,0.125,0.512,0.441,0.361,0.088,0.047,0.081,0.017,0.039,0.022,1.733,1.696
30208,302,3,KHM,Ta Prok,Chamkar Leu,Kampong Cham,Cambodia,68.051,0.0,0.0,0.0,0.0,0.0,0.001,0.38,0.38,0.823,0.823,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.037,0.076,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
20201,202,2,KHM,Ta Pung,Thma Koul,Battambang,Cambodia,177.666,13.251,19.282,23.973,30.45,33.041,34.09,37.499,37.693,41.806,46.751,1.952,3.167,4.225,5.482,5.985,6.296,7.029,7.245,8.013,9.113,0.39,0.317,0.211,0.164,0.04,0.021,0.035,0.007,0.016,0.009,1.211,0.682
21205,212,2,KHM,Ta Saen,Kamrieng,Battambang,Cambodia,65.841,3.049,3.44,4.609,4.643,5.401,6.167,6.201,6.201,6.685,6.685,1.163,1.415,1.675,1.955,2.087,2.195,2.405,2.467,2.679,2.87,0.233,0.142,0.084,0.059,0.014,0.007,0.012,0.002,0.005,0.003,0.561,0.851
50405,504,5,KHM,Ta Sal,Aoral,Kampong Speu,Cambodia,54.432,0.305,0.531,0.623,0.874,0.902,1.017,1.184,1.184,2.249,4.706,0.093,0.115,0.138,0.206,0.237,0.263,0.326,0.352,0.487,0.985,0.019,0.012,0.007,0.006,0.002,0.001,0.002,0.0,0.001,0.001,0.05,0.091
20907,209,2,KHM,Ta Sanh,Samlout,Battambang,Cambodia,77.563,0.527,0.535,0.536,1.219,1.346,1.439,1.625,1.707,1.926,2.124,0.159,0.221,0.274,0.386,0.452,0.503,0.639,0.687,0.846,1.039,0.032,0.022,0.014,0.012,0.003,0.002,0.003,0.001,0.002,0.001,0.091,0.117
170107,1701,17,KHM,Ta Saom,Angkor Chum,Siemreap,Cambodia,108.921,0.152,9.403,10.669,12.949,14.02,14.989,16.651,17.678,20.16,24.208,0.019,0.935,1.316,1.645,1.782,1.883,2.136,2.254,2.69,3.259,0.004,0.093,0.066,0.049,0.012,0.006,0.011,0.002,0.005,0.003,0.252,0.231
21003,210,2,KHM,Ta Sda,Sampov Lun,Battambang,Cambodia,59.764,0.0,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.073,0.0,0.002,0.003,0.005,0.005,0.005,0.006,0.006,0.007,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
171305,1713,17,KHM,Ta Siem,Svay Leu,Siemreap,Cambodia,15.351,0.216,0.47,0.684,0.933,1.284,1.337,1.515,1.517,1.665,1.698,0.062,0.108,0.157,0.231,0.273,0.3,0.366,0.386,0.45,0.509,0.012,0.011,0.008,0.007,0.002,0.001,0.002,0.0,0.001,0.001,0.044,0.289
200505,2005,20,KHM,Ta Suos,Svay Chrum,Svay Rieng,Cambodia,96.086,9.847,11.796,12.884,15.445,16.887,17.939,22.063,22.455,26.939,28.739,1.514,1.904,2.17,2.733,3.076,3.308,3.921,4.089,4.775,5.364,0.303,0.19,0.109,0.082,0.021,0.011,0.02,0.004,0.01,0.005,0.754,0.785
90303,903,9,KHM,Ta Tai Kraom,Kaoh Kong,Koh Kong,Cambodia,15.384,0.093,1.798,2.107,2.14,2.14,2.175,2.672,2.672,2.682,2.683,0.04,0.594,1.002,1.432,1.58,1.673,1.894,2.004,2.304,2.511,0.008,0.059,0.05,0.043,0.011,0.006,0.009,0.002,0.005,0.003,0.195,1.268
20901,209,2,KHM,Ta Taok,Samlout,Battambang,Cambodia,7.143,0.3,0.337,0.38,0.687,0.71,0.753,0.968,0.968,1.036,1.041,0.063,0.096,0.127,0.207,0.246,0.294,0.373,0.4,0.49,0.579,0.013,0.01,0.006,0.006,0.002,0.001,0.002,0.0,0.001,0.001,0.041,0.578
90701,907,9,KHM,Ta Tey Leu,Thma Bang,Koh Kong,Cambodia,0.604,0.046,0.058,0.058,0.058,0.058,0.081,0.081,0.081,0.081,0.081,0.012,0.015,0.019,0.023,0.025,0.027,0.032,0.033,0.038,0.044,0.002,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.006,1.004
160802,1608,16,KHM,Ta Veaeng Kraom,Ta Veaeng,Ratanak Kiri,Cambodia,3.222,1.066,1.887,2.398,2.606,2.606,2.606,2.606,2.606,2.629,2.629,0.48,1.03,1.519,1.972,2.101,2.174,2.348,2.395,2.512,2.586,0.096,0.103,0.076,0.059,0.014,0.007,0.012,0.002,0.005,0.003,0.377,11.706
160801,1608,16,KHM,Ta Veaeng Leu,Ta Veaeng,Ratanak Kiri,Cambodia,7.767,1.865,3.131,4.754,5.269,5.324,5.356,5.517,5.53,5.617,5.663,0.715,1.573,2.502,3.727,4.045,4.224,4.651,4.771,5.11,5.366,0.143,0.157,0.125,0.112,0.027,0.014,0.023,0.005,0.01,0.005,0.622,8.006
171110,1711,17,KHM,Ta Yaek,Soutr Nikom,Siemreap,Cambodia,55.099,2.029,4.564,6.508,9.309,10.302,10.442,10.736,10.851,11.393,11.766,0.104,0.3,0.486,0.736,0.849,0.914,1.06,1.104,1.242,1.371,0.021,0.03,0.024,0.022,0.006,0.003,0.005,0.001,0.002,0.001,0.116,0.211
70302,703,7,KHM,Takaen,Chhuk,Kampot,Cambodia,25.972,0.406,0.605,0.631,0.637,0.647,0.695,1.25,1.25,1.296,1.45,0.157,0.196,0.227,0.258,0.269,0.278,0.312,0.321,0.351,0.389,0.031,0.02,0.011,0.008,0.002,0.001,0.002,0.0,0.001,0.0,0.076,0.292
210212,2102,21,KHM,Tang Doung,Bati,Takeo,Cambodia,96.632,19.812,28.121,31.928,35.263,36.802,37.186,39.11,39.117,41.299,42.492,1.013,1.673,2.18,2.755,3.0,3.154,3.547,3.655,4.041,4.396,0.203,0.167,0.109,0.083,0.02,0.011,0.018,0.004,0.008,0.004,0.626,0.648
30109,301,3,KHM,Tang Krang,Batheay,Kampong Cham,Cambodia,88.822,0.0,0.0,0.0,16.512,25.778,32.937,50.682,53.768,57.019,60.055,0.0,0.0,0.0,5.49,8.889,11.666,19.268,21.031,25.329,29.266,0.0,0.0,0.0,0.165,0.059,0.039,0.096,0.021,0.051,0.029,0.46,0.518
30110,301,3,KHM,Tang Krasang,Batheay,Kampong Cham,Cambodia,109.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40807,408,4,KHM,Tang Krasang,Tuek Phos,Kampong Chhnang,Cambodia,78.339,0.557,0.906,1.557,1.815,2.152,2.152,2.259,2.259,2.429,2.429,0.094,0.122,0.2,0.295,0.336,0.36,0.419,0.438,0.519,0.609,0.019,0.012,0.01,0.009,0.002,0.001,0.002,0.0,0.001,0.001,0.057,0.073
60708,607,6,KHM,Tang Krasang,Santuk,Kampong Thom,Cambodia,114.903,0.012,52.396,73.425,79.66,80.751,81.021,82.214,82.83,84.713,85.662,0.001,10.309,26.687,33.657,35.824,37.223,40.559,41.65,45.437,49.11,0.0,1.031,1.334,1.01,0.239,0.124,0.203,0.042,0.091,0.049,4.122,3.588
60505,605,6,KHM,Tang Krasau,Prasat Sambour,Kampong Thom,Cambodia,64.908,0.892,9.596,18.722,24.989,26.828,27.089,30.053,30.135,33.436,36.651,0.092,1.619,4.166,7.174,8.434,9.378,11.895,12.676,15.11,17.612,0.018,0.162,0.208,0.215,0.056,0.031,0.059,0.013,0.03,0.018,0.811,1.25
50711,507,5,KHM,Tang Krouch,Samraong Tong,Kampong Speu,Cambodia,61.622,8.479,15.743,18.021,20.786,21.052,21.241,23.17,24.095,27.541,28.513,1.896,4.138,6.268,8.617,9.521,10.092,11.451,11.901,13.427,15.089,0.379,0.414,0.313,0.259,0.063,0.034,0.057,0.012,0.027,0.015,1.573,2.553
50610,506,5,KHM,Tang Samraong,Phnum Sruoch,Kampong Speu,Cambodia,31.354,0.543,1.048,1.219,1.69,1.836,2.073,3.951,4.39,5.312,6.972,0.085,0.333,0.456,0.618,0.696,0.764,1.076,1.197,1.575,2.013,0.017,0.033,0.023,0.019,0.005,0.003,0.005,0.001,0.003,0.002,0.111,0.353
50611,506,5,KHM,Tang Sya,Phnum Sruoch,Kampong Speu,Cambodia,108.584,2.969,3.745,4.129,4.786,4.786,5.247,5.814,5.827,6.064,6.178,0.846,1.383,1.836,2.406,2.613,2.769,3.232,3.382,3.827,4.23,0.169,0.138,0.092,0.072,0.017,0.009,0.016,0.003,0.008,0.004,0.53,0.488
210613,2106,21,KHM,Tang Yab,Prey Kabbas,Takeo,Cambodia,95.14,0.0,0.0,0.0,0.061,0.061,0.061,0.061,0.061,0.466,0.466,0.0,0.0,0.0,0.01,0.014,0.015,0.017,0.018,0.031,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
70111,701,7,KHM,Tani,Angkor Chey,Kampot,Cambodia,75.253,0.0,0.012,0.012,0.061,0.212,0.212,0.212,0.221,0.302,0.563,0.0,0.001,0.001,0.005,0.017,0.021,0.027,0.029,0.041,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
130102,1301,13,KHM,Tasu,Chey Saen,Preah Vihear,Cambodia,11.427,0.0,0.403,2.0,3.278,3.278,3.284,3.776,3.776,4.117,4.407,0.0,0.034,0.185,0.338,0.385,0.424,0.504,0.527,0.614,0.735,0.0,0.003,0.009,0.01,0.003,0.001,0.003,0.001,0.001,0.001,0.032,0.278
60208,602,6,KHM,Tbaeng,Kampong Svay,Kampong Thom,Cambodia,104.67,2.382,6.204,8.635,13.423,14.408,14.466,16.387,16.533,19.001,21.679,0.194,0.461,0.758,1.249,1.423,1.523,1.816,1.894,2.196,2.622,0.039,0.046,0.038,0.037,0.009,0.005,0.009,0.002,0.004,0.003,0.193,0.184
80125,801,8,KHM,Tbaeng,Kandal Stueng,Kandal,Cambodia,86.56,0.116,0.997,2.061,5.013,6.172,8.35,10.849,11.383,14.603,17.032,0.006,0.067,0.18,0.306,0.365,0.443,0.571,0.606,0.769,0.945,0.001,0.007,0.009,0.009,0.002,0.001,0.003,0.001,0.002,0.001,0.036,0.041
170306,1703,17,KHM,Tbaeng,Banteay Srei,Siemreap,Cambodia,96.603,0.012,0.012,0.025,0.025,0.036,0.036,0.044,0.044,0.079,0.079,0.002,0.003,0.004,0.006,0.007,0.008,0.01,0.01,0.013,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
40708,407,4,KHM,Tbaeng Khpos,Sameakki Mean Chey,Kampong Chhnang,Cambodia,56.913,0.046,0.319,0.592,0.728,0.728,0.728,1.124,1.49,1.49,2.308,0.002,0.098,0.165,0.223,0.244,0.258,0.305,0.334,0.394,0.485,0.0,0.01,0.008,0.007,0.002,0.001,0.002,0.0,0.001,0.0,0.031,0.054
60710,607,6,KHM,Tboung Krapeu,Santuk,Kampong Thom,Cambodia,65.243,8.547,23.604,45.052,47.402,48.098,48.637,49.812,49.812,49.812,49.812,0.59,2.557,9.176,13.652,15.342,16.524,19.286,20.137,22.667,24.935,0.118,0.256,0.459,0.41,0.102,0.055,0.096,0.02,0.045,0.025,1.586,2.431
10407,104,1,KHM,Tean Kam,Preah Netr Preah,Banteay Meanchey,Cambodia,34.169,4.504,12.614,13.869,18.333,19.582,21.055,23.169,23.478,26.095,29.655,0.19,1.0,1.385,1.931,2.171,2.363,2.796,2.931,3.452,4.048,0.038,0.1,0.069,0.058,0.014,0.008,0.014,0.003,0.007,0.004,0.315,0.923
160404,1604,16,KHM,Teun,Koun Mom,Ratanak Kiri,Cambodia,17.361,0.186,0.186,0.186,0.281,0.281,0.281,0.281,0.281,0.281,0.439,0.069,0.083,0.093,0.108,0.114,0.119,0.129,0.132,0.14,0.153,0.014,0.008,0.005,0.003,0.001,0.0,0.001,0.0,0.0,0.0,0.032,0.186
190511,1905,19,KHM,Thala Barivat,Thala Barivat,Stung Treng,Cambodia,30.749,19.3,19.844,20.642,20.782,20.913,21.073,21.352,21.795,23.309,24.812,15.645,16.643,17.532,18.447,18.769,18.985,19.476,19.655,20.306,21.189,3.129,1.664,0.877,0.553,0.125,0.063,0.097,0.02,0.041,0.021,6.591,21.434
140109,1401,14,KHM,Theay,Ba Phnum,Prey Veng,Cambodia,57.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.013,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21301,213,2,KHM,Thipakdei,Koas Krala,Battambang,Cambodia,79.483,7.434,11.492,19.441,25.559,27.96,31.219,33.01,33.398,35.346,35.664,0.549,1.111,1.887,3.145,3.636,4.002,4.662,4.937,5.519,6.097,0.11,0.111,0.094,0.094,0.024,0.013,0.023,0.005,0.011,0.006,0.493,0.62
140313,1403,14,KHM,Thkov,Kampong Trabaek,Prey Veng,Cambodia,30.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220105,2201,22,KHM,Thlat,Anlong Veaeng,Oddar Meanchey,Cambodia,18.491,0.049,0.049,0.07,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.008,0.014,0.021,0.03,0.034,0.036,0.041,0.042,0.046,0.05,0.002,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.032
210506,2105,21,KHM,Thlea Prachum,Kaoh Andaet,Takeo,Cambodia,35.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200517,2005,20,KHM,Thlok,Svay Chrum,Svay Rieng,Cambodia,35.752,0.279,0.337,0.351,0.369,0.568,0.61,1.663,1.885,2.6,4.628,0.059,0.088,0.107,0.128,0.142,0.152,0.217,0.242,0.333,0.498,0.012,0.009,0.005,0.004,0.001,0.001,0.001,0.0,0.001,0.0,0.034,0.094
211013,2110,21,KHM,Thlok,Treang,Takeo,Cambodia,70.784,0.0,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.128,0.0,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
