ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP5_pop_WPOP20_C4,RP5_pop_WPOP20_C3,RP5_pop_WPOP20_C2,RP5_pop_WPOP20_C1,RP5_pop_WPOP20_C0,RP5_pop_WPOP20_C4_EAE,RP5_pop_WPOP20_C3_EAE,RP5_pop_WPOP20_C2_EAE,RP5_pop_WPOP20_C1_EAE,RP5_pop_WPOP20_C0_EAE,RP20_pop_WPOP20_C4,RP20_pop_WPOP20_C3,RP20_pop_WPOP20_C2,RP20_pop_WPOP20_C1,RP20_pop_WPOP20_C0,RP20_pop_WPOP20_C4_EAE,RP20_pop_WPOP20_C3_EAE,RP20_pop_WPOP20_C2_EAE,RP20_pop_WPOP20_C1_EAE,RP20_pop_WPOP20_C0_EAE,RP100_pop_WPOP20_C4,RP100_pop_WPOP20_C3,RP100_pop_WPOP20_C2,RP100_pop_WPOP20_C1,RP100_pop_WPOP20_C0,RP100_pop_WPOP20_C4_EAE,RP100_pop_WPOP20_C3_EAE,RP100_pop_WPOP20_C2_EAE,RP100_pop_WPOP20_C1_EAE,RP100_pop_WPOP20_C0_EAE,pop_WPOP20_C4_EAE,pop_WPOP20_C3_EAE,pop_WPOP20_C2_EAE,pop_WPOP20_C1_EAE,pop_WPOP20_C0_EAE,pop_WPOP20_C4_EAE%,pop_WPOP20_C3_EAE%,pop_WPOP20_C2_EAE%,pop_WPOP20_C1_EAE%,pop_WPOP20_C0_EAE%
70708,707,7,KHM,Koun Satv,Tuek Chhou,Kampot,Cambodia,7965.869,3329.305,5915.264,5915.264,5915.264,5915.264,665.861,1183.053,1183.053,1183.053,1183.053,5915.264,5915.264,5915.264,5915.264,5915.264,887.29,887.29,887.29,887.29,887.29,5915.264,5915.264,5915.264,5915.264,5915.264,236.611,236.611,236.611,236.611,236.611,1789.761,2306.953,2306.953,2306.953,2306.953,22.468,28.96,28.96,28.96,28.96
10205,102,1,KHM,Koy Maeng,Mongkol Borei,Banteay Meanchey,Cambodia,4508.879,4357.144,4357.144,4357.144,4357.144,4357.144,871.429,871.429,871.429,871.429,871.429,4357.144,4357.144,4357.144,4357.144,4357.144,653.572,653.572,653.572,653.572,653.572,4357.144,4357.144,4357.144,4357.144,4357.144,174.286,174.286,174.286,174.286,174.286,1699.286,1699.286,1699.286,1699.286,1699.286,37.688,37.688,37.688,37.688,37.688
200603,2006,20,KHM,Koy Trabaek,Svay Rieng,Svay Rieng,Cambodia,3767.578,3158.763,3158.763,3158.763,3158.763,3158.763,631.753,631.753,631.753,631.753,631.753,3158.763,3158.763,3158.763,3158.763,3158.763,473.815,473.815,473.815,473.815,473.815,3158.763,3158.763,3158.763,3158.763,3158.763,126.351,126.351,126.351,126.351,126.351,1231.918,1231.918,1231.918,1231.918,1231.918,32.698,32.698,32.698,32.698,32.698
140204,1402,14,KHM,Krabau,Kamchay Mear,Prey Veng,Cambodia,7684.025,7569.157,7569.157,7569.157,7569.157,7569.157,1513.831,1513.831,1513.831,1513.831,1513.831,7569.157,7569.157,7569.157,7569.157,7569.157,1135.374,1135.374,1135.374,1135.374,1135.374,7569.157,7569.157,7569.157,7569.157,7569.157,302.766,302.766,302.766,302.766,302.766,2951.971,2951.971,2951.971,2951.971,2951.971,38.417,38.417,38.417,38.417,38.417
171012,1710,17,KHM,Krabei Riel,Siem Reap,Siemreap,Cambodia,6300.529,6110.474,6110.474,6110.474,6110.474,6110.474,1222.095,1222.095,1222.095,1222.095,1222.095,6110.474,6110.474,6110.474,6110.474,6110.474,916.571,916.571,916.571,916.571,916.571,6110.474,6110.474,6110.474,6110.474,6110.474,244.419,244.419,244.419,244.419,244.419,2383.085,2383.085,2383.085,2383.085,2383.085,37.824,37.824,37.824,37.824,37.824
100209,1002,10,KHM,Kracheh,Kracheh,Kratie,Cambodia,7713.013,7549.991,7549.991,7549.991,7549.991,7549.991,1509.998,1509.998,1509.998,1509.998,1509.998,7549.991,7549.991,7549.991,7549.991,7549.991,1132.499,1132.499,1132.499,1132.499,1132.499,7549.991,7549.991,7549.991,7549.991,7549.991,302.0,302.0,302.0,302.0,302.0,2944.496,2944.496,2944.496,2944.496,2944.496,38.176,38.176,38.176,38.176,38.176
250606,2506,25,KHM,Kraek,Ponhea Kraek,Tboung Khmum,Cambodia,34779.895,34558.064,34558.064,34558.064,34558.064,34558.064,6911.613,6911.613,6911.613,6911.613,6911.613,34558.064,34558.064,34558.064,34558.064,34558.064,5183.71,5183.71,5183.71,5183.71,5183.71,34558.064,34558.064,34558.064,34558.064,34558.064,1382.323,1382.323,1382.323,1382.323,1382.323,13477.645,13477.645,13477.645,13477.645,13477.645,38.751,38.751,38.751,38.751,38.751
100208,1002,10,KHM,Krakor,Kracheh,Kratie,Cambodia,2355.353,2202.198,2202.198,2202.198,2202.198,2202.198,440.44,440.44,440.44,440.44,440.44,2202.198,2202.198,2202.198,2202.198,2202.198,330.33,330.33,330.33,330.33,330.33,2202.198,2202.198,2202.198,2202.198,2202.198,88.088,88.088,88.088,88.088,88.088,858.857,858.857,858.857,858.857,858.857,36.464,36.464,36.464,36.464,36.464
30609,306,3,KHM,Krala,Kampong Siem,Kampong Cham,Cambodia,7730.256,7234.611,7234.611,7234.611,7234.611,7234.611,1446.922,1446.922,1446.922,1446.922,1446.922,7234.611,7234.611,7234.611,7234.611,7234.611,1085.192,1085.192,1085.192,1085.192,1085.192,7234.611,7234.611,7234.611,7234.611,7234.611,289.384,289.384,289.384,289.384,289.384,2821.498,2821.498,2821.498,2821.498,2821.498,36.499,36.499,36.499,36.499,36.499
170603,1706,17,KHM,Kralanh,Kralanh,Siemreap,Cambodia,6878.251,6194.422,6194.422,6194.422,6194.422,6194.422,1238.884,1238.884,1238.884,1238.884,1238.884,6194.422,6194.422,6194.422,6194.422,6194.422,929.163,929.163,929.163,929.163,929.163,6194.422,6194.422,6194.422,6194.422,6194.422,247.777,247.777,247.777,247.777,247.777,2415.825,2415.825,2415.825,2415.825,2415.825,35.123,35.123,35.123,35.123,35.123
50704,507,5,KHM,Krang Ampil,Samraong Tong,Kampong Speu,Cambodia,7318.701,7157.426,7157.426,7157.426,7157.426,7157.426,1431.485,1431.485,1431.485,1431.485,1431.485,7157.426,7157.426,7157.426,7157.426,7157.426,1073.614,1073.614,1073.614,1073.614,1073.614,7157.426,7157.426,7157.426,7157.426,7157.426,286.297,286.297,286.297,286.297,286.297,2791.396,2791.396,2791.396,2791.396,2791.396,38.141,38.141,38.141,38.141,38.141
70802,708,7,KHM,Krang Ampil,Kampot,Kampot,Cambodia,5270.069,0.0,4320.737,4320.737,4320.737,4320.737,0.0,864.147,864.147,864.147,864.147,4320.737,4320.737,4320.737,4320.737,4320.737,648.111,648.111,648.111,648.111,648.111,4320.737,4320.737,4320.737,4320.737,4320.737,172.829,172.829,172.829,172.829,172.829,820.94,1685.087,1685.087,1685.087,1685.087,15.577,31.975,31.975,31.975,31.975
50505,505,5,KHM,Krang Chek,Odongk,Kampong Speu,Cambodia,13384.621,13249.599,13249.599,13249.599,13249.599,13249.599,2649.92,2649.92,2649.92,2649.92,2649.92,13249.599,13249.599,13249.599,13249.599,13249.599,1987.44,1987.44,1987.44,1987.44,1987.44,13249.599,13249.599,13249.599,13249.599,13249.599,529.984,529.984,529.984,529.984,529.984,5167.344,5167.344,5167.344,5167.344,5167.344,38.607,38.607,38.607,38.607,38.607
50605,506,5,KHM,Krang Dei Vay,Phnum Sruoch,Kampong Speu,Cambodia,8154.736,7174.087,8154.736,8154.736,8154.736,8154.736,1434.817,1630.947,1630.947,1630.947,1630.947,8154.736,8154.736,8154.736,8154.736,8154.736,1223.21,1223.21,1223.21,1223.21,1223.21,8154.736,8154.736,8154.736,8154.736,8154.736,326.189,326.189,326.189,326.189,326.189,2984.217,3180.347,3180.347,3180.347,3180.347,36.595,39.0,39.0,39.0,39.0
40606,406,4,KHM,Krang Leav,Rolea B'ier,Kampong Chhnang,Cambodia,5543.563,5444.059,5444.059,5444.059,5444.059,5444.059,1088.812,1088.812,1088.812,1088.812,1088.812,5444.059,5444.059,5444.059,5444.059,5444.059,816.609,816.609,816.609,816.609,816.609,5444.059,5444.059,5444.059,5444.059,5444.059,217.762,217.762,217.762,217.762,217.762,2123.183,2123.183,2123.183,2123.183,2123.183,38.3,38.3,38.3,38.3,38.3
210206,2102,21,KHM,Krang Leav,Bati,Takeo,Cambodia,9976.179,9009.757,9009.757,9009.757,9009.757,9009.757,1801.951,1801.951,1801.951,1801.951,1801.951,9009.757,9009.757,9009.757,9009.757,9009.757,1351.464,1351.464,1351.464,1351.464,1351.464,9009.757,9009.757,9009.757,9009.757,9009.757,360.39,360.39,360.39,360.39,360.39,3513.805,3513.805,3513.805,3513.805,3513.805,35.222,35.222,35.222,35.222,35.222
40703,407,4,KHM,Krang Lvea,Sameakki Mean Chey,Kampong Chhnang,Cambodia,7150.509,7033.283,7033.283,7033.283,7033.283,7033.283,1406.657,1406.657,1406.657,1406.657,1406.657,7033.283,7033.283,7033.283,7033.283,7033.283,1054.992,1054.992,1054.992,1054.992,1054.992,7033.283,7033.283,7033.283,7033.283,7033.283,281.331,281.331,281.331,281.331,281.331,2742.98,2742.98,2742.98,2742.98,2742.98,38.361,38.361,38.361,38.361,38.361
80807,808,8,KHM,Krang Mkak,Angk Snuol,Kandal,Cambodia,6102.485,5728.803,5728.803,5728.803,5728.803,5728.803,1145.761,1145.761,1145.761,1145.761,1145.761,5728.803,5728.803,5728.803,5728.803,5728.803,859.32,859.32,859.32,859.32,859.32,5728.803,5728.803,5728.803,5728.803,5728.803,229.152,229.152,229.152,229.152,229.152,2234.233,2234.233,2234.233,2234.233,2234.233,36.612,36.612,36.612,36.612,36.612
120512,1205,12,KHM,Krang Pongro,Dangkao,Phnom Penh,Cambodia,5352.688,4781.481,4781.481,4781.481,4781.481,4781.481,956.296,956.296,956.296,956.296,956.296,4781.481,4781.481,4781.481,4781.481,4781.481,717.222,717.222,717.222,717.222,717.222,4781.481,4781.481,4781.481,4781.481,4781.481,191.259,191.259,191.259,191.259,191.259,1864.778,1864.778,1864.778,1864.778,1864.778,34.838,34.838,34.838,34.838,34.838
70306,703,7,KHM,Krang Sbov,Chhuk,Kampot,Cambodia,5465.841,4974.406,4974.406,4974.406,4974.406,4974.406,994.881,994.881,994.881,994.881,994.881,4974.406,4974.406,4974.406,4974.406,4974.406,746.161,746.161,746.161,746.161,746.161,4974.406,4974.406,4974.406,4974.406,4974.406,198.976,198.976,198.976,198.976,198.976,1940.019,1940.019,1940.019,1940.019,1940.019,35.494,35.494,35.494,35.494,35.494
40806,408,4,KHM,Krang Skear,Tuek Phos,Kampong Chhnang,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70307,703,7,KHM,Krang Snay,Chhuk,Kampot,Cambodia,9756.188,9690.929,9690.929,9690.929,9690.929,9690.929,1938.186,1938.186,1938.186,1938.186,1938.186,9690.929,9690.929,9690.929,9690.929,9690.929,1453.639,1453.639,1453.639,1453.639,1453.639,9690.929,9690.929,9690.929,9690.929,9690.929,387.637,387.637,387.637,387.637,387.637,3779.462,3779.462,3779.462,3779.462,3779.462,38.739,38.739,38.739,38.739,38.739
140906,1409,14,KHM,Krang Svay,Preah Sdach,Prey Veng,Cambodia,9825.973,8703.236,8703.236,8703.236,8703.236,8703.236,1740.647,1740.647,1740.647,1740.647,1740.647,8703.236,8703.236,8703.236,8703.236,8703.236,1305.485,1305.485,1305.485,1305.485,1305.485,8703.236,8703.236,8703.236,8703.236,8703.236,348.129,348.129,348.129,348.129,348.129,3394.262,3394.262,3394.262,3394.262,3394.262,34.544,34.544,34.544,34.544,34.544
